source,cutoff_years,alpha,stride_bp,max_gap_strides,min_significant_strides,mode,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6
truth,5000,0.001,20000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,50000,0,1,neutral,0.001,0.001,0.002,0.008,0.009,0.016,0.059
truth,5000,0.001,50000,0,1,selected,0.0,0.0,0.0,0.02,0.02,0.0,0.08
truth,5000,0.001,50000,0,3,neutral,0.0,0.0,0.0,0.0,0.003,0.004,0.006
truth,5000,0.001,50000,0,3,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.01
truth,5000,0.001,50000,0,5,neutral,0.0,0.0,0.0,0.0,0.0,0.003,0.002
truth,5000,0.001,50000,0,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
truth,5000,0.001,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,50000,1,1,neutral,0.001,0.001,0.002,0.008,0.007,0.016,0.055
truth,5000,0.001,50000,1,1,selected,0.0,0.0,0.0,0.02,0.02,0.0,0.08
truth,5000,0.001,50000,1,3,neutral,0.0,0.0,0.0,0.001,0.001,0.004,0.008
truth,5000,0.001,50000,1,3,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.01
truth,5000,0.001,50000,1,5,neutral,0.0,0.0,0.0,0.0,0.0,0.003,0.003
truth,5000,0.001,50000,1,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.001
truth,5000,0.001,50000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.01,10000,0,1,neutral,0.009,0.013,0.049,0.091,0.16,0.348,0.942
truth,5000,0.01,10000,0,1,selected,0.02,0.02,0.07,0.07,0.2,0.06,0.83
truth,5000,0.01,10000,0,3,neutral,0.006,0.007,0.028,0.036,0.082,0.161,0.453
truth,5000,0.01,10000,0,3,selected,0.0,0.02,0.04,0.06,0.12,0.03,0.36
truth,5000,0.01,10000,0,5,neutral,0.003,0.005,0.017,0.023,0.052,0.109,0.318
truth,5000,0.01,10000,0,5,selected,0.0,0.01,0.02,0.04,0.05,0.02,0.25
truth,5000,0.01,10000,0,10,neutral,0.003,0.003,0.009,0.012,0.023,0.048,0.135
truth,5000,0.01,10000,0,10,selected,0.0,0.0,0.01,0.02,0.03,0.01,0.14
truth,5000,0.01,10000,0,20,neutral,0.001,0.0,0.004,0.003,0.007,0.015,0.049
truth,5000,0.01,10000,0,20,selected,0.0,0.0,0.0,0.01,0.02,0.0,0.08
truth,5000,0.01,10000,1,1,neutral,0.008,0.01,0.041,0.07,0.127,0.291,0.784
truth,5000,0.01,10000,1,1,selected,0.02,0.02,0.07,0.06,0.18,0.05,0.71
truth,5000,0.01,10000,1,3,neutral,0.005,0.006,0.024,0.038,0.07,0.147,0.431
truth,5000,0.01,10000,1,3,selected,0.0,0.02,0.04,0.05,0.11,0.02,0.38
truth,5000,0.01,10000,1,5,neutral,0.003,0.006,0.014,0.023,0.05,0.107,0.31
truth,5000,0.01,10000,1,5,selected,0.0,0.01,0.02,0.04,0.04,0.01,0.28
truth,5000,0.01,10000,1,10,neutral,0.003,0.004,0.008,0.013,0.023,0.053,0.144
truth,5000,0.01,10000,1,10,selected,0.0,0.0,0.01,0.02,0.02,0.01,0.15
truth,5000,0.01,10000,1,20,neutral,0.001,0.0,0.004,0.005,0.008,0.017,0.056
truth,5000,0.01,10000,1,20,selected,0.0,0.0,0.0,0.02,0.01,0.0,0.08
truth,5000,0.01,20000,0,1,neutral,0.013,0.004,0.043,0.058,0.118,0.257,0.703
truth,5000,0.01,20000,0,1,selected,0.02,0.02,0.04,0.07,0.16,0.05,0.64
truth,5000,0.01,20000,0,3,neutral,0.005,0.002,0.022,0.02,0.046,0.102,0.29
truth,5000,0.01,20000,0,3,selected,0.0,0.0,0.02,0.03,0.04,0.01,0.26
truth,5000,0.01,20000,0,5,neutral,0.004,0.002,0.013,0.012,0.026,0.056,0.158
truth,5000,0.01,20000,0,5,selected,0.0,0.0,0.01,0.02,0.02,0.01,0.15
truth,5000,0.01,20000,0,10,neutral,0.001,0.0,0.004,0.004,0.007,0.014,0.061
truth,5000,0.01,20000,0,10,selected,0.0,0.0,0.0,0.02,0.01,0.01,0.08
truth,5000,0.01,20000,0,20,neutral,0.001,0.0,0.0,0.001,0.001,0.002,0.011
truth,5000,0.01,20000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.03
truth,5000,0.01,20000,1,1,neutral,0.011,0.003,0.035,0.05,0.1,0.211,0.589
truth,5000,0.01,20000,1,1,selected,0.02,0.02,0.04,0.03,0.13,0.05,0.56
truth,5000,0.01,20000,1,3,neutral,0.005,0.003,0.018,0.017,0.044,0.102,0.289
truth,5000,0.01,20000,1,3,selected,0.0,0.0,0.02,0.03,0.04,0.01,0.27
truth,5000,0.01,20000,1,5,neutral,0.004,0.003,0.011,0.013,0.026,0.062,0.164
truth,5000,0.01,20000,1,5,selected,0.0,0.0,0.01,0.03,0.03,0.01,0.16
truth,5000,0.01,20000,1,10,neutral,0.001,0.0,0.004,0.007,0.009,0.02,0.071
truth,5000,0.01,20000,1,10,selected,0.0,0.0,0.0,0.02,0.01,0.01,0.09
truth,5000,0.01,20000,1,20,neutral,0.001,0.0,0.0,0.001,0.001,0.003,0.015
truth,5000,0.01,20000,1,20,selected,0.0,0.0,0.0,0.01,0.0,0.0,0.03
truth,5000,0.01,50000,0,1,neutral,0.004,0.006,0.024,0.034,0.072,0.16,0.451
truth,5000,0.01,50000,0,1,selected,0.0,0.01,0.05,0.03,0.06,0.05,0.41
truth,5000,0.01,50000,0,3,neutral,0.001,0.001,0.007,0.011,0.02,0.043,0.117
truth,5000,0.01,50000,0,3,selected,0.0,0.0,0.01,0.03,0.01,0.01,0.11
truth,5000,0.01,50000,0,5,neutral,0.0,0.0,0.005,0.004,0.004,0.016,0.052
truth,5000,0.01,50000,0,5,selected,0.0,0.0,0.0,0.02,0.01,0.0,0.07
truth,5000,0.01,50000,0,10,neutral,0.0,0.0,0.001,0.001,0.001,0.003,0.006
truth,5000,0.01,50000,0,10,selected,0.0,0.0,0.0,0.01,0.0,0.0,0.01
truth,5000,0.01,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
truth,5000,0.01,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.01,50000,1,1,neutral,0.004,0.005,0.019,0.033,0.059,0.131,0.392
truth,5000,0.01,50000,1,1,selected,0.0,0.01,0.04,0.03,0.06,0.05,0.36
truth,5000,0.01,50000,1,3,neutral,0.001,0.002,0.006,0.013,0.023,0.043,0.116
truth,5000,0.01,50000,1,3,selected,0.0,0.0,0.01,0.03,0.01,0.01,0.12
truth,5000,0.01,50000,1,5,neutral,0.0,0.0,0.005,0.005,0.004,0.022,0.058
truth,5000,0.01,50000,1,5,selected,0.0,0.0,0.0,0.02,0.01,0.0,0.08
truth,5000,0.01,50000,1,10,neutral,0.0,0.0,0.002,0.002,0.001,0.004,0.012
truth,5000,0.01,50000,1,10,selected,0.0,0.0,0.0,0.01,0.0,0.0,0.01
truth,5000,0.01,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.002
truth,5000,0.01,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.05,10000,0,1,neutral,0.059,0.063,0.205,0.285,0.637,1.196,3.645
truth,5000,0.05,10000,0,1,selected,0.02,0.04,0.1,0.17,0.46,0.76,3.43
truth,5000,0.05,10000,0,3,neutral,0.027,0.035,0.098,0.166,0.34,0.64,1.973
truth,5000,0.05,10000,0,3,selected,0.01,0.03,0.05,0.13,0.32,0.33,1.93
truth,5000,0.05,10000,0,5,neutral,0.019,0.024,0.069,0.116,0.234,0.444,1.357
truth,5000,0.05,10000,0,5,selected,0.0,0.03,0.04,0.08,0.2,0.21,1.27
truth,5000,0.05,10000,0,10,neutral,0.009,0.01,0.04,0.068,0.112,0.233,0.708
truth,5000,0.05,10000,0,10,selected,0.0,0.03,0.04,0.05,0.09,0.09,0.76
truth,5000,0.05,10000,0,20,neutral,0.004,0.006,0.013,0.032,0.052,0.112,0.323
truth,5000,0.05,10000,0,20,selected,0.0,0.02,0.01,0.02,0.05,0.01,0.33
truth,5000,0.05,10000,1,1,neutral,0.049,0.049,0.172,0.244,0.519,0.995,3.024
truth,5000,0.05,10000,1,1,selected,0.02,0.03,0.09,0.15,0.36,0.66,2.93
truth,5000,0.05,10000,1,3,neutral,0.024,0.032,0.094,0.157,0.321,0.604,1.852
truth,5000,0.05,10000,1,3,selected,0.01,0.02,0.04,0.12,0.29,0.32,1.77
truth,5000,0.05,10000,1,5,neutral,0.016,0.025,0.066,0.114,0.225,0.438,1.316
truth,5000,0.05,10000,1,5,selected,0.0,0.02,0.04,0.07,0.18,0.23,1.29
truth,5000,0.05,10000,1,10,neutral,0.008,0.013,0.039,0.074,0.121,0.253,0.731
truth,5000,0.05,10000,1,10,selected,0.0,0.02,0.04,0.05,0.1,0.12,0.8
truth,5000,0.05,10000,1,20,neutral,0.003,0.006,0.017,0.033,0.056,0.114,0.353
truth,5000,0.05,10000,1,20,selected,0.0,0.01,0.02,0.02,0.05,0.02,0.35
truth,5000,0.05,20000,0,1,neutral,0.048,0.036,0.166,0.216,0.481,0.902,2.798
truth,5000,0.05,20000,0,1,selected,0.02,0.04,0.06,0.15,0.38,0.59,2.62
truth,5000,0.05,20000,0,3,neutral,0.017,0.022,0.067,0.107,0.219,0.423,1.267
truth,5000,0.05,20000,0,3,selected,0.0,0.03,0.05,0.07,0.17,0.21,1.27
truth,5000,0.05,20000,0,5,neutral,0.01,0.012,0.046,0.071,0.124,0.259,0.796
truth,5000,0.05,20000,0,5,selected,0.0,0.03,0.04,0.05,0.1,0.12,0.82
truth,5000,0.05,20000,0,10,neutral,0.004,0.005,0.019,0.03,0.054,0.125,0.35
truth,5000,0.05,20000,0,10,selected,0.0,0.02,0.01,0.02,0.05,0.03,0.36
truth,5000,0.05,20000,0,20,neutral,0.001,0.002,0.005,0.009,0.014,0.039,0.101
truth,5000,0.05,20000,0,20,selected,0.0,0.0,0.01,0.02,0.01,0.0,0.11
truth,5000,0.05,20000,1,1,neutral,0.039,0.031,0.133,0.172,0.379,0.739,2.336
truth,5000,0.05,20000,1,1,selected,0.02,0.03,0.06,0.12,0.29,0.47,2.26
truth,5000,0.05,20000,1,3,neutral,0.017,0.023,0.064,0.095,0.208,0.396,1.218
truth,5000,0.05,20000,1,3,selected,0.0,0.02,0.05,0.06,0.19,0.22,1.26
truth,5000,0.05,20000,1,5,neutral,0.01,0.014,0.045,0.07,0.131,0.264,0.801
truth,5000,0.05,20000,1,5,selected,0.0,0.02,0.04,0.05,0.11,0.15,0.83
truth,5000,0.05,20000,1,10,neutral,0.004,0.006,0.021,0.032,0.065,0.124,0.371
truth,5000,0.05,20000,1,10,selected,0.0,0.01,0.02,0.02,0.05,0.03,0.37
truth,5000,0.05,20000,1,20,neutral,0.001,0.002,0.005,0.01,0.018,0.051,0.12
truth,5000,0.05,20000,1,20,selected,0.0,0.0,0.02,0.02,0.03,0.0,0.12
truth,5000,0.05,50000,0,1,neutral,0.02,0.024,0.08,0.162,0.279,0.582,1.813
truth,5000,0.05,50000,0,1,selected,0.01,0.02,0.04,0.08,0.2,0.33,1.8
truth,5000,0.05,50000,0,3,neutral,0.006,0.007,0.027,0.058,0.104,0.206,0.617
truth,5000,0.05,50000,0,3,selected,0.0,0.02,0.04,0.03,0.09,0.12,0.62
truth,5000,0.05,50000,0,5,neutral,0.003,0.003,0.012,0.033,0.049,0.1,0.306
truth,5000,0.05,50000,0,5,selected,0.0,0.01,0.02,0.01,0.06,0.02,0.29
truth,5000,0.05,50000,0,10,neutral,0.0,0.001,0.004,0.009,0.01,0.031,0.071
truth,5000,0.05,50000,0,10,selected,0.0,0.0,0.0,0.01,0.02,0.0,0.09
truth,5000,0.05,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.002,0.006,0.012
truth,5000,0.05,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.05,50000,1,1,neutral,0.018,0.02,0.07,0.138,0.236,0.49,1.532
truth,5000,0.05,50000,1,1,selected,0.01,0.01,0.04,0.07,0.18,0.32,1.52
truth,5000,0.05,50000,1,3,neutral,0.005,0.008,0.029,0.06,0.102,0.214,0.633
truth,5000,0.05,50000,1,3,selected,0.0,0.01,0.04,0.03,0.09,0.13,0.62
truth,5000,0.05,50000,1,5,neutral,0.003,0.002,0.014,0.039,0.056,0.105,0.353
truth,5000,0.05,50000,1,5,selected,0.0,0.01,0.03,0.01,0.07,0.03,0.33
truth,5000,0.05,50000,1,10,neutral,0.0,0.001,0.004,0.012,0.014,0.04,0.093
truth,5000,0.05,50000,1,10,selected,0.0,0.0,0.0,0.01,0.02,0.0,0.11
truth,5000,0.05,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.002,0.008,0.018
truth,5000,0.05,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,10000,0,1,neutral,0.003,0.006,0.017,0.021,0.047,0.067,0.224
truth,10000,0.001,10000,0,1,selected,0.01,0.02,0.05,0.04,0.05,0.07,0.21
truth,10000,0.001,10000,0,3,neutral,0.001,0.001,0.002,0.005,0.011,0.023,0.074
truth,10000,0.001,10000,0,3,selected,0.0,0.01,0.01,0.04,0.0,0.02,0.1
truth,10000,0.001,10000,0,5,neutral,0.0,0.001,0.001,0.004,0.005,0.008,0.034
truth,10000,0.001,10000,0,5,selected,0.0,0.0,0.0,0.03,0.0,0.0,0.04
truth,10000,0.001,10000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.004,0.003
truth,10000,0.001,10000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,10000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
truth,10000,0.001,10000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,10000,1,1,neutral,0.003,0.006,0.014,0.019,0.039,0.058,0.197
truth,10000,0.001,10000,1,1,selected,0.01,0.01,0.03,0.03,0.04,0.07,0.21
truth,10000,0.001,10000,1,3,neutral,0.001,0.001,0.004,0.005,0.011,0.023,0.08
truth,10000,0.001,10000,1,3,selected,0.01,0.01,0.01,0.03,0.0,0.02,0.1
truth,10000,0.001,10000,1,5,neutral,0.0,0.001,0.001,0.004,0.007,0.01,0.039
truth,10000,0.001,10000,1,5,selected,0.0,0.0,0.01,0.03,0.0,0.0,0.04
truth,10000,0.001,10000,1,10,neutral,0.0,0.0,0.0,0.0,0.001,0.005,0.006
truth,10000,0.001,10000,1,10,selected,0.0,0.0,0.0,0.01,0.0,0.0,0.0
truth,10000,0.001,10000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
truth,10000,0.001,10000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,20000,0,1,neutral,0.002,0.002,0.008,0.015,0.029,0.055,0.157
truth,10000,0.001,20000,0,1,selected,0.0,0.01,0.05,0.04,0.02,0.06,0.18
truth,10000,0.001,20000,0,3,neutral,0.0,0.001,0.001,0.002,0.006,0.009,0.03
truth,10000,0.001,20000,0,3,selected,0.0,0.0,0.01,0.03,0.0,0.0,0.04
truth,10000,0.001,20000,0,5,neutral,0.0,0.0,0.0,0.0,0.0,0.005,0.006
truth,10000,0.001,20000,0,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.01
truth,10000,0.001,20000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
truth,10000,0.001,20000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,20000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,20000,1,1,neutral,0.002,0.002,0.008,0.014,0.026,0.046,0.14
truth,10000,0.001,20000,1,1,selected,0.0,0.01,0.04,0.03,0.02,0.06,0.14
truth,10000,0.001,20000,1,3,neutral,0.0,0.001,0.001,0.003,0.005,0.011,0.033
truth,10000,0.001,20000,1,3,selected,0.0,0.0,0.01,0.03,0.0,0.0,0.04
truth,10000,0.001,20000,1,5,neutral,0.0,0.0,0.0,0.0,0.001,0.005,0.009
truth,10000,0.001,20000,1,5,selected,0.0,0.0,0.0,0.01,0.0,0.0,0.02
truth,10000,0.001,20000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
truth,10000,0.001,20000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,20000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,20000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,50000,0,1,neutral,0.001,0.002,0.005,0.009,0.016,0.029,0.086
truth,10000,0.001,50000,0,1,selected,0.0,0.01,0.02,0.03,0.01,0.02,0.07
truth,10000,0.001,50000,0,3,neutral,0.0,0.0,0.0,0.0,0.001,0.001,0.004
truth,10000,0.001,50000,0,3,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.02
truth,10000,0.001,50000,0,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,50000,0,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,50000,1,1,neutral,0.001,0.002,0.005,0.007,0.016,0.028,0.082
truth,10000,0.001,50000,1,1,selected,0.0,0.01,0.02,0.03,0.01,0.02,0.06
truth,10000,0.001,50000,1,3,neutral,0.0,0.0,0.0,0.0,0.001,0.001,0.004
truth,10000,0.001,50000,1,3,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.02
truth,10000,0.001,50000,1,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,50000,1,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,50000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.001,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.01,10000,0,1,neutral,0.021,0.032,0.085,0.121,0.237,0.523,1.606
truth,10000,0.01,10000,0,1,selected,0.05,0.05,0.2,0.25,0.31,0.62,1.94
truth,10000,0.01,10000,0,3,neutral,0.007,0.016,0.032,0.053,0.113,0.202,0.623
truth,10000,0.01,10000,0,3,selected,0.04,0.02,0.08,0.11,0.15,0.25,0.78
truth,10000,0.01,10000,0,5,neutral,0.005,0.009,0.019,0.03,0.064,0.104,0.355
truth,10000,0.01,10000,0,5,selected,0.02,0.02,0.05,0.08,0.07,0.15,0.42
truth,10000,0.01,10000,0,10,neutral,0.001,0.003,0.006,0.01,0.021,0.043,0.124
truth,10000,0.01,10000,0,10,selected,0.01,0.0,0.02,0.02,0.03,0.06,0.14
truth,10000,0.01,10000,0,20,neutral,0.0,0.0,0.001,0.002,0.004,0.008,0.026
truth,10000,0.01,10000,0,20,selected,0.0,0.0,0.0,0.0,0.01,0.0,0.04
truth,10000,0.01,10000,1,1,neutral,0.018,0.024,0.069,0.107,0.197,0.434,1.348
truth,10000,0.01,10000,1,1,selected,0.04,0.04,0.15,0.17,0.23,0.54,1.68
truth,10000,0.01,10000,1,3,neutral,0.008,0.016,0.032,0.051,0.106,0.19,0.627
truth,10000,0.01,10000,1,3,selected,0.03,0.02,0.06,0.1,0.13,0.23,0.78
truth,10000,0.01,10000,1,5,neutral,0.005,0.008,0.022,0.033,0.066,0.107,0.385
truth,10000,0.01,10000,1,5,selected,0.02,0.02,0.04,0.06,0.09,0.16,0.42
truth,10000,0.01,10000,1,10,neutral,0.001,0.003,0.008,0.011,0.026,0.049,0.145
truth,10000,0.01,10000,1,10,selected,0.01,0.01,0.02,0.03,0.05,0.08,0.16
truth,10000,0.01,10000,1,20,neutral,0.0,0.0,0.001,0.002,0.004,0.012,0.03
truth,10000,0.01,10000,1,20,selected,0.0,0.0,0.01,0.01,0.01,0.01,0.06
truth,10000,0.01,20000,0,1,neutral,0.019,0.019,0.069,0.089,0.177,0.371,1.115
truth,10000,0.01,20000,0,1,selected,0.04,0.03,0.12,0.12,0.22,0.45,1.38
truth,10000,0.01,20000,0,3,neutral,0.006,0.005,0.019,0.022,0.058,0.096,0.34
truth,10000,0.01,20000,0,3,selected,0.02,0.01,0.06,0.07,0.07,0.14,0.38
truth,10000,0.01,20000,0,5,neutral,0.001,0.003,0.009,0.011,0.03,0.051,0.154
truth,10000,0.01,20000,0,5,selected,0.01,0.0,0.03,0.05,0.04,0.07,0.15
truth,10000,0.01,20000,0,10,neutral,0.0,0.0,0.001,0.003,0.004,0.011,0.031
truth,10000,0.01,20000,0,10,selected,0.0,0.0,0.01,0.0,0.01,0.01,0.05
truth,10000,0.01,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.003
truth,10000,0.01,20000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.01,20000,1,1,neutral,0.016,0.017,0.062,0.077,0.148,0.323,0.96
truth,10000,0.01,20000,1,1,selected,0.03,0.03,0.1,0.1,0.2,0.41,1.25
truth,10000,0.01,20000,1,3,neutral,0.008,0.006,0.021,0.023,0.065,0.104,0.348
truth,10000,0.01,20000,1,3,selected,0.02,0.01,0.06,0.06,0.08,0.14,0.38
truth,10000,0.01,20000,1,5,neutral,0.001,0.004,0.009,0.011,0.035,0.057,0.182
truth,10000,0.01,20000,1,5,selected,0.01,0.0,0.02,0.05,0.05,0.09,0.15
truth,10000,0.01,20000,1,10,neutral,0.0,0.0,0.001,0.003,0.006,0.013,0.042
truth,10000,0.01,20000,1,10,selected,0.0,0.0,0.01,0.01,0.01,0.02,0.05
truth,10000,0.01,20000,1,20,neutral,0.0,0.0,0.001,0.0,0.0,0.002,0.005
truth,10000,0.01,20000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.01
truth,10000,0.01,50000,0,1,neutral,0.006,0.013,0.037,0.06,0.103,0.214,0.684
truth,10000,0.01,50000,0,1,selected,0.0,0.04,0.09,0.12,0.15,0.24,0.84
truth,10000,0.01,50000,0,3,neutral,0.0,0.002,0.003,0.01,0.026,0.036,0.105
truth,10000,0.01,50000,0,3,selected,0.0,0.0,0.01,0.03,0.02,0.06,0.13
truth,10000,0.01,50000,0,5,neutral,0.0,0.0,0.001,0.001,0.003,0.007,0.028
truth,10000,0.01,50000,0,5,selected,0.0,0.0,0.01,0.01,0.01,0.0,0.04
truth,10000,0.01,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.002
truth,10000,0.01,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.01,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.01,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.01,50000,1,1,neutral,0.006,0.012,0.035,0.056,0.089,0.199,0.611
truth,10000,0.01,50000,1,1,selected,0.0,0.04,0.07,0.11,0.13,0.23,0.74
truth,10000,0.01,50000,1,3,neutral,0.0,0.003,0.002,0.012,0.026,0.039,0.118
truth,10000,0.01,50000,1,3,selected,0.0,0.0,0.01,0.03,0.02,0.06,0.17
truth,10000,0.01,50000,1,5,neutral,0.0,0.0,0.001,0.002,0.007,0.009,0.037
truth,10000,0.01,50000,1,5,selected,0.0,0.0,0.01,0.02,0.01,0.0,0.06
truth,10000,0.01,50000,1,10,neutral,0.0,0.0,0.001,0.0,0.0,0.0,0.004
truth,10000,0.01,50000,1,10,selected,0.0,0.0,0.0,0.01,0.0,0.0,0.0
truth,10000,0.01,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.01,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,10000,0.05,10000,0,1,neutral,0.092,0.098,0.282,0.471,1.032,2.129,6.313
truth,10000,0.05,10000,0,1,selected,0.14,0.19,0.46,0.53,1.12,2.05,7.3
truth,10000,0.05,10000,0,3,neutral,0.046,0.044,0.145,0.23,0.462,0.96,2.846
truth,10000,0.05,10000,0,3,selected,0.07,0.07,0.23,0.31,0.48,0.96,3.67
truth,10000,0.05,10000,0,5,neutral,0.029,0.026,0.089,0.157,0.285,0.604,1.757
truth,10000,0.05,10000,0,5,selected,0.05,0.05,0.16,0.16,0.38,0.6,2.35
truth,10000,0.05,10000,0,10,neutral,0.011,0.014,0.039,0.066,0.13,0.249,0.727
truth,10000,0.05,10000,0,10,selected,0.03,0.05,0.08,0.13,0.18,0.32,0.89
truth,10000,0.05,10000,0,20,neutral,0.002,0.007,0.009,0.02,0.04,0.069,0.215
truth,10000,0.05,10000,0,20,selected,0.01,0.0,0.03,0.05,0.05,0.09,0.24
truth,10000,0.05,10000,1,1,neutral,0.077,0.081,0.233,0.393,0.827,1.735,5.074
truth,10000,0.05,10000,1,1,selected,0.1,0.15,0.38,0.5,0.88,1.66,5.79
truth,10000,0.05,10000,1,3,neutral,0.044,0.042,0.14,0.225,0.459,0.925,2.725
truth,10000,0.05,10000,1,3,selected,0.05,0.09,0.21,0.31,0.5,0.89,3.31
truth,10000,0.05,10000,1,5,neutral,0.03,0.028,0.09,0.156,0.3,0.603,1.824
truth,10000,0.05,10000,1,5,selected,0.05,0.05,0.15,0.16,0.39,0.6,2.38
truth,10000,0.05,10000,1,10,neutral,0.012,0.013,0.042,0.076,0.146,0.283,0.821
truth,10000,0.05,10000,1,10,selected,0.05,0.04,0.08,0.12,0.21,0.36,1.07
truth,10000,0.05,10000,1,20,neutral,0.003,0.006,0.012,0.022,0.047,0.079,0.264
truth,10000,0.05,10000,1,20,selected,0.01,0.01,0.03,0.06,0.06,0.1,0.3
truth,10000,0.05,20000,0,1,neutral,0.077,0.064,0.223,0.342,0.731,1.521,4.518
truth,10000,0.05,20000,0,1,selected,0.08,0.15,0.38,0.4,0.86,1.46,5.19
truth,10000,0.05,20000,0,3,neutral,0.032,0.022,0.085,0.147,0.277,0.569,1.68
truth,10000,0.05,20000,0,3,selected,0.04,0.06,0.18,0.13,0.35,0.58,2.18
truth,10000,0.05,20000,0,5,neutral,0.016,0.012,0.049,0.076,0.146,0.296,0.867
truth,10000,0.05,20000,0,5,selected,0.02,0.05,0.09,0.11,0.2,0.41,1.1
