source,distance_bp,mode,cutoff_years,n,mean,sem
truth,1530000.0,selected,20000,99,0.04585353535353535,0.0005774522036302697
truth,1530000.0,selected,30000,99,0.10144333333333334,0.0017766025716485173
truth,1530000.0,selected,40000,99,0.155559696969697,0.0026674612354215597
truth,1530000.0,selected,50000,99,0.20200525252525256,0.0036392378997674186
truth,1580000.0,neutral,5000,1000,0.0026631500000000004,1.357645379315223e-05
truth,1580000.0,neutral,10000,1000,0.00741158,2.7387653919004954e-05
truth,1580000.0,neutral,20000,1000,0.045907170000000004,0.00019434793389822933
truth,1580000.0,neutral,30000,1000,0.10147695999999999,0.0005339921414829677
truth,1580000.0,neutral,40000,1000,0.15651055000000003,0.0009470803786591407
truth,1580000.0,neutral,50000,1000,0.20335635000000002,0.0013531233142922271
truth,1580000.0,selected,5000,99,0.0025821212121212114,3.860195273617412e-05
truth,1580000.0,selected,10000,99,0.007491616161616162,8.798808354676133e-05
truth,1580000.0,selected,20000,99,0.04711232323232322,0.0006227007731664867
truth,1580000.0,selected,30000,99,0.10311020202020202,0.0020454098823671353
truth,1580000.0,selected,40000,99,0.1578120202020202,0.0033449107694607434
truth,1580000.0,selected,50000,99,0.2043868686868687,0.0044555545433
truth,1630000.0,neutral,5000,1000,0.0026584,1.3509224224178794e-05
truth,1630000.0,neutral,10000,1000,0.0074007199999999995,2.7737628911961052e-05
truth,1630000.0,neutral,20000,1000,0.045792870000000006,0.0001984021796452549
truth,1630000.0,neutral,30000,1000,0.10121064,0.0005427066536373976
truth,1630000.0,neutral,40000,1000,0.15658159,0.0009314140657805388
truth,1630000.0,neutral,50000,1000,0.20408299,0.0013056945862307972
truth,1630000.0,selected,5000,99,0.0026174747474747477,3.807151410486222e-05
truth,1630000.0,selected,10000,99,0.007542626262626262,8.343451937950853e-05
truth,1630000.0,selected,20000,99,0.046341414141414135,0.0006437706033808832
truth,1630000.0,selected,30000,99,0.10053242424242424,0.0016339111600861263
truth,1630000.0,selected,40000,99,0.15921545454545455,0.003376789630716726
truth,1630000.0,selected,50000,99,0.20638969696969692,0.004391251730844818
truth,1680000.0,neutral,5000,1000,0.00265665,1.3636767906616985e-05
truth,1680000.0,neutral,10000,1000,0.00740655,2.7869946742529513e-05
truth,1680000.0,neutral,20000,1000,0.04585249,0.00020184005079767
truth,1680000.0,neutral,30000,1000,0.10140173000000001,0.0005758191264394346
truth,1680000.0,neutral,40000,1000,0.15687867,0.0009466250892463661
truth,1680000.0,neutral,50000,1000,0.2039264,0.0013184648558896882
truth,1680000.0,selected,5000,99,0.0026256565656565655,3.8350111037889614e-05
truth,1680000.0,selected,10000,99,0.007471212121212122,8.008219246200236e-05
truth,1680000.0,selected,20000,99,0.0452980808080808,0.0005973569849649787
truth,1680000.0,selected,30000,99,0.098190202020202,0.0017376036485611
truth,1680000.0,selected,40000,99,0.15575555555555554,0.003100815545040783
truth,1680000.0,selected,50000,99,0.20447515151515155,0.004255363379128495
truth,1730000.0,neutral,5000,1000,0.00266671,1.3569045467345702e-05
truth,1730000.0,neutral,10000,1000,0.007425589999999999,2.766576669001867e-05
truth,1730000.0,neutral,20000,1000,0.04598908,0.00019872037374295707
truth,1730000.0,neutral,30000,1000,0.10189055,0.000567661628544701
truth,1730000.0,neutral,40000,1000,0.15795726999999998,0.0009754746051807051
truth,1730000.0,neutral,50000,1000,0.20521321999999997,0.001324250349374853
truth,1730000.0,selected,5000,99,0.0026228282828282836,3.773450428899397e-05
truth,1730000.0,selected,10000,99,0.007422020202020202,7.594793372668347e-05
truth,1730000.0,selected,20000,99,0.045661414141414135,0.0006480002222097935
truth,1730000.0,selected,30000,99,0.09769353535353535,0.0014429559587348136
truth,1730000.0,selected,40000,99,0.15509111111111112,0.0027706984127976145
truth,1730000.0,selected,50000,99,0.2010361616161616,0.0038152203045316146
truth,1780000.0,neutral,5000,1000,0.00266902,1.3414312631789352e-05
truth,1780000.0,neutral,10000,1000,0.00740178,2.706267577347111e-05
truth,1780000.0,neutral,20000,1000,0.04569014,0.00019589957739828034
truth,1780000.0,neutral,30000,1000,0.10194473000000001,0.000561806065277051
truth,1780000.0,neutral,40000,1000,0.1585743,0.0009647183431404172
truth,1780000.0,neutral,50000,1000,0.20642862000000003,0.0013365734531597172
truth,1780000.0,selected,5000,99,0.0026198989898989894,3.7482489541825254e-05
truth,1780000.0,selected,10000,99,0.007356262626262626,6.631114011080648e-05
truth,1780000.0,selected,20000,99,0.0464411111111111,0.0005984333440771995
truth,1780000.0,selected,30000,99,0.09802353535353536,0.001426015457415995
truth,1780000.0,selected,40000,99,0.1528018181818182,0.002973843363203419
truth,1780000.0,selected,50000,99,0.20019565656565655,0.004382429922496771
truth,1830000.0,neutral,5000,1000,0.00266487,1.3127037068668703e-05
truth,1830000.0,neutral,10000,1000,0.00740043,2.666805392600293e-05
truth,1830000.0,neutral,20000,1000,0.04539188,0.0001925618090793601
truth,1830000.0,neutral,30000,1000,0.10211452,0.0005724863395563064
truth,1830000.0,neutral,40000,1000,0.15837326999999998,0.000989451442145325
truth,1830000.0,neutral,50000,1000,0.20492568,0.0012906863436851633
truth,1830000.0,selected,5000,99,0.0026336363636363636,3.925834138740576e-05
truth,1830000.0,selected,10000,99,0.0074308080808080795,6.959918181569432e-05
truth,1830000.0,selected,20000,99,0.04616444444444444,0.0005805193763206346
truth,1830000.0,selected,30000,99,0.10029555555555555,0.0014833806891207545
truth,1830000.0,selected,40000,99,0.15302363636363636,0.002941387528840163
truth,1830000.0,selected,50000,99,0.20164707070707072,0.004281250330925871
truth,1880000.0,neutral,5000,1000,0.00267286,1.3368056153582142e-05
truth,1880000.0,neutral,10000,1000,0.00741229,2.6623611185798453e-05
truth,1880000.0,neutral,20000,1000,0.04553123,0.00019412169951172725
truth,1880000.0,neutral,30000,1000,0.10112299999999999,0.000549315663073335
truth,1880000.0,neutral,40000,1000,0.15704494,0.0009712037158362062
truth,1880000.0,neutral,50000,1000,0.20335174,0.0013068771556164996
truth,1880000.0,selected,5000,99,0.0026574747474747474,4.170810393083493e-05
truth,1880000.0,selected,10000,99,0.007507272727272727,6.994974462774152e-05
truth,1880000.0,selected,20000,99,0.04611505050505051,0.0005853902312258237
truth,1880000.0,selected,30000,99,0.10144151515151517,0.0015601922321794351
truth,1880000.0,selected,40000,99,0.1549368686868687,0.0031224902736598703
truth,1880000.0,selected,50000,99,0.19797454545454546,0.003921508196629752
truth,1930000.0,neutral,5000,1000,0.0026704299999999997,1.3222395654602339e-05
truth,1930000.0,neutral,10000,1000,0.00742079,2.6203096728787198e-05
truth,1930000.0,neutral,20000,1000,0.04543824,0.00019039067443367942
truth,1930000.0,neutral,30000,1000,0.10072765000000002,0.0005293882088346444
truth,1930000.0,neutral,40000,1000,0.15609913999999997,0.0009290136914487856
truth,1930000.0,neutral,50000,1000,0.20298647,0.0012591500619535457
truth,1930000.0,selected,5000,99,0.0026771717171717173,4.4443474624451884e-05
truth,1930000.0,selected,10000,99,0.007586464646464647,7.855821916133744e-05
truth,1930000.0,selected,20000,99,0.046252828282828284,0.000638522439543787
truth,1930000.0,selected,30000,99,0.10165212121212122,0.0016161245466399105
truth,1930000.0,selected,40000,99,0.15486373737373735,0.00304020463616582
truth,1930000.0,selected,50000,99,0.19515787878787877,0.003874614233988846
truth,1980000.0,neutral,5000,1000,0.0026674499999999996,1.311917338136097e-05
truth,1980000.0,neutral,10000,1000,0.007431340000000001,2.7183851201883928e-05
truth,1980000.0,neutral,20000,1000,0.0452777,0.00018943157770718336
truth,1980000.0,neutral,30000,1000,0.10066407000000001,0.0005306244018049781
truth,1980000.0,neutral,40000,1000,0.15587357,0.0009433851249882782
truth,1980000.0,neutral,50000,1000,0.20353911,0.0013181797895072454
truth,1980000.0,selected,5000,99,0.0026688888888888886,4.6049431841567015e-05
truth,1980000.0,selected,10000,99,0.007557474747474748,8.89888390198216e-05
truth,1980000.0,selected,20000,99,0.04603070707070707,0.000596232956533358
truth,1980000.0,selected,30000,99,0.10269050505050506,0.0017035309128669573
truth,1980000.0,selected,40000,99,0.1540530303030303,0.0028489893597874196
truth,1980000.0,selected,50000,99,0.20129818181818182,0.004301584723691801
truth,2030000.0,neutral,5000,1000,0.00266874,1.2951770564705073e-05
truth,2030000.0,neutral,10000,1000,0.007446059999999999,2.727290758037888e-05
truth,2030000.0,neutral,20000,1000,0.04541497,0.00019467873640824135
truth,2030000.0,neutral,30000,1000,0.10047025999999999,0.0005284363271807534
truth,2030000.0,neutral,40000,1000,0.1543945,0.0009539054212565849
truth,2030000.0,neutral,50000,1000,0.20336019,0.001396781672167703
truth,2030000.0,selected,5000,99,0.0026586868686868685,4.6190174155447215e-05
truth,2030000.0,selected,10000,99,0.007462525252525254,8.723924168823894e-05
truth,2030000.0,selected,20000,99,0.046164949494949495,0.0006154860478622715
truth,2030000.0,selected,30000,99,0.10077010101010102,0.0018413313957309095
truth,2030000.0,selected,40000,99,0.15294636363636363,0.0031611724216266093
truth,2030000.0,selected,50000,99,0.1990607070707071,0.0044442383149665785
truth,2080000.0,neutral,5000,1000,0.00266843,1.2958655866325871e-05
truth,2080000.0,neutral,10000,1000,0.007452009999999999,2.7446934147443394e-05
truth,2080000.0,neutral,20000,1000,0.04549122,0.000197516787116419
truth,2080000.0,neutral,30000,1000,0.10051786000000001,0.0005201567304617376
truth,2080000.0,neutral,40000,1000,0.15543424,0.0009475116031270861
truth,2080000.0,neutral,50000,1000,0.20442805,0.0013598528386705453
truth,2080000.0,selected,5000,99,0.002642727272727273,4.6914225028613865e-05
truth,2080000.0,selected,10000,99,0.007475757575757576,8.120765593831084e-05
truth,2080000.0,selected,20000,99,0.0462389898989899,0.000613372277926368
truth,2080000.0,selected,30000,99,0.10131565656565657,0.0018278569929271787
truth,2080000.0,selected,40000,99,0.15212848484848485,0.0028251810630169987
truth,2080000.0,selected,50000,99,0.19949434343434347,0.0038543444478521165
truth,2130000.0,neutral,5000,1000,0.0026700499999999998,1.3133239489154209e-05
truth,2130000.0,neutral,10000,1000,0.007473420000000001,2.7455927074705226e-05
truth,2130000.0,neutral,20000,1000,0.04557126,0.0001931307393837006
truth,2130000.0,neutral,30000,1000,0.10074766000000002,0.0005232584879097229
truth,2130000.0,neutral,40000,1000,0.15625609000000001,0.0009525061964450238
truth,2130000.0,neutral,50000,1000,0.205574,0.0013386900927266044
truth,2130000.0,selected,5000,99,0.0026270707070707067,4.5797690087403286e-05
truth,2130000.0,selected,10000,99,0.007466161616161617,7.751748954086916e-05
truth,2130000.0,selected,20000,99,0.04592434343434344,0.0006256472741732351
truth,2130000.0,selected,30000,99,0.10184858585858587,0.0017593933429660238
truth,2130000.0,selected,40000,99,0.15601585858585856,0.0032267469688577687
truth,2130000.0,selected,50000,99,0.20559666666666662,0.004841427440956669
truth,2180000.0,neutral,5000,1000,0.00267109,1.343644484043119e-05
truth,2180000.0,neutral,10000,1000,0.007487220000000001,2.7350870950332492e-05
truth,2180000.0,neutral,20000,1000,0.045677819999999994,0.00019509178930404491
truth,2180000.0,neutral,30000,1000,0.10047656,0.0005263771741782653
truth,2180000.0,neutral,40000,1000,0.15620135999999996,0.0009638619335658907
truth,2180000.0,neutral,50000,1000,0.20504131999999997,0.0013350248633052656
truth,2180000.0,selected,5000,99,0.0026170707070707062,4.310803247574829e-05
truth,2180000.0,selected,10000,99,0.007496161616161615,8.384539116786868e-05
truth,2180000.0,selected,20000,99,0.0459549494949495,0.0006258942128935281
truth,2180000.0,selected,30000,99,0.1017278787878788,0.0016540659614284682
truth,2180000.0,selected,40000,99,0.1547809090909091,0.003581149440473734
truth,2180000.0,selected,50000,99,0.20212272727272726,0.004611890717355604
truth,2230000.0,neutral,5000,1000,0.0026667199999999996,1.3325644990559159e-05
truth,2230000.0,neutral,10000,1000,0.0074603199999999995,2.7258230109614762e-05
truth,2230000.0,neutral,20000,1000,0.045874740000000004,0.00020136183432001387
truth,2230000.0,neutral,30000,1000,0.10112424999999998,0.0005322659033127421
truth,2230000.0,neutral,40000,1000,0.15602097,0.0009414396466940764
truth,2230000.0,neutral,50000,1000,0.20419585,0.0013653578603297614
truth,2230000.0,selected,5000,99,0.0026083838383838386,4.132736482899266e-05
truth,2230000.0,selected,10000,99,0.007442323232323232,8.073906556024349e-05
truth,2230000.0,selected,20000,99,0.0456549494949495,0.000696801411630905
truth,2230000.0,selected,30000,99,0.10170191919191918,0.0017062995114015315
truth,2230000.0,selected,40000,99,0.14987848484848484,0.0030128151982409283
truth,2230000.0,selected,50000,99,0.19806777777777784,0.004453032928062825
truth,2280000.0,neutral,5000,1000,0.00266759,1.3382846950200565e-05
truth,2280000.0,neutral,10000,1000,0.00745896,2.743822104973962e-05
truth,2280000.0,neutral,20000,1000,0.045896990000000006,0.00019929590386457316
truth,2280000.0,neutral,30000,1000,0.10150848,0.0005635072689253722
truth,2280000.0,neutral,40000,1000,0.15695797,0.0009615400358901963
truth,2280000.0,neutral,50000,1000,0.20506639000000002,0.001353541481821267
truth,2280000.0,selected,5000,99,0.00263040404040404,4.125177961764488e-05
truth,2280000.0,selected,10000,99,0.007489090909090908,8.546646363992025e-05
truth,2280000.0,selected,20000,99,0.04563999999999999,0.0006600362770587698
truth,2280000.0,selected,30000,99,0.09980939393939395,0.0015973669636682982
truth,2280000.0,selected,40000,99,0.1489769696969697,0.0028458564107608874
truth,2280000.0,selected,50000,99,0.1975885858585859,0.004150121918196089
truth,2330000.0,neutral,5000,1000,0.00267385,1.3536340347745769e-05
truth,2330000.0,neutral,10000,1000,0.0074633500000000005,2.737050642794397e-05
truth,2330000.0,neutral,20000,1000,0.04593433,0.0001994545378369812
truth,2330000.0,neutral,30000,1000,0.10180961,0.0005530629920914264
truth,2330000.0,neutral,40000,1000,0.1574015,0.0009682139975723833
truth,2330000.0,neutral,50000,1000,0.20565247,0.0013543597796789122
truth,2330000.0,selected,5000,99,0.0026626262626262627,4.1042030600230626e-05
truth,2330000.0,selected,10000,99,0.007528484848484849,8.180092124215988e-05
truth,2330000.0,selected,20000,99,0.045528585858585845,0.0006088026037983844
truth,2330000.0,selected,30000,99,0.09882040404040404,0.0015765955321022619
truth,2330000.0,selected,40000,99,0.14953939393939392,0.0025685984739445104
truth,2330000.0,selected,50000,99,0.19287434343434345,0.0034707867421367466
truth,2380000.0,neutral,5000,1000,0.00268074,1.3732152942070826e-05
truth,2380000.0,neutral,10000,1000,0.0074702100000000006,2.756326521821189e-05
truth,2380000.0,neutral,20000,1000,0.04570756,0.00019642976479876693
truth,2380000.0,neutral,30000,1000,0.10144113,0.0005613566908458983
truth,2380000.0,neutral,40000,1000,0.15779952,0.0009529556656373213
truth,2380000.0,neutral,50000,1000,0.20449149,0.0013222715243337746
truth,2380000.0,selected,5000,99,0.002683333333333334,4.2025848275969167e-05
truth,2380000.0,selected,10000,99,0.0075261616161616165,8.380887286626231e-05
truth,2380000.0,selected,20000,99,0.045211313131313144,0.00056723707415735
truth,2380000.0,selected,30000,99,0.09893838383838385,0.0016230304824496817
truth,2380000.0,selected,40000,99,0.1516588888888889,0.002556777952830509
truth,2380000.0,selected,50000,99,0.19533626262626266,0.003870444392791128
truth,2430000.0,neutral,5000,1000,0.0026850199999999998,1.3657163604413535e-05
truth,2430000.0,neutral,10000,1000,0.00747183,2.7103375141189412e-05
truth,2430000.0,neutral,20000,1000,0.0456725,0.0001956113819867412
truth,2430000.0,neutral,30000,1000,0.10058186000000001,0.0005502830606035291
truth,2430000.0,neutral,40000,1000,0.15572025,0.0009382725971187714
truth,2430000.0,neutral,50000,1000,0.20342570999999998,0.0013018672106363343
truth,2430000.0,selected,5000,99,0.002694242424242424,4.278832640213241e-05
truth,2430000.0,selected,10000,99,0.007612828282828281,7.936501246225699e-05
truth,2430000.0,selected,20000,99,0.04491565656565657,0.0006137985443893954
truth,2430000.0,selected,30000,99,0.09788767676767676,0.0015483641418395564
truth,2430000.0,selected,40000,99,0.14986787878787877,0.0024471122206435806
truth,2430000.0,selected,50000,99,0.19730070707070707,0.004130040520271343
truth,2480000.0,neutral,5000,1000,0.00268092,1.3506516189587142e-05
truth,2480000.0,neutral,10000,1000,0.00745805,2.746586738793027e-05
truth,2480000.0,neutral,20000,1000,0.045517350000000005,0.00019502974819288514
