position_0based	n_pairs	observed_fraction_recent	neutral_mean_fraction_recent	neutral_median_fraction_recent	neutral_ci95_lower	neutral_ci95_upper	neutral_exceedances	n_neutral_replicates	p_upper	q_bh
31000.0	2000	9.217097173e-05	5.8285685377300014e-05	4.7821477880000005e-05	1.296466871625e-05	0.00016037696941999978	15	100	0.15841584158415842	0.9829502805876256
32000.0	2000	9.727963326e-05	5.70134287923e-05	4.893732226e-05	1.318919271725e-05	0.00016893764258999998	10	100	0.10891089108910891	0.9829502805876256
33000.0	2000	9.425480344e-05	5.6626668705169996e-05	5.1132720655e-05	1.199733179125e-05	0.00014668887326499977	13	100	0.13861386138613863	0.9829502805876256
34000.0	2000	8.186460883e-05	5.592641800823e-05	4.96436865e-05	9.205036546e-06	0.00013194281505249996	19	100	0.19801980198019803	0.9829502805876256
35000.0	2000	6.823531858e-05	5.538523053264001e-05	4.835626502e-05	1.18457305015e-05	0.00012587630127499998	27	100	0.27722772277227725	0.9838598983504749
36000.0	2000	6.650742252e-05	5.5071139577359993e-05	4.5694660224999996e-05	1.259701333925e-05	0.00012939804598499996	28	100	0.2871287128712871	0.9838598983504749
37000.0	2000	8.501620713e-05	5.4917413839399994e-05	4.7494659695000005e-05	1.4649731876750002e-05	0.00013905999185749997	17	100	0.1782178217821782	0.9829502805876256
38000.0	2000	8.799311645e-05	5.353038439460999e-05	4.6191578725e-05	1.348548196475e-05	0.00013090450982499978	16	100	0.16831683168316833	0.9829502805876256
39000.0	2000	7.516646013e-05	5.445439180489e-05	4.4347782514999996e-05	1.407129396625e-05	0.00012762677667999992	24	100	0.24752475247524752	0.9838598983504749
40000.0	2000	5.459279228e-05	5.583021914759e-05	5.090785559e-05	1.335211541325e-05	0.0001457543945499999	44	100	0.44554455445544555	0.988260385927172
41000.0	2000	5.743888454e-05	5.6417166381250003e-05	4.7342004835e-05	1.447754360125e-05	0.00014056190912499998	38	100	0.38613861386138615	0.9838598983504749
42000.0	2000	4.624636129e-05	5.74613653795e-05	4.9701522899999996e-05	1.485180696025e-05	0.00014083988132	55	100	0.5544554455445545	0.988260385927172
43000.0	2000	7.459420503e-05	5.8320294778969996e-05	5.1360960585e-05	1.5145170062500001e-05	0.00014198688137749993	26	100	0.26732673267326734	0.9838598983504749
44000.0	2000	9.750852315e-05	5.876602202513999e-05	5.2562228405e-05	1.431350757475e-05	0.00014227108359499995	13	100	0.13861386138613863	0.9829502805876256
45000.0	2000	0.0001055997788	5.6913972332460006e-05	4.9837494875000005e-05	1.22419367715e-05	0.0001332563808699999	11	100	0.1188118811881188	0.9829502805876256
46000.0	2000	9.889734087e-05	5.527031271330001e-05	4.84560584e-05	1.4438366670000001e-05	0.00012303026218249996	13	100	0.13861386138613863	0.9829502805876256
47000.0	2000	7.905229469e-05	5.65934061081e-05	5.2246187505e-05	1.3635471949250001e-05	0.00013062308817249994	23	100	0.2376237623762376	0.9838598983504749
48000.0	2000	8.055859421e-05	5.8034012826e-05	5.0251503725e-05	1.489240479475e-05	0.00014681676956249977	22	100	0.22772277227722773	0.9838598983504749
49000.0	2000	9.983344635e-05	5.748805177989e-05	4.9730295045e-05	1.605732955275e-05	0.00014580175764999996	13	100	0.13861386138613863	0.9829502805876256
50000.0	2000	0.0001043641415	5.6455432825019986e-05	4.7934557105e-05	1.442349585525e-05	0.0001418798005275	10	100	0.10891089108910891	0.9829502805876256
51000.0	2000	8.852553201e-05	5.7627068155799996e-05	4.9998361539999996e-05	1.274640850525e-05	0.00014921565106999996	19	100	0.19801980198019803	0.9829502805876256
52000.0	2000	9.305623116e-05	5.916432034842e-05	4.9820199385e-05	1.5826314513250002e-05	0.00016107079811499993	15	100	0.15841584158415842	0.9829502805876256
53000.0	2000	7.904255349e-05	6.0498295052300005e-05	4.940273622e-05	1.694524891525e-05	0.00016507739426749996	20	100	0.2079207920792079	0.9829502805876256
54000.0	2000	5.781092824e-05	6.08898444616e-05	4.9154181115e-05	1.833657092e-05	0.00014387225739749998	39	100	0.39603960396039606	0.9838598983504749
55000.0	2000	6.805799295e-05	6.054074394759e-05	4.793066307e-05	1.43443293185e-05	0.00016043781437249997	26	100	0.26732673267326734	0.9838598983504749
56000.0	2000	7.564580386e-05	6.04408740071e-05	4.737692377e-05	1.5008810125e-05	0.00017523138207749999	24	100	0.24752475247524752	0.9838598983504749
57000.0	2000	7.395523453e-05	6.04323161106e-05	5.011894305e-05	1.440325782625e-05	0.00018841680423249986	22	100	0.22772277227722773	0.9838598983504749
58000.0	2000	0.0001009677423	6.0982487458e-05	4.6789049740000003e-05	1.635221473825e-05	0.00019588034847249977	11	100	0.1188118811881188	0.9829502805876256
