origin	arm_id	selection_coefficient	replicate_index	sample_af	hom_carrier_diploids	genotype_class	n_pairs	threshold_years	statistic	null_mean	p_value	percentile
introgressed	eas_introgressed_s0p01	0.01	56	1.0	100	unconditional	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
introgressed	eas_introgressed_s0p01	0.01	56	1.0	100	unconditional	100	40000.0	0.33	0.15611	0.011437357033037087	0.9896937499999999
introgressed	eas_introgressed_s0p01	0.01	56	1.0	100	unconditional	100	50000.0	0.8	0.203113625	3.74995312558593e-05	0.999975
introgressed	eas_introgressed_s0p01	0.01	56	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
introgressed	eas_introgressed_s0p01	0.01	56	1.0	100	hom_carrier	100	1000.0	0.01	0.00034862500000000003	0.03487456406794915	0.98256875
introgressed	eas_introgressed_s0p01	0.01	56	1.0	100	hom_carrier	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
introgressed	eas_introgressed_s0p01	0.01	56	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p01	0.01	56	1.0	100	hom_carrier	100	20000.0	0.03	0.045883375000000004	0.8262646716916039	0.256475
introgressed	eas_introgressed_s0p01	0.01	56	1.0	100	hom_carrier	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
introgressed	eas_introgressed_s0p01	0.01	56	1.0	100	hom_carrier	100	40000.0	0.33	0.15611	0.011437357033037087	0.9896937499999999
introgressed	eas_introgressed_s0p01	0.01	56	1.0	100	hom_carrier	100	50000.0	0.8	0.203113625	3.74995312558593e-05	0.999975
introgressed	eas_introgressed_s0p01	0.01	56	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	unconditional	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	unconditional	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	unconditional	100	40000.0	0.27	0.15611	0.042974462819214757	0.961525
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	unconditional	100	50000.0	1.0	0.203113625	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	hom_carrier	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	hom_carrier	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	hom_carrier	100	40000.0	0.27	0.15611	0.042974462819214757	0.961525
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	hom_carrier	100	50000.0	1.0	0.203113625	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p01	0.01	57	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	unconditional	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	unconditional	100	30000.0	0.16	0.10039962499999999	0.0828364645441932	0.93025625
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	unconditional	100	40000.0	0.24	0.15611	0.08711141110736116	0.9217125
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	unconditional	100	50000.0	0.95	0.203113625	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	unconditional	100	100000.0	0.95	0.34436500000000003	0.0019249759378007776	0.998275
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	hom_carrier	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	hom_carrier	100	30000.0	0.16	0.10039962499999999	0.0828364645441932	0.93025625
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	hom_carrier	100	40000.0	0.24	0.15611	0.08711141110736116	0.9217125
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	hom_carrier	100	50000.0	0.95	0.203113625	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p01	0.01	58	1.0	100	hom_carrier	100	100000.0	0.95	0.34436500000000003	0.0019249759378007776	0.998275
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	unconditional	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	unconditional	100	10000.0	0.04	0.007332625000000001	0.007899901251234359	0.9954999999999999
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	unconditional	100	20000.0	0.06	0.045883375000000004	0.3144210697366283	0.748875
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	unconditional	100	30000.0	0.06	0.10039962499999999	0.903263709203635	0.1332125
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	unconditional	100	40000.0	0.31	0.15611	0.017587280158998013	0.98411875
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	unconditional	100	50000.0	0.54	0.203113625	0.002512468594142573	0.9976375000000001
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	hom_carrier	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	hom_carrier	100	10000.0	0.04	0.007332625000000001	0.007899901251234359	0.9954999999999999
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	hom_carrier	100	20000.0	0.06	0.045883375000000004	0.3144210697366283	0.748875
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	hom_carrier	100	30000.0	0.06	0.10039962499999999	0.903263709203635	0.1332125
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	hom_carrier	100	40000.0	0.31	0.15611	0.017587280158998013	0.98411875
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	hom_carrier	100	50000.0	0.54	0.203113625	0.002512468594142573	0.9976375000000001
introgressed	eas_introgressed_s0p01	0.01	59	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	unconditional	100	4500.0	0.02	0.00241125	0.02842464469194135	0.9830562500000001
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	unconditional	100	10000.0	0.02	0.007332625000000001	0.16704791190110124	0.8952187500000001
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	unconditional	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	unconditional	100	30000.0	0.21	0.10039962499999999	0.011787352658091773	0.990425
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	unconditional	100	40000.0	0.3	0.15611	0.021749728128398396	0.9803437500000001
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	unconditional	100	50000.0	0.45	0.203113625	0.00959988000149998	0.991125
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	hom_carrier	100	4500.0	0.02	0.00241125	0.02842464469194135	0.9830562500000001
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	hom_carrier	100	10000.0	0.02	0.007332625000000001	0.16704791190110124	0.8952187500000001
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	hom_carrier	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	hom_carrier	100	30000.0	0.21	0.10039962499999999	0.011787352658091773	0.990425
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	hom_carrier	100	40000.0	0.3	0.15611	0.021749728128398396	0.9803437500000001
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	hom_carrier	100	50000.0	0.45	0.203113625	0.00959988000149998	0.991125
introgressed	eas_introgressed_s0p01	0.01	60	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	unconditional	100	20000.0	0.03	0.045883375000000004	0.8262646716916039	0.256475
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	unconditional	100	30000.0	0.07	0.10039962499999999	0.8303146210672366	0.21540625
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	unconditional	100	40000.0	0.28	0.15611	0.033999575005312435	0.9694
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	unconditional	100	50000.0	0.32	0.203113625	0.07661154235572055	0.92915625
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	unconditional	100	100000.0	0.45	0.34436500000000003	0.18401019987250158	0.82343125
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	hom_carrier	99	1000.0	0.0	0.0003494949494949495	1.0	0.4827
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	hom_carrier	99	4500.0	0.0	0.002408712121212121	1.0	0.39736875
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	hom_carrier	99	10000.0	0.0	0.0073330808080808085	1.0	0.2446
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	hom_carrier	99	20000.0	0.030303030303030304	0.04587449494949494	0.8209147385657679	0.26281875
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	hom_carrier	99	30000.0	0.0707070707070707	0.10038194444444445	0.8236772040349496	0.2234625
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	hom_carrier	99	40000.0	0.2828282828282828	0.15609507575757575	0.0320620992237597	0.9712124999999999
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	hom_carrier	99	50000.0	0.32323232323232326	0.20310378787878788	0.07286158923013462	0.9327500000000001
introgressed	eas_introgressed_s0p01	0.01	61	0.995	99	hom_carrier	99	100000.0	0.45454545454545453	0.34440631313131315	0.17778527768402894	0.8293437499999999
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	unconditional	100	10000.0	0.04	0.007332625000000001	0.007899901251234359	0.9954999999999999
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	unconditional	100	20000.0	0.07	0.045883375000000004	0.1878476519043512	0.8548250000000001
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	unconditional	100	30000.0	0.15	0.10039962499999999	0.11817352283096462	0.8995062500000001
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	unconditional	100	40000.0	0.2	0.15611	0.21245984425194686	0.8083437499999999
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	unconditional	100	50000.0	0.34	0.203113625	0.05498681266484169	0.94943125
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	unconditional	100	100000.0	0.91	0.34436500000000003	0.003012462344220697	0.9971625
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	hom_carrier	100	10000.0	0.04	0.007332625000000001	0.007899901251234359	0.9954999999999999
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	hom_carrier	100	20000.0	0.07	0.045883375000000004	0.1878476519043512	0.8548250000000001
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	hom_carrier	100	30000.0	0.15	0.10039962499999999	0.11817352283096462	0.8995062500000001
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	hom_carrier	100	40000.0	0.2	0.15611	0.21245984425194686	0.8083437499999999
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	hom_carrier	100	50000.0	0.34	0.203113625	0.05498681266484169	0.94943125
introgressed	eas_introgressed_s0p01	0.01	62	1.0	100	hom_carrier	100	100000.0	0.91	0.34436500000000003	0.003012462344220697	0.9971625
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	unconditional	100	20000.0	0.01	0.045883375000000004	0.9886501418732266	0.036568750000000004
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	unconditional	100	30000.0	0.13	0.10039962499999999	0.22988462644216948	0.802075
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	unconditional	100	40000.0	0.18	0.15611	0.3165585430182123	0.71159375
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	unconditional	100	50000.0	0.28	0.203113625	0.14681066486668917	0.8644062499999999
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	hom_carrier	100	20000.0	0.01	0.045883375000000004	0.9886501418732266	0.036568750000000004
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	hom_carrier	100	30000.0	0.13	0.10039962499999999	0.22988462644216948	0.802075
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	hom_carrier	100	40000.0	0.18	0.15611	0.3165585430182123	0.71159375
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	hom_carrier	100	50000.0	0.28	0.203113625	0.14681066486668917	0.8644062499999999
introgressed	eas_introgressed_s0p01	0.01	63	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	unconditional	100	20000.0	0.04	0.045883375000000004	0.6607917401032487	0.42896249999999997
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	unconditional	100	30000.0	0.09	0.10039962499999999	0.6320420994737566	0.42465625
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	unconditional	100	40000.0	0.3	0.15611	0.021749728128398396	0.9803437500000001
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	unconditional	100	50000.0	0.46	0.203113625	0.008174897813777327	0.9924375000000001
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	unconditional	100	100000.0	0.93	0.34436500000000003	0.0025374682816464793	0.99764375
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	hom_carrier	100	20000.0	0.04	0.045883375000000004	0.6607917401032487	0.42896249999999997
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	hom_carrier	100	30000.0	0.09	0.10039962499999999	0.6320420994737566	0.42465625
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	hom_carrier	100	40000.0	0.3	0.15611	0.021749728128398396	0.9803437500000001
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	hom_carrier	100	50000.0	0.46	0.203113625	0.008174897813777327	0.9924375000000001
introgressed	eas_introgressed_s0p01	0.01	64	1.0	100	hom_carrier	100	100000.0	0.93	0.34436500000000003	0.0025374682816464793	0.99764375
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	unconditional	100	1000.0	0.01	0.00034862500000000003	0.03487456406794915	0.98256875
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	unconditional	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	unconditional	100	20000.0	0.07	0.045883375000000004	0.1878476519043512	0.8548250000000001
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	unconditional	100	30000.0	0.13	0.10039962499999999	0.22988462644216948	0.802075
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	unconditional	100	40000.0	0.21	0.15611	0.17087286408919888	0.8462124999999999
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	unconditional	100	50000.0	0.27	0.203113625	0.1739103261209235	0.8396499999999999
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	unconditional	100	100000.0	0.31	0.34436500000000003	0.5535805802427469	0.46531875
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	hom_carrier	100	1000.0	0.01	0.00034862500000000003	0.03487456406794915	0.98256875
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	hom_carrier	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	hom_carrier	100	20000.0	0.07	0.045883375000000004	0.1878476519043512	0.8548250000000001
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	hom_carrier	100	30000.0	0.13	0.10039962499999999	0.22988462644216948	0.802075
introgressed	eas_introgressed_s0p01	0.01	65	1.0	100	hom_carrier	100	40000.0	0.21	0.15611	0.17087286408919888	0.8462124999999999
