position_0based	arm	threshold_years	genotype_class	method	n_replicates	mean_statistic
4240000.0	neutral	1000.0	overall	truth	100	0.00046200000000000017
4250000.0	neutral	1000.0	overall	truth	100	0.00046100000000000026
4260000.0	neutral	1000.0	overall	truth	100	0.00046100000000000026
4270000.0	neutral	1000.0	overall	truth	100	0.0004600000000000002
4280000.0	neutral	1000.0	overall	truth	100	0.00045600000000000024
4290000.0	neutral	1000.0	overall	truth	100	0.00045600000000000024
4300000.0	neutral	1000.0	overall	truth	100	0.0004540000000000002
4310000.0	neutral	1000.0	overall	truth	100	0.0004520000000000002
4320000.0	neutral	1000.0	overall	truth	100	0.0004560000000000001
4330000.0	neutral	1000.0	overall	truth	100	0.0004580000000000001
4340000.0	neutral	1000.0	overall	truth	100	0.00045600000000000013
4350000.0	neutral	1000.0	overall	truth	100	0.00045800000000000013
4360000.0	neutral	1000.0	overall	truth	100	0.0004590000000000001
4370000.0	neutral	1000.0	overall	truth	100	0.00046100000000000015
4380000.0	neutral	1000.0	overall	truth	100	0.0004620000000000001
4390000.0	neutral	1000.0	overall	truth	100	0.00046200000000000006
4400000.0	neutral	1000.0	overall	truth	100	0.00046300000000000014
4410000.0	neutral	1000.0	overall	truth	100	0.00046200000000000017
4420000.0	neutral	1000.0	overall	truth	100	0.0004570000000000001
4430000.0	neutral	1000.0	overall	truth	100	0.00045700000000000016
4440000.0	neutral	1000.0	overall	truth	100	0.0004590000000000001
4450000.0	neutral	1000.0	overall	truth	100	0.0004600000000000002
4460000.0	neutral	1000.0	overall	truth	100	0.0004600000000000003
4470000.0	neutral	1000.0	overall	truth	100	0.0004550000000000003
4480000.0	neutral	1000.0	overall	truth	100	0.0004540000000000003
4490000.0	neutral	1000.0	overall	truth	100	0.0004560000000000003
4500000.0	neutral	1000.0	overall	truth	100	0.00045400000000000025
4510000.0	neutral	1000.0	overall	truth	100	0.0004530000000000003
4520000.0	neutral	1000.0	overall	truth	100	0.0004530000000000003
4530000.0	neutral	1000.0	overall	truth	100	0.0004550000000000003
4540000.0	neutral	1000.0	overall	truth	100	0.0004560000000000003
4550000.0	neutral	1000.0	overall	truth	100	0.0004600000000000003
4560000.0	neutral	1000.0	overall	truth	100	0.00045700000000000027
4570000.0	neutral	1000.0	overall	truth	100	0.0004550000000000001
4580000.0	neutral	1000.0	overall	truth	100	0.0004550000000000001
4590000.0	neutral	1000.0	overall	truth	100	0.0004500000000000002
4600000.0	neutral	1000.0	overall	truth	100	0.00044900000000000023
4610000.0	neutral	1000.0	overall	truth	100	0.0004550000000000003
4620000.0	neutral	1000.0	overall	truth	100	0.00045500000000000027
4630000.0	neutral	1000.0	overall	truth	100	0.0004540000000000003
4640000.0	neutral	1000.0	overall	truth	100	0.0004530000000000003
4650000.0	neutral	1000.0	overall	truth	100	0.00045100000000000023
4660000.0	neutral	1000.0	overall	truth	100	0.0004510000000000002
4670000.0	neutral	1000.0	overall	truth	100	0.0004510000000000002
4680000.0	neutral	1000.0	overall	truth	100	0.0004530000000000002
4690000.0	neutral	1000.0	overall	truth	100	0.0004530000000000002
4700000.0	neutral	1000.0	overall	truth	100	0.0004540000000000001
4710000.0	neutral	1000.0	overall	truth	100	0.00045300000000000006
4720000.0	neutral	1000.0	overall	truth	100	0.00045300000000000006
4730000.0	neutral	1000.0	overall	truth	100	0.00045300000000000006
4740000.0	neutral	1000.0	overall	truth	100	0.00045000000000000004
4750000.0	neutral	1000.0	overall	truth	100	0.00044900000000000007
4760000.0	neutral	1000.0	overall	truth	100	0.000451
4770000.0	neutral	1000.0	overall	truth	100	0.00045099999999999996
4780000.0	neutral	1000.0	overall	truth	100	0.000451
4790000.0	neutral	1000.0	overall	truth	100	0.00044900000000000007
4800000.0	neutral	1000.0	overall	truth	100	0.00045300000000000006
4810000.0	neutral	1000.0	overall	truth	100	0.00045500000000000006
4820000.0	neutral	1000.0	overall	truth	100	0.0004520000000000001
4830000.0	neutral	1000.0	overall	truth	100	0.0004510000000000002
4840000.0	neutral	1000.0	overall	truth	100	0.0004530000000000001
4850000.0	neutral	1000.0	overall	truth	100	0.0004500000000000001
4860000.0	neutral	1000.0	overall	truth	100	0.00045500000000000006
4870000.0	neutral	1000.0	overall	truth	100	0.0004580000000000001
4880000.0	neutral	1000.0	overall	truth	100	0.00045900000000000004
4890000.0	neutral	1000.0	overall	truth	100	0.00046200000000000006
4900000.0	neutral	1000.0	overall	truth	100	0.0004630000000000001
4910000.0	neutral	1000.0	overall	truth	100	0.0004600000000000001
4920000.0	neutral	1000.0	overall	truth	100	0.00045800000000000013
4930000.0	neutral	1000.0	overall	truth	100	0.00045900000000000015
4940000.0	neutral	1000.0	overall	truth	100	0.0004600000000000001
4950000.0	neutral	1000.0	overall	truth	100	0.0004600000000000001
4960000.0	neutral	1000.0	overall	truth	100	0.0004630000000000002
4970000.0	neutral	1000.0	overall	truth	100	0.00046400000000000017
4980000.0	neutral	1000.0	overall	truth	100	0.0004660000000000002
4990000.0	neutral	1000.0	overall	truth	100	0.00046700000000000013
5000000.0	neutral	1000.0	overall	truth	100	0.00047000000000000015
5010000.0	neutral	1000.0	overall	truth	100	0.0004690000000000001
5020000.0	neutral	1000.0	overall	truth	100	0.0004690000000000002
5030000.0	neutral	1000.0	overall	truth	100	0.0004690000000000002
5040000.0	neutral	1000.0	overall	truth	100	0.00047100000000000017
5050000.0	neutral	1000.0	overall	truth	100	0.00047200000000000014
5060000.0	neutral	1000.0	overall	truth	100	0.0004730000000000001
5070000.0	neutral	1000.0	overall	truth	100	0.00047200000000000014
5080000.0	neutral	1000.0	overall	truth	100	0.0004690000000000001
5090000.0	neutral	1000.0	overall	truth	100	0.0004690000000000001
5100000.0	neutral	1000.0	overall	truth	100	0.0004690000000000001
5110000.0	neutral	1000.0	overall	truth	100	0.0004690000000000002
5120000.0	neutral	1000.0	overall	truth	100	0.00046800000000000015
5130000.0	neutral	1000.0	overall	truth	100	0.00046700000000000013
5140000.0	neutral	1000.0	overall	truth	100	0.00046800000000000015
5150000.0	neutral	1000.0	overall	truth	100	0.0004690000000000002
5160000.0	neutral	1000.0	overall	truth	100	0.00046800000000000015
5170000.0	neutral	1000.0	overall	truth	100	0.00046700000000000013
5180000.0	neutral	1000.0	overall	truth	100	0.0004660000000000001
5190000.0	neutral	1000.0	overall	truth	100	0.00047000000000000015
5200000.0	neutral	1000.0	overall	truth	100	0.00047000000000000015
5210000.0	neutral	1000.0	overall	truth	100	0.00046700000000000013
5220000.0	neutral	1000.0	overall	truth	100	0.0004650000000000002
5230000.0	neutral	1000.0	overall	truth	100	0.00046600000000000016
5240000.0	neutral	1000.0	overall	truth	100	0.0004610000000000001
5250000.0	neutral	1000.0	overall	truth	100	0.0004620000000000001
5260000.0	neutral	1000.0	overall	truth	100	0.0004620000000000001
5270000.0	neutral	1000.0	overall	truth	100	0.00046100000000000015
5280000.0	neutral	1000.0	overall	truth	100	0.0004620000000000001
5290000.0	neutral	1000.0	overall	truth	100	0.00046000000000000007
5300000.0	neutral	1000.0	overall	truth	100	0.0004580000000000001
5310000.0	neutral	1000.0	overall	truth	100	0.00045700000000000005
5320000.0	neutral	1000.0	overall	truth	100	0.000456
5330000.0	neutral	1000.0	overall	truth	100	0.00045300000000000006
5340000.0	neutral	1000.0	overall	truth	100	0.00045200000000000004
5350000.0	neutral	1000.0	overall	truth	100	0.00045200000000000004
5360000.0	neutral	1000.0	overall	truth	100	0.000455
5370000.0	neutral	1000.0	overall	truth	100	0.0004570000000000001
5380000.0	neutral	1000.0	overall	truth	100	0.00045600000000000013
5390000.0	neutral	1000.0	overall	truth	100	0.0004550000000000002
5400000.0	neutral	1000.0	overall	truth	100	0.00045800000000000024
5410000.0	neutral	1000.0	overall	truth	100	0.00045900000000000015
5420000.0	neutral	1000.0	overall	truth	100	0.0004600000000000003
5430000.0	neutral	1000.0	overall	truth	100	0.00045800000000000024
5440000.0	neutral	1000.0	overall	truth	100	0.00045900000000000026
5450000.0	neutral	1000.0	overall	truth	100	0.0004600000000000003
5460000.0	neutral	1000.0	overall	truth	100	0.0004600000000000002
5470000.0	neutral	1000.0	overall	truth	100	0.00045900000000000015
5480000.0	neutral	1000.0	overall	truth	100	0.0004620000000000003
5490000.0	neutral	1000.0	overall	truth	100	0.0004630000000000002
5500000.0	neutral	1000.0	overall	truth	100	0.00046100000000000015
5510000.0	neutral	1000.0	overall	truth	100	0.0004600000000000001
5520000.0	neutral	1000.0	overall	truth	100	0.0004610000000000001
5530000.0	neutral	1000.0	overall	truth	100	0.00046500000000000014
5540000.0	neutral	1000.0	overall	truth	100	0.00046500000000000014
5550000.0	neutral	1000.0	overall	truth	100	0.00046700000000000013
5560000.0	neutral	1000.0	overall	truth	100	0.00046600000000000005
5570000.0	neutral	1000.0	overall	truth	100	0.0004670000000000001
5580000.0	neutral	1000.0	overall	truth	100	0.00046499999999999997
5590000.0	neutral	1000.0	overall	truth	100	0.00046600000000000005
5600000.0	neutral	1000.0	overall	truth	100	0.0004620000000000001
5610000.0	neutral	1000.0	overall	truth	100	0.0004590000000000001
5620000.0	neutral	1000.0	overall	truth	100	0.00045700000000000016
5630000.0	neutral	1000.0	overall	truth	100	0.00045600000000000024
5640000.0	neutral	1000.0	overall	truth	100	0.00045600000000000024
5650000.0	neutral	1000.0	overall	truth	100	0.00045700000000000027
5660000.0	neutral	1000.0	overall	truth	100	0.00045500000000000027
5670000.0	neutral	1000.0	overall	truth	100	0.00045600000000000024
5680000.0	neutral	1000.0	overall	truth	100	0.0004540000000000003
5690000.0	neutral	1000.0	overall	truth	100	0.0004510000000000003
5700000.0	neutral	1000.0	overall	truth	100	0.0004520000000000003
5710000.0	neutral	1000.0	overall	truth	100	0.0004530000000000002
5720000.0	neutral	1000.0	overall	truth	100	0.00045200000000000025
5730000.0	neutral	1000.0	overall	truth	100	0.0004530000000000002
5740000.0	neutral	1000.0	overall	truth	100	0.0004540000000000002
5750000.0	neutral	1000.0	overall	truth	100	0.0004530000000000002
5760000.0	neutral	1000.0	overall	truth	100	0.0004530000000000002
5770000.0	neutral	1000.0	overall	truth	100	0.0004510000000000003
5780000.0	neutral	1000.0	overall	truth	100	0.00045100000000000034
5790000.0	neutral	1000.0	overall	truth	100	0.00044800000000000026
5800000.0	neutral	1000.0	overall	truth	100	0.0004490000000000003
5810000.0	neutral	1000.0	overall	truth	100	0.0004490000000000003
5820000.0	neutral	1000.0	overall	truth	100	0.00044800000000000026
5830000.0	neutral	1000.0	overall	truth	100	0.0004440000000000002
5840000.0	neutral	1000.0	overall	truth	100	0.0004420000000000002
5850000.0	neutral	1000.0	overall	truth	100	0.0004420000000000002
5860000.0	neutral	1000.0	overall	truth	100	0.00044000000000000023
5870000.0	neutral	1000.0	overall	truth	100	0.0004420000000000002
5880000.0	neutral	1000.0	overall	truth	100	0.0004430000000000002
5890000.0	neutral	1000.0	overall	truth	100	0.00044200000000000017
5900000.0	neutral	1000.0	overall	truth	100	0.0004410000000000002
5910000.0	neutral	1000.0	overall	truth	100	0.0004430000000000002
5920000.0	neutral	1000.0	overall	truth	100	0.00044500000000000014
5930000.0	neutral	1000.0	overall	truth	100	0.0004440000000000002
5940000.0	neutral	1000.0	overall	truth	100	0.00044500000000000014
5950000.0	neutral	1000.0	overall	truth	100	0.00044200000000000017
5960000.0	neutral	1000.0	overall	truth	100	0.0004400000000000001
5970000.0	neutral	1000.0	overall	truth	100	0.000442
5980000.0	neutral	1000.0	overall	truth	100	0.000442
5990000.0	neutral	1000.0	overall	truth	100	0.0004410000000000001
6000000.0	neutral	1000.0	overall	truth	100	0.000442
6010000.0	neutral	1000.0	overall	truth	100	0.00044300000000000003
6020000.0	neutral	1000.0	overall	truth	100	0.0004420000000000001
6030000.0	neutral	1000.0	overall	truth	100	0.00044300000000000014
6040000.0	neutral	1000.0	overall	truth	100	0.0004410000000000002
6050000.0	neutral	1000.0	overall	truth	100	0.00044100000000000026
6060000.0	neutral	1000.0	overall	truth	100	0.00044100000000000037
6070000.0	neutral	1000.0	overall	truth	100	0.00044300000000000036
6080000.0	neutral	1000.0	overall	truth	100	0.00044600000000000027
6090000.0	neutral	1000.0	overall	truth	100	0.0004470000000000003
6100000.0	neutral	1000.0	overall	truth	100	0.00044600000000000027
6110000.0	neutral	1000.0	overall	truth	100	0.00044600000000000027
6120000.0	neutral	1000.0	overall	truth	100	0.0004450000000000002
6130000.0	neutral	1000.0	overall	truth	100	0.00044400000000000017
6140000.0	neutral	1000.0	overall	truth	100	0.00044500000000000014
6150000.0	neutral	1000.0	overall	truth	100	0.00044400000000000017
6160000.0	neutral	1000.0	overall	truth	100	0.0004410000000000001
6170000.0	neutral	1000.0	overall	truth	100	0.0004400000000000001
6180000.0	neutral	1000.0	overall	truth	100	0.0004400000000000001
6190000.0	neutral	1000.0	overall	truth	100	0.0004380000000000001
6200000.0	neutral	1000.0	overall	truth	100	0.0004380000000000001
6210000.0	neutral	1000.0	overall	truth	100	0.0004380000000000001
6220000.0	neutral	1000.0	overall	truth	100	0.0004370000000000001
6230000.0	neutral	1000.0	overall	truth	100	0.0004370000000000001
6240000.0	neutral	1000.0	overall	truth	100	0.00044100000000000015
6250000.0	neutral	1000.0	overall	truth	100	0.00044200000000000017
6260000.0	neutral	1000.0	overall	truth	100	0.0004420000000000001
6270000.0	neutral	1000.0	overall	truth	100	0.00044300000000000003
6280000.0	neutral	1000.0	overall	truth	100	0.000441
6290000.0	neutral	1000.0	overall	truth	100	0.00044399999999999995
6300000.0	neutral	1000.0	overall	truth	100	0.0004429999999999999
6310000.0	neutral	1000.0	overall	truth	100	0.000443
6320000.0	neutral	1000.0	overall	truth	100	0.000444
6330000.0	neutral	1000.0	overall	truth	100	0.00044799999999999994
6340000.0	neutral	1000.0	overall	truth	100	0.00045099999999999996
6350000.0	neutral	1000.0	overall	truth	100	0.000452
6360000.0	neutral	1000.0	overall	truth	100	0.000452
6370000.0	neutral	1000.0	overall	truth	100	0.00045500000000000006
6380000.0	neutral	1000.0	overall	truth	100	0.00045400000000000003
6390000.0	neutral	1000.0	overall	truth	100	0.0004540000000000001
6400000.0	neutral	1000.0	overall	truth	100	0.0004540000000000001
6410000.0	neutral	1000.0	overall	truth	100	0.0004560000000000001
6420000.0	neutral	1000.0	overall	truth	100	0.0004560000000000001
6430000.0	neutral	1000.0	overall	truth	100	0.0004570000000000001
6440000.0	neutral	1000.0	overall	truth	100	0.00045500000000000006
6450000.0	neutral	1000.0	overall	truth	100	0.0004570000000000001
6460000.0	neutral	1000.0	overall	truth	100	0.0004570000000000001
6470000.0	neutral	1000.0	overall	truth	100	0.0004570000000000001
6480000.0	neutral	1000.0	overall	truth	100	0.00045900000000000015
6490000.0	neutral	1000.0	overall	truth	100	0.00045900000000000015
6500000.0	neutral	1000.0	overall	truth	100	0.00045800000000000013
6510000.0	neutral	1000.0	overall	truth	100	0.0004620000000000001
6520000.0	neutral	1000.0	overall	truth	100	0.0004640000000000001
6530000.0	neutral	1000.0	overall	truth	100	0.0004640000000000001
6540000.0	neutral	1000.0	overall	truth	100	0.00046400000000000006
6550000.0	neutral	1000.0	overall	truth	100	0.0004650000000000001
6560000.0	neutral	1000.0	overall	truth	100	0.00046400000000000006
6570000.0	neutral	1000.0	overall	truth	100	0.00046399999999999995
6580000.0	neutral	1000.0	overall	truth	100	0.00046200000000000006
6590000.0	neutral	1000.0	overall	truth	100	0.0004590000000000001
6600000.0	neutral	1000.0	overall	truth	100	0.00046000000000000007
6610000.0	neutral	1000.0	overall	truth	100	0.00046
6620000.0	neutral	1000.0	overall	truth	100	0.00046099999999999993
6630000.0	neutral	1000.0	overall	truth	100	0.00046099999999999993
6640000.0	neutral	1000.0	overall	truth	100	0.00046099999999999993
6650000.0	neutral	1000.0	overall	truth	100	0.00046000000000000007
6660000.0	neutral	1000.0	overall	truth	100	0.00045700000000000005
6670000.0	neutral	1000.0	overall	truth	100	0.000458
6680000.0	neutral	1000.0	overall	truth	100	0.00046100000000000004
6690000.0	neutral	1000.0	overall	truth	100	0.00046100000000000004
6700000.0	neutral	1000.0	overall	truth	100	0.00046200000000000006
6710000.0	neutral	1000.0	overall	truth	100	0.00045900000000000004
6720000.0	neutral	1000.0	overall	truth	100	0.00045700000000000005
6730000.0	neutral	1000.0	overall	truth	100	0.0004580000000000001
6740000.0	neutral	1000.0	overall	truth	100	0.00045900000000000004
6750000.0	neutral	1000.0	overall	truth	100	0.0004610000000000001
6760000.0	neutral	1000.0	overall	truth	100	0.00045900000000000004
6770000.0	neutral	1000.0	overall	truth	100	0.00045700000000000005
6780000.0	neutral	1000.0	overall	truth	100	0.000456
6790000.0	neutral	1000.0	overall	truth	100	0.0004560000000000001
6800000.0	neutral	1000.0	overall	truth	100	0.00045800000000000013
6810000.0	neutral	1000.0	overall	truth	100	0.0004630000000000001
6820000.0	neutral	1000.0	overall	truth	100	0.0004630000000000001
6830000.0	neutral	1000.0	overall	truth	100	0.00046
6840000.0	neutral	1000.0	overall	truth	100	0.0004630000000000001
6850000.0	neutral	1000.0	overall	truth	100	0.0004630000000000001
6860000.0	neutral	1000.0	overall	truth	100	0.00046200000000000006
6870000.0	neutral	1000.0	overall	truth	100	0.00045900000000000004
6880000.0	neutral	1000.0	overall	truth	100	0.0004560000000000001
6890000.0	neutral	1000.0	overall	truth	100	0.0004540000000000002
6900000.0	neutral	1000.0	overall	truth	100	0.0004550000000000002
6910000.0	neutral	1000.0	overall	truth	100	0.00045600000000000024
6920000.0	neutral	1000.0	overall	truth	100	0.00045700000000000027
6930000.0	neutral	1000.0	overall	truth	100	0.00045900000000000015
6940000.0	neutral	1000.0	overall	truth	100	0.0004650000000000002
6950000.0	neutral	1000.0	overall	truth	100	0.0004650000000000002
