arm	replicate_index	sample_af	threshold_years	genotype_class	n_pairs	method	statistic
recent_denovo	25	0.4	50000.0	carrier_noncarrier	4838	truth	0.04857379082265399
recent_denovo	25	0.4	50000.0	noncarrier_noncarrier	3552	truth	0.12471846846846847
recent_denovo	25	0.4	50000.0	overall	10000	decode	0.2921
recent_denovo	25	0.4	50000.0	overall	10000	decode_meanp	0.3262648976
recent_denovo	26	0.61	1000.0	overall	10000	truth	0.0002
recent_denovo	26	0.61	1000.0	carrier_carrier	3678	truth	0.000543773790103317
recent_denovo	26	0.61	1000.0	carrier_noncarrier	4762	truth	0.0
recent_denovo	26	0.61	1000.0	noncarrier_noncarrier	1560	truth	0.0
recent_denovo	26	0.61	1000.0	overall	10000	decode	0.0031
recent_denovo	26	0.61	1000.0	overall	10000	decode_meanp	0.1003318148
recent_denovo	26	0.61	5000.0	overall	10000	truth	0.2232
recent_denovo	26	0.61	5000.0	carrier_carrier	3678	truth	0.6060358890701468
recent_denovo	26	0.61	5000.0	carrier_noncarrier	4762	truth	0.0
recent_denovo	26	0.61	5000.0	noncarrier_noncarrier	1560	truth	0.0019230769230769232
recent_denovo	26	0.61	5000.0	overall	10000	decode	0.3054
recent_denovo	26	0.61	5000.0	overall	10000	decode_meanp	0.2888180415
recent_denovo	26	0.61	10000.0	overall	10000	truth	0.3689
recent_denovo	26	0.61	10000.0	carrier_carrier	3678	truth	1.0
recent_denovo	26	0.61	10000.0	carrier_noncarrier	4762	truth	0.0
recent_denovo	26	0.61	10000.0	noncarrier_noncarrier	1560	truth	0.007051282051282051
recent_denovo	26	0.61	10000.0	overall	10000	decode	0.3603
recent_denovo	26	0.61	10000.0	overall	10000	decode_meanp	0.3500975132
recent_denovo	26	0.61	20000.0	overall	10000	truth	0.3748
recent_denovo	26	0.61	20000.0	carrier_carrier	3678	truth	1.0
recent_denovo	26	0.61	20000.0	carrier_noncarrier	4762	truth	0.0
recent_denovo	26	0.61	20000.0	noncarrier_noncarrier	1560	truth	0.04487179487179487
recent_denovo	26	0.61	20000.0	overall	10000	decode	0.3748
recent_denovo	26	0.61	20000.0	overall	10000	decode_meanp	0.3791848099
recent_denovo	26	0.61	30000.0	overall	10000	truth	0.3964
recent_denovo	26	0.61	30000.0	carrier_carrier	3678	truth	1.0
recent_denovo	26	0.61	30000.0	carrier_noncarrier	4762	truth	0.0249895002099958
recent_denovo	26	0.61	30000.0	noncarrier_noncarrier	1560	truth	0.10705128205128205
recent_denovo	26	0.61	30000.0	overall	10000	decode	0.3797
recent_denovo	26	0.61	30000.0	overall	10000	decode_meanp	0.3899212804
recent_denovo	26	0.61	40000.0	overall	10000	truth	0.4124
recent_denovo	26	0.61	40000.0	carrier_carrier	3678	truth	1.0
recent_denovo	26	0.61	40000.0	carrier_noncarrier	4762	truth	0.05186896262074758
recent_denovo	26	0.61	40000.0	noncarrier_noncarrier	1560	truth	0.12756410256410255
recent_denovo	26	0.61	40000.0	overall	10000	decode	0.3885
recent_denovo	26	0.61	40000.0	overall	10000	decode_meanp	0.3974052135
recent_denovo	26	0.61	50000.0	overall	10000	truth	0.4124
recent_denovo	26	0.61	50000.0	carrier_carrier	3678	truth	1.0
recent_denovo	26	0.61	50000.0	carrier_noncarrier	4762	truth	0.05186896262074758
recent_denovo	26	0.61	50000.0	noncarrier_noncarrier	1560	truth	0.12756410256410255
recent_denovo	26	0.61	50000.0	overall	10000	decode	0.3953
recent_denovo	26	0.61	50000.0	overall	10000	decode_meanp	0.4036394997
recent_denovo	27	0.755	1000.0	overall	10000	truth	0.0008
recent_denovo	27	0.755	1000.0	carrier_carrier	5709	truth	0.0014012961989840604
recent_denovo	27	0.755	1000.0	carrier_noncarrier	3721	truth	0.0
recent_denovo	27	0.755	1000.0	noncarrier_noncarrier	570	truth	0.0
recent_denovo	27	0.755	1000.0	overall	10000	decode	0.0027
recent_denovo	27	0.755	1000.0	overall	10000	decode_meanp	0.08230233352
recent_denovo	27	0.755	5000.0	overall	10000	truth	0.2398
recent_denovo	27	0.755	5000.0	carrier_carrier	5709	truth	0.41968821159572606
recent_denovo	27	0.755	5000.0	carrier_noncarrier	3721	truth	0.0
recent_denovo	27	0.755	5000.0	noncarrier_noncarrier	570	truth	0.0035087719298245615
recent_denovo	27	0.755	5000.0	overall	10000	decode	0.1905
recent_denovo	27	0.755	5000.0	overall	10000	decode_meanp	0.2926900748
recent_denovo	27	0.755	10000.0	overall	10000	truth	0.5712
recent_denovo	27	0.755	10000.0	carrier_carrier	5709	truth	1.0
recent_denovo	27	0.755	10000.0	carrier_noncarrier	3721	truth	0.0
recent_denovo	27	0.755	10000.0	noncarrier_noncarrier	570	truth	0.005263157894736842
recent_denovo	27	0.755	10000.0	overall	10000	decode	0.333
recent_denovo	27	0.755	10000.0	overall	10000	decode_meanp	0.4113128865
recent_denovo	27	0.755	20000.0	overall	10000	truth	0.5725
recent_denovo	27	0.755	20000.0	carrier_carrier	5709	truth	1.0
recent_denovo	27	0.755	20000.0	carrier_noncarrier	3721	truth	0.0
recent_denovo	27	0.755	20000.0	noncarrier_noncarrier	570	truth	0.028070175438596492
recent_denovo	27	0.755	20000.0	overall	10000	decode	0.5279
recent_denovo	27	0.755	20000.0	overall	10000	decode_meanp	0.510837595
recent_denovo	27	0.755	30000.0	overall	10000	truth	0.5949
recent_denovo	27	0.755	30000.0	carrier_carrier	5709	truth	1.0
recent_denovo	27	0.755	30000.0	carrier_noncarrier	3721	truth	0.04219295888202096
recent_denovo	27	0.755	30000.0	noncarrier_noncarrier	570	truth	0.1456140350877193
recent_denovo	27	0.755	30000.0	overall	10000	decode	0.5725
recent_denovo	27	0.755	30000.0	overall	10000	decode_meanp	0.55313522
recent_denovo	27	0.755	40000.0	overall	10000	truth	0.5967
recent_denovo	27	0.755	40000.0	carrier_carrier	5709	truth	1.0
recent_denovo	27	0.755	40000.0	carrier_noncarrier	3721	truth	0.04219295888202096
recent_denovo	27	0.755	40000.0	noncarrier_noncarrier	570	truth	0.17719298245614035
recent_denovo	27	0.755	40000.0	overall	10000	decode	0.5893
recent_denovo	27	0.755	40000.0	overall	10000	decode_meanp	0.5750562224
recent_denovo	27	0.755	50000.0	overall	10000	truth	0.5967
recent_denovo	27	0.755	50000.0	carrier_carrier	5709	truth	1.0
recent_denovo	27	0.755	50000.0	carrier_noncarrier	3721	truth	0.04219295888202096
recent_denovo	27	0.755	50000.0	noncarrier_noncarrier	570	truth	0.17719298245614035
recent_denovo	27	0.755	50000.0	overall	10000	decode	0.596
recent_denovo	27	0.755	50000.0	overall	10000	decode_meanp	0.5878051313
recent_denovo	28	0.44	1000.0	overall	10000	truth	0.0008
recent_denovo	28	0.44	1000.0	carrier_carrier	1930	truth	0.003626943005181347
recent_denovo	28	0.44	1000.0	carrier_noncarrier	4888	truth	0.0
recent_denovo	28	0.44	1000.0	noncarrier_noncarrier	3182	truth	0.00031426775612822125
recent_denovo	28	0.44	1000.0	overall	10000	decode	0.0043
recent_denovo	28	0.44	1000.0	overall	10000	decode_meanp	0.03910521775
recent_denovo	28	0.44	5000.0	overall	10000	truth	0.1939
recent_denovo	28	0.44	5000.0	carrier_carrier	1930	truth	1.0
recent_denovo	28	0.44	5000.0	carrier_noncarrier	4888	truth	0.0
recent_denovo	28	0.44	5000.0	noncarrier_noncarrier	3182	truth	0.0028284098051539913
recent_denovo	28	0.44	5000.0	overall	10000	decode	0.1253
recent_denovo	28	0.44	5000.0	overall	10000	decode_meanp	0.1459267563
recent_denovo	28	0.44	10000.0	overall	10000	truth	0.1992
recent_denovo	28	0.44	10000.0	carrier_carrier	1930	truth	1.0
recent_denovo	28	0.44	10000.0	carrier_noncarrier	4888	truth	0.009615384615384616
recent_denovo	28	0.44	10000.0	noncarrier_noncarrier	3182	truth	0.004714016341923318
recent_denovo	28	0.44	10000.0	overall	10000	decode	0.187
recent_denovo	28	0.44	10000.0	overall	10000	decode_meanp	0.2043607504
recent_denovo	28	0.44	20000.0	overall	10000	truth	0.2536
recent_denovo	28	0.44	20000.0	carrier_carrier	1930	truth	1.0
recent_denovo	28	0.44	20000.0	carrier_noncarrier	4888	truth	0.09022094926350245
recent_denovo	28	0.44	20000.0	noncarrier_noncarrier	3182	truth	0.051854179761156506
recent_denovo	28	0.44	20000.0	overall	10000	decode	0.2276
recent_denovo	28	0.44	20000.0	overall	10000	decode_meanp	0.2581125103
recent_denovo	28	0.44	30000.0	overall	10000	truth	0.3118
recent_denovo	28	0.44	30000.0	carrier_carrier	1930	truth	1.0
recent_denovo	28	0.44	30000.0	carrier_noncarrier	4888	truth	0.1783960720130933
recent_denovo	28	0.44	30000.0	noncarrier_noncarrier	3182	truth	0.09930861093651791
recent_denovo	28	0.44	30000.0	overall	10000	decode	0.2642
recent_denovo	28	0.44	30000.0	overall	10000	decode_meanp	0.2910459064
recent_denovo	28	0.44	40000.0	overall	10000	truth	0.3229
recent_denovo	28	0.44	40000.0	carrier_carrier	1930	truth	1.0
recent_denovo	28	0.44	40000.0	carrier_noncarrier	4888	truth	0.1783960720130933
recent_denovo	28	0.44	40000.0	noncarrier_noncarrier	3182	truth	0.13419233186675047
recent_denovo	28	0.44	40000.0	overall	10000	decode	0.3097
recent_denovo	28	0.44	40000.0	overall	10000	decode_meanp	0.3154418688
recent_denovo	28	0.44	50000.0	overall	10000	truth	0.3458
recent_denovo	28	0.44	50000.0	carrier_carrier	1930	truth	1.0
recent_denovo	28	0.44	50000.0	carrier_noncarrier	4888	truth	0.1783960720130933
recent_denovo	28	0.44	50000.0	noncarrier_noncarrier	3182	truth	0.20615964802011313
recent_denovo	28	0.44	50000.0	overall	10000	decode	0.3289
recent_denovo	28	0.44	50000.0	overall	10000	decode_meanp	0.3344052271
recent_denovo	29	0.135	1000.0	overall	10000	truth	0.0009
recent_denovo	29	0.135	1000.0	carrier_carrier	187	truth	0.0
recent_denovo	29	0.135	1000.0	carrier_noncarrier	2356	truth	0.0
recent_denovo	29	0.135	1000.0	noncarrier_noncarrier	7457	truth	0.0012069196727906666
recent_denovo	29	0.135	1000.0	overall	10000	decode	0.0011
recent_denovo	29	0.135	1000.0	overall	10000	decode_meanp	0.008905893048
recent_denovo	29	0.135	5000.0	overall	10000	truth	0.021
recent_denovo	29	0.135	5000.0	carrier_carrier	187	truth	1.0
recent_denovo	29	0.135	5000.0	carrier_noncarrier	2356	truth	0.0
recent_denovo	29	0.135	5000.0	noncarrier_noncarrier	7457	truth	0.003084350274909481
recent_denovo	29	0.135	5000.0	overall	10000	decode	0.0164
recent_denovo	29	0.135	5000.0	overall	10000	decode_meanp	0.03331947889
recent_denovo	29	0.135	10000.0	overall	10000	truth	0.0243
recent_denovo	29	0.135	10000.0	carrier_carrier	187	truth	1.0
recent_denovo	29	0.135	10000.0	carrier_noncarrier	2356	truth	0.0
recent_denovo	29	0.135	10000.0	noncarrier_noncarrier	7457	truth	0.007509722408475258
recent_denovo	29	0.135	10000.0	overall	10000	decode	0.0279
recent_denovo	29	0.135	10000.0	overall	10000	decode_meanp	0.05424889401
recent_denovo	29	0.135	20000.0	overall	10000	truth	0.0522
recent_denovo	29	0.135	20000.0	carrier_carrier	187	truth	1.0
recent_denovo	29	0.135	20000.0	carrier_noncarrier	2356	truth	0.03268251273344652
recent_denovo	29	0.135	20000.0	noncarrier_noncarrier	7457	truth	0.03459836395333244
recent_denovo	29	0.135	20000.0	overall	10000	decode	0.0557
recent_denovo	29	0.135	20000.0	overall	10000	decode_meanp	0.08451244809
recent_denovo	29	0.135	30000.0	overall	10000	truth	0.1101
recent_denovo	29	0.135	30000.0	carrier_carrier	187	truth	1.0
recent_denovo	29	0.135	30000.0	carrier_noncarrier	2356	truth	0.0967741935483871
recent_denovo	29	0.135	30000.0	noncarrier_noncarrier	7457	truth	0.09199409950382191
recent_denovo	29	0.135	30000.0	overall	10000	decode	0.085
recent_denovo	29	0.135	30000.0	overall	10000	decode_meanp	0.1065289458
recent_denovo	29	0.135	40000.0	overall	10000	truth	0.1301
recent_denovo	29	0.135	40000.0	carrier_carrier	187	truth	1.0
recent_denovo	29	0.135	40000.0	carrier_noncarrier	2356	truth	0.0967741935483871
recent_denovo	29	0.135	40000.0	noncarrier_noncarrier	7457	truth	0.11881453667694783
recent_denovo	29	0.135	40000.0	overall	10000	decode	0.0998
recent_denovo	29	0.135	40000.0	overall	10000	decode_meanp	0.1237481506
recent_denovo	29	0.135	50000.0	overall	10000	truth	0.1482
recent_denovo	29	0.135	50000.0	carrier_carrier	187	truth	1.0
recent_denovo	29	0.135	50000.0	carrier_noncarrier	2356	truth	0.1366723259762309
recent_denovo	29	0.135	50000.0	noncarrier_noncarrier	7457	truth	0.1304814268472576
recent_denovo	29	0.135	50000.0	overall	10000	decode	0.1107
recent_denovo	29	0.135	50000.0	overall	10000	decode_meanp	0.1380288104
recent_denovo	30	0.12	1000.0	overall	10000	truth	0.0004
recent_denovo	30	0.12	1000.0	carrier_carrier	136	truth	0.0
recent_denovo	30	0.12	1000.0	carrier_noncarrier	2077	truth	0.0
recent_denovo	30	0.12	1000.0	noncarrier_noncarrier	7787	truth	0.0005136766405547708
recent_denovo	30	0.12	1000.0	overall	10000	decode	0.0008
recent_denovo	30	0.12	1000.0	overall	10000	decode_meanp	0.01215319818
recent_denovo	30	0.12	5000.0	overall	10000	truth	0.0155
recent_denovo	30	0.12	5000.0	carrier_carrier	136	truth	1.0
recent_denovo	30	0.12	5000.0	carrier_noncarrier	2077	truth	0.0
recent_denovo	30	0.12	5000.0	noncarrier_noncarrier	7787	truth	0.0024399640426351612
recent_denovo	30	0.12	5000.0	overall	10000	decode	0.0169
recent_denovo	30	0.12	5000.0	overall	10000	decode_meanp	0.04931816458
recent_denovo	30	0.12	10000.0	overall	10000	truth	0.0188
recent_denovo	30	0.12	10000.0	carrier_carrier	136	truth	1.0
recent_denovo	30	0.12	10000.0	carrier_noncarrier	2077	truth	0.0
recent_denovo	30	0.12	10000.0	noncarrier_noncarrier	7787	truth	0.00667779632721202
recent_denovo	30	0.12	10000.0	overall	10000	decode	0.0388
recent_denovo	30	0.12	10000.0	overall	10000	decode_meanp	0.08434277634
recent_denovo	30	0.12	20000.0	overall	10000	truth	0.0549
recent_denovo	30	0.12	20000.0	carrier_carrier	136	truth	1.0
recent_denovo	30	0.12	20000.0	carrier_noncarrier	2077	truth	0.015406836783822821
recent_denovo	30	0.12	20000.0	noncarrier_noncarrier	7787	truth	0.04892770001284191
recent_denovo	30	0.12	20000.0	overall	10000	decode	0.0886
recent_denovo	30	0.12	20000.0	overall	10000	decode_meanp	0.1416720141
recent_denovo	30	0.12	30000.0	overall	10000	truth	0.1119
recent_denovo	30	0.12	30000.0	carrier_carrier	136	truth	1.0
recent_denovo	30	0.12	30000.0	carrier_noncarrier	2077	truth	0.015406836783822821
recent_denovo	30	0.12	30000.0	noncarrier_noncarrier	7787	truth	0.12212662129189675
recent_denovo	30	0.12	30000.0	overall	10000	decode	0.1384
recent_denovo	30	0.12	30000.0	overall	10000	decode_meanp	0.1887742117
recent_denovo	30	0.12	40000.0	overall	10000	truth	0.137
recent_denovo	30	0.12	40000.0	carrier_carrier	136	truth	1.0
recent_denovo	30	0.12	40000.0	carrier_noncarrier	2077	truth	0.015406836783822821
recent_denovo	30	0.12	40000.0	noncarrier_noncarrier	7787	truth	0.15435983048670862
recent_denovo	30	0.12	40000.0	overall	10000	decode	0.1905
recent_denovo	30	0.12	40000.0	overall	10000	decode_meanp	0.2292469819
recent_denovo	30	0.12	50000.0	overall	10000	truth	0.2693
recent_denovo	30	0.12	50000.0	carrier_carrier	136	truth	1.0
recent_denovo	30	0.12	50000.0	carrier_noncarrier	2077	truth	0.015406836783822821
recent_denovo	30	0.12	50000.0	noncarrier_noncarrier	7787	truth	0.3242583793501991
recent_denovo	30	0.12	50000.0	overall	10000	decode	0.2203
recent_denovo	30	0.12	50000.0	overall	10000	decode_meanp	0.2652818817
recent_denovo	31	0.025	1000.0	overall	10000	truth	0.0007
recent_denovo	31	0.025	1000.0	carrier_noncarrier	468	truth	0.0
recent_denovo	31	0.025	1000.0	noncarrier_noncarrier	9528	truth	0.0007346767422334173
recent_denovo	31	0.025	1000.0	overall	10000	decode	0.0009
recent_denovo	31	0.025	1000.0	overall	10000	decode_meanp	0.01101557015
recent_denovo	31	0.025	5000.0	overall	10000	truth	0.0031
recent_denovo	31	0.025	5000.0	carrier_noncarrier	468	truth	0.0
recent_denovo	31	0.025	5000.0	noncarrier_noncarrier	9528	truth	0.0028337531486146094
recent_denovo	31	0.025	5000.0	overall	10000	decode	0.0059
recent_denovo	31	0.025	5000.0	overall	10000	decode_meanp	0.04937130214
recent_denovo	31	0.025	10000.0	overall	10000	truth	0.0076
recent_denovo	31	0.025	10000.0	carrier_noncarrier	468	truth	0.0
recent_denovo	31	0.025	10000.0	noncarrier_noncarrier	9528	truth	0.007556675062972292
recent_denovo	31	0.025	10000.0	overall	10000	decode	0.0246
recent_denovo	31	0.025	10000.0	overall	10000	decode_meanp	0.0884109204
recent_denovo	31	0.025	20000.0	overall	10000	truth	0.0479
recent_denovo	31	0.025	20000.0	carrier_noncarrier	468	truth	0.017094017094017096
recent_denovo	31	0.025	20000.0	noncarrier_noncarrier	9528	truth	0.04901343408900084
recent_denovo	31	0.025	20000.0	overall	10000	decode	0.0806
recent_denovo	31	0.025	20000.0	overall	10000	decode_meanp	0.1468323872
recent_denovo	31	0.025	30000.0	overall	10000	truth	0.0914
recent_denovo	31	0.025	30000.0	carrier_noncarrier	468	truth	0.10042735042735043
recent_denovo	31	0.025	30000.0	noncarrier_noncarrier	9528	truth	0.09057514693534845
recent_denovo	31	0.025	30000.0	overall	10000	decode	0.1446
recent_denovo	31	0.025	30000.0	overall	10000	decode_meanp	0.1885294897
recent_denovo	31	0.025	40000.0	overall	10000	truth	0.1286
recent_denovo	31	0.025	40000.0	carrier_noncarrier	468	truth	0.10042735042735043
recent_denovo	31	0.025	40000.0	noncarrier_noncarrier	9528	truth	0.1296179680940386
recent_denovo	31	0.025	40000.0	overall	10000	decode	0.1855
recent_denovo	31	0.025	40000.0	overall	10000	decode_meanp	0.2197638663
recent_denovo	31	0.025	50000.0	overall	10000	truth	0.1886
recent_denovo	31	0.025	50000.0	carrier_noncarrier	468	truth	0.28846153846153844
recent_denovo	31	0.025	50000.0	noncarrier_noncarrier	9528	truth	0.18335432409739716
recent_denovo	31	0.025	50000.0	overall	10000	decode	0.2198
recent_denovo	31	0.025	50000.0	overall	10000	decode_meanp	0.2440604055
recent_denovo	32	0.5	1000.0	overall	10000	truth	0.0007
recent_denovo	32	0.5	1000.0	carrier_carrier	2518	truth	0.0023828435266084196
recent_denovo	32	0.5	1000.0	carrier_noncarrier	4974	truth	0.0
recent_denovo	32	0.5	1000.0	noncarrier_noncarrier	2508	truth	0.00039872408293460925
recent_denovo	32	0.5	1000.0	overall	10000	decode	0.0018
recent_denovo	32	0.5	1000.0	overall	10000	decode_meanp	0.05462800546
recent_denovo	32	0.5	5000.0	overall	10000	truth	0.2523
recent_denovo	32	0.5	5000.0	carrier_carrier	2518	truth	1.0
recent_denovo	32	0.5	5000.0	carrier_noncarrier	4974	truth	0.0
recent_denovo	32	0.5	5000.0	noncarrier_noncarrier	2508	truth	0.001993620414673046
recent_denovo	32	0.5	5000.0	overall	10000	decode	0.169
recent_denovo	32	0.5	5000.0	overall	10000	decode_meanp	0.1894523947
recent_denovo	32	0.5	10000.0	overall	10000	truth	0.2534
recent_denovo	32	0.5	10000.0	carrier_carrier	2518	truth	1.0
recent_denovo	32	0.5	10000.0	carrier_noncarrier	4974	truth	0.0
recent_denovo	32	0.5	10000.0	noncarrier_noncarrier	2508	truth	0.006379585326953748
recent_denovo	32	0.5	10000.0	overall	10000	decode	0.2363
recent_denovo	32	0.5	10000.0	overall	10000	decode_meanp	0.2600818219
recent_denovo	32	0.5	20000.0	overall	10000	truth	0.2631
recent_denovo	32	0.5	20000.0	carrier_carrier	2518	truth	1.0
recent_denovo	32	0.5	20000.0	carrier_noncarrier	4974	truth	0.0
recent_denovo	32	0.5	20000.0	noncarrier_noncarrier	2508	truth	0.04505582137161084
recent_denovo	32	0.5	20000.0	overall	10000	decode	0.2725
recent_denovo	32	0.5	20000.0	overall	10000	decode_meanp	0.3311050165
recent_denovo	32	0.5	30000.0	overall	10000	truth	0.273
recent_denovo	32	0.5	30000.0	carrier_carrier	2518	truth	1.0
recent_denovo	32	0.5	30000.0	carrier_noncarrier	4974	truth	0.0
recent_denovo	32	0.5	30000.0	noncarrier_noncarrier	2508	truth	0.08452950558213716
recent_denovo	32	0.5	30000.0	overall	10000	decode	0.2969
recent_denovo	32	0.5	30000.0	overall	10000	decode_meanp	0.3829240525
recent_denovo	32	0.5	40000.0	overall	10000	truth	0.315
recent_denovo	32	0.5	40000.0	carrier_carrier	2518	truth	1.0
recent_denovo	32	0.5	40000.0	carrier_noncarrier	4974	truth	0.07076799356654603
recent_denovo	32	0.5	40000.0	noncarrier_noncarrier	2508	truth	0.11164274322169059
recent_denovo	32	0.5	40000.0	overall	10000	decode	0.369
recent_denovo	32	0.5	40000.0	overall	10000	decode_meanp	0.4263418765
recent_denovo	32	0.5	50000.0	overall	10000	truth	0.3247
recent_denovo	32	0.5	50000.0	carrier_carrier	2518	truth	1.0
recent_denovo	32	0.5	50000.0	carrier_noncarrier	4974	truth	0.07076799356654603
recent_denovo	32	0.5	50000.0	noncarrier_noncarrier	2508	truth	0.15031897926634769
recent_denovo	32	0.5	50000.0	overall	10000	decode	0.4313
recent_denovo	32	0.5	50000.0	overall	10000	decode_meanp	0.4628368805
recent_denovo	33	0.385	1000.0	overall	10000	truth	0.0004
recent_denovo	33	0.385	1000.0	carrier_carrier	1456	truth	0.0020604395604395605
recent_denovo	33	0.385	1000.0	carrier_noncarrier	4760	truth	0.0
recent_denovo	33	0.385	1000.0	noncarrier_noncarrier	3784	truth	0.0002642706131078224
recent_denovo	33	0.385	1000.0	overall	10000	decode	0.0023
recent_denovo	33	0.385	1000.0	overall	10000	decode_meanp	0.04167033531
