onset_years,source,pair_class,position_0based,mean_tmrca_years,mean_tmrca_years_n_regions,mean_tmrca_years_lower95,mean_tmrca_years_upper95,frac_recent_5000,frac_recent_5000_n_regions,frac_recent_5000_lower95,frac_recent_5000_upper95,frac_recent_10000,frac_recent_10000_n_regions,frac_recent_10000_lower95,frac_recent_10000_upper95,frac_recent_20000,frac_recent_20000_n_regions,frac_recent_20000_lower95,frac_recent_20000_upper95,frac_recent_30000,frac_recent_30000_n_regions,frac_recent_30000_lower95,frac_recent_30000_upper95,frac_recent_40000,frac_recent_40000_n_regions,frac_recent_40000_lower95,frac_recent_40000_upper95,frac_recent_50000,frac_recent_50000_n_regions,frac_recent_50000_lower95,frac_recent_50000_upper95
10000,truth,alt/alt,1180000,552895.806,98,480739.097,625052.515,0.0034401655,98,0.00236504143,0.00451528956,0.0102376382,98,0.0060357203,0.0144395562,0.0453548266,98,0.036511545,0.0541981082,0.0932976295,98,0.0803384265,0.106256833,0.151300153,98,0.132029768,0.170570538,0.195103933,98,0.174030782,0.216177084
10000,truth,alt/alt,1190000,489615.455,98,430595.666,548635.243,0.00344718827,98,0.0023726127,0.00452176383,0.0099350287,98,0.00575823031,0.0141118271,0.0444642695,98,0.0356992894,0.0532292496,0.0906694686,98,0.0776538119,0.103685125,0.147298887,98,0.128146581,0.166451194,0.190760946,98,0.167681779,0.213840113
10000,truth,alt/alt,1200000,445338.766,98,382141.191,508536.341,0.00338872657,98,0.00232163848,0.00445581466,0.0099514772,98,0.00576515161,0.0141378028,0.0442368598,98,0.0355692943,0.0529044253,0.0928837197,98,0.0798915422,0.105875897,0.149383511,98,0.132717711,0.166049311,0.194100156,98,0.17299433,0.215205981
10000,truth,alt/alt,1210000,510514.79,98,438778.227,582251.353,0.0033908053,98,0.002325132,0.0044564786,0.00947299868,98,0.00535457556,0.0135914218,0.0421331899,98,0.0335511686,0.0507152111,0.092223727,98,0.0786157758,0.105831678,0.147629796,98,0.129715778,0.165543815,0.192641955,98,0.171109392,0.214174519
10000,truth,alt/alt,1220000,511544.086,98,443754.054,579334.118,0.00347990976,98,0.0024095636,0.00455025593,0.00998903344,98,0.00583612848,0.0141419384,0.043154611,98,0.0347587274,0.0515504946,0.0926690868,98,0.0793262117,0.106011962,0.150912222,98,0.132853978,0.168970467,0.192752405,98,0.172204618,0.213300193
10000,truth,alt/alt,1230000,529522.193,98,457190.714,601853.672,0.00342829974,98,0.00235792765,0.00449867183,0.0105041688,98,0.00631303466,0.014695303,0.0446022126,98,0.036101131,0.0531032942,0.0953986657,98,0.084819487,0.105977844,0.150871282,98,0.134238836,0.167503728,0.195703551,98,0.17665455,0.214752551
10000,truth,alt/alt,1240000,549189.199,98,452546.769,645831.628,0.00339675348,98,0.00232668764,0.00446681932,0.0107010619,98,0.00650542543,0.0148966983,0.0441931358,98,0.0357111987,0.0526750729,0.0955025911,98,0.0847914778,0.106213704,0.155784488,98,0.139207894,0.172361082,0.195244235,98,0.175833974,0.214654496
10000,truth,alt/alt,1250000,529462.821,98,444179.839,614745.802,0.0035365149,98,0.00245451973,0.00461851007,0.0100909813,98,0.00590970256,0.0142722601,0.0411831872,98,0.0328970795,0.049469295,0.0918160853,98,0.0817533186,0.101878852,0.153143389,98,0.137158962,0.169127816,0.193942832,98,0.174471217,0.213414447
10000,truth,alt/alt,1260000,507242.837,98,441486.196,572999.478,0.003523152,98,0.00244180604,0.00460449797,0.00999821142,98,0.0058120114,0.0141844114,0.0407524722,98,0.0324576041,0.0490473404,0.0915891921,98,0.081478164,0.10170022,0.146229247,98,0.130670486,0.161788008,0.183151686,98,0.165452821,0.200850552
10000,truth,alt/alt,1270000,517470.796,98,440780.152,594161.439,0.00334490218,98,0.00229237374,0.00439743063,0.0104774324,98,0.00625504349,0.0146998213,0.0418566258,98,0.0335337276,0.0501795239,0.0914091609,98,0.08132657,0.101491752,0.148225741,98,0.131928542,0.164522939,0.188085199,98,0.169354692,0.206815707
10000,truth,alt/alt,1280000,516970.304,98,451341.693,582598.914,0.00334666547,98,0.00229977738,0.00439355355,0.0105241118,98,0.00629786607,0.0147503575,0.0430155802,98,0.0345111384,0.0515200221,0.0919315097,98,0.08182586,0.102037159,0.151296438,98,0.135799063,0.166793813,0.191940905,98,0.172131107,0.211750703
10000,truth,alt/alt,1290000,503564.847,98,435448.078,571681.616,0.00343800943,98,0.00235933063,0.00451668822,0.0108346835,98,0.00655912298,0.0151102441,0.0464314504,98,0.0374369426,0.0554259582,0.0979558615,98,0.0874151841,0.108496539,0.161303686,98,0.143769814,0.178837558,0.205416279,98,0.184480861,0.226351697
10000,truth,alt/alt,1300000,511592.23,98,431068.646,592115.814,0.00353542306,98,0.00244697532,0.0046238708,0.0110087382,98,0.00672522757,0.0152922488,0.0461274265,98,0.0370935256,0.0551613274,0.0977339137,98,0.0872281128,0.108239715,0.16143087,98,0.145511671,0.177350069,0.208107162,98,0.189737324,0.226477001
10000,truth,alt/alt,1310000,527048.973,98,438218.135,615879.811,0.00353544908,98,0.00244686423,0.00462403393,0.0110052334,98,0.00672390142,0.0152865653,0.0453955148,98,0.0367722301,0.0540187995,0.100009241,98,0.0893316848,0.110686797,0.158844763,98,0.143807083,0.173882443,0.204932888,98,0.185838165,0.22402761
10000,truth,alt/alt,1320000,509066.204,98,433220.817,584911.591,0.00332600792,98,0.00229114995,0.00436086589,0.011766842,98,0.0070640901,0.016469594,0.0469155471,98,0.0373442652,0.056486829,0.101439484,98,0.0876464067,0.115232562,0.163835594,98,0.144974625,0.182696562,0.204810145,98,0.182752511,0.226867779
10000,truth,alt/alt,1330000,539376.159,98,464740.684,614011.634,0.00369344065,98,0.00245354185,0.00493333945,0.0120134232,98,0.00728508236,0.016741764,0.0471042568,98,0.0376048801,0.0566036335,0.1021442,98,0.0886806262,0.115607775,0.161069306,98,0.142306018,0.179832594,0.201634942,98,0.180716879,0.222553005
10000,truth,alt/alt,1340000,579467.072,98,499703.876,659230.268,0.00367957636,98,0.00244951885,0.00490963386,0.0120729011,98,0.00734506634,0.0168007358,0.0439992531,98,0.0372280731,0.0507704332,0.0981541904,98,0.0874820432,0.108826338,0.156553661,98,0.140954741,0.172152582,0.192871896,98,0.177208681,0.208535112
10000,truth,alt/alt,1350000,500907.662,98,446308.631,555506.692,0.00370146086,98,0.00247060123,0.00493232049,0.0121561658,98,0.00741811929,0.0168942122,0.0466087149,98,0.039820404,0.0533970258,0.0981472328,98,0.0889060039,0.107388462,0.153813061,98,0.139110548,0.168515574,0.191214743,98,0.176267338,0.206162148
10000,truth,alt/alt,1360000,555102.371,98,485967.63,624237.112,0.00366681451,98,0.00243833649,0.00489529254,0.0108946837,98,0.00660897735,0.0151803901,0.044631316,98,0.0388226841,0.0504399478,0.0953985359,98,0.0860155535,0.104781518,0.148264869,98,0.134535965,0.161993773,0.189084258,98,0.173927205,0.204241312
10000,truth,alt/alt,1370000,556663.683,98,481197.402,632129.965,0.00366630786,98,0.00242607105,0.00490654467,0.0108232533,98,0.00651721351,0.015129293,0.043808056,98,0.0379686192,0.0496474927,0.0953002063,98,0.0859182059,0.104682207,0.147677431,98,0.134808982,0.16054588,0.190174679,98,0.175050817,0.205298542
10000,truth,alt/alt,1380000,553919.368,98,482186.029,625652.707,0.00327782857,98,0.00224470407,0.00431095308,0.0103790741,98,0.00612087165,0.0146372766,0.0427158421,98,0.0369376013,0.0484940829,0.093007531,98,0.0836121293,0.102402933,0.147931898,98,0.133350925,0.162512871,0.191651668,98,0.17408162,0.209221716
10000,truth,alt/alt,1390000,531326.954,98,462806.966,599846.943,0.00327720088,98,0.00224475503,0.00430964672,0.0102414628,98,0.00601169616,0.0144712295,0.0449651012,98,0.039103063,0.0508271395,0.0972205918,98,0.0872274122,0.107213771,0.150520313,98,0.136357308,0.164683319,0.194723596,98,0.178558574,0.210888619
10000,truth,alt/alt,1400000,552431,98,467048.235,637813.765,0.00326642404,98,0.0022353873,0.00429746077,0.0101778471,98,0.00594076442,0.0144149297,0.0442850601,98,0.0384438785,0.0501262417,0.106123542,98,0.0854855422,0.126761542,0.158591531,98,0.136425798,0.180757263,0.207157006,98,0.183391845,0.230922166
10000,truth,alt/alt,1410000,487024.968,98,416965.512,557084.425,0.00325980428,98,0.00222823249,0.00429137608,0.0105641735,98,0.0063251837,0.0148031633,0.0449522214,98,0.039104973,0.0507994697,0.10862494,98,0.0882247112,0.129025169,0.163915337,98,0.140835543,0.18699513,0.209643894,98,0.185068382,0.234219405
10000,truth,alt/alt,1420000,521021.133,98,456092.215,585950.051,0.00328302864,98,0.00225091619,0.00431514109,0.0106417259,98,0.00639560752,0.0148878443,0.0487755174,98,0.0405325023,0.0570185324,0.110140841,98,0.0897409555,0.130540726,0.167014708,98,0.144154934,0.189874481,0.219502734,98,0.195738335,0.243267134
10000,truth,alt/alt,1430000,499992.469,98,434522.316,565462.621,0.00325714573,98,0.00222368308,0.00429060839,0.0107139245,98,0.00645863597,0.014969213,0.0482250177,98,0.0400447062,0.0564053293,0.108645763,98,0.0881955455,0.12909598,0.169186957,98,0.146615991,0.191757923,0.223958828,98,0.19985773,0.248059926
10000,truth,alt/alt,1440000,536816.599,98,458085.477,615547.722,0.00323731601,98,0.00220611121,0.00426852082,0.0104836773,98,0.00623067117,0.0147366834,0.0469921658,98,0.0387462834,0.0552380483,0.096637489,98,0.0869987495,0.106276229,0.157591164,98,0.142150563,0.173031765,0.21158207,98,0.191226218,0.231937922
10000,truth,alt/alt,1450000,566751.701,98,484456.718,649046.683,0.00314062458,98,0.00212353277,0.00415771638,0.0105689375,98,0.00630426809,0.014833607,0.0449523102,98,0.0368578823,0.053046738,0.0936228995,98,0.0837988085,0.103446991,0.15592734,98,0.137449284,0.174405397,0.207801277,98,0.185996301,0.229606252
10000,truth,alt/alt,1460000,563954.377,98,476401.541,651507.213,0.00315611055,98,0.00214054411,0.00417167699,0.0104208758,98,0.00615530348,0.0146864481,0.0451416062,98,0.03695248,0.0533307323,0.0971051965,98,0.0871003923,0.107110001,0.158050393,98,0.138688651,0.177412135,0.217394849,98,0.19497461,0.239815088
10000,truth,alt/alt,1470000,516022.967,98,447582.542,584463.392,0.00315149353,98,0.00213584367,0.00416714339,0.0101746689,98,0.00595603012,0.0143933076,0.0444244233,98,0.0363882341,0.0524606125,0.0967183693,98,0.0863670673,0.107069671,0.161297978,98,0.142821108,0.179774848,0.218505861,98,0.197354118,0.239657605
10000,truth,alt/alt,1480000,537219.344,98,470109.996,604328.692,0.00312975729,98,0.00212073783,0.00413877675,0.0100574667,98,0.00583667284,0.0142782605,0.0473216305,98,0.0369970383,0.0576462228,0.106461181,98,0.0935233025,0.119399059,0.161972618,98,0.141999598,0.181945638,0.218785354,98,0.197203354,0.240367355
10000,truth,alt/alt,1490000,495707.216,98,434285.033,557129.4,0.00316073157,98,0.00213996312,0.00418150002,0.0100519252,98,0.00581962538,0.0142842249,0.0465811962,98,0.0363928675,0.0567695249,0.102741819,98,0.0899335704,0.115550067,0.154723109,98,0.135297436,0.174148781,0.215613172,98,0.192762843,0.238463502
10000,truth,alt/alt,1500000,479610.556,98,421972.94,537248.172,0.00317050758,98,0.00214950251,0.00419151264,0.00994087388,98,0.00572838952,0.0141533582,0.0462288084,98,0.035990369,0.0564672478,0.100942073,98,0.0885307553,0.113353391,0.154841531,98,0.134710375,0.174972687,0.224969499,98,0.19960966,0.250329338
10000,truth,alt/alt,1510000,497480.144,98,435316.046,559644.241,0.00315306482,98,0.00213011625,0.00417601339,0.00968501,98,0.00547996827,0.0138900517,0.0460968991,98,0.0359026156,0.0562911826,0.100900457,98,0.0884105363,0.113390378,0.1551927,98,0.135721466,0.174663933,0.220436891,98,0.196000512,0.24487327
10000,truth,alt/alt,1520000,476293.33,98,417457.701,535128.959,0.00313171791,98,0.00211004768,0.00415338814,0.00967127651,98,0.00546759392,0.0138749591,0.0458447158,98,0.0356223633,0.0560670684,0.100965614,98,0.0885480039,0.113383224,0.154877948,98,0.136689577,0.173066319,0.221302161,98,0.198805292,0.24379903
10000,truth,alt/alt,1530000,488324.311,98,422873.895,553774.727,0.00308815944,98,0.00206051657,0.00411580232,0.00965834198,98,0.00545493993,0.013861744,0.0453451929,98,0.0350069615,0.0556834243,0.102586142,98,0.0900821267,0.115090156,0.155983139,98,0.138384105,0.173582174,0.220895211,98,0.198430049,0.243360373
10000,truth,alt/alt,1540000,488097.479,98,415369.072,560825.887,0.00315995234,98,0.00212783051,0.00419207417,0.00767507899,98,0.00608816657,0.00926199141,0.0437210676,98,0.035772613,0.0516695221,0.103430399,98,0.0928679128,0.113992884,0.159759542,98,0.141935627,0.177583456,0.236083983,98,0.210992191,0.261175774
10000,truth,alt/alt,1550000,529744.496,98,455270.083,604218.909,0.00321105517,98,0.00219298089,0.00422912945,0.00748707046,98,0.00591839641,0.00905574451,0.0432363539,98,0.0351211989,0.051351509,0.103619553,98,0.0926310141,0.114608092,0.158243058,98,0.13897465,0.177511466,0.231379233,98,0.205411985,0.257346481
10000,truth,alt/alt,1560000,512092.434,98,447168.3,577016.569,0.00307666619,98,0.00209718697,0.00405614542,0.0073572421,98,0.00564390947,0.00907057472,0.0432052767,98,0.035239429,0.0511711245,0.105802987,98,0.0952947585,0.116311216,0.161319437,98,0.144539377,0.178099497,0.235645738,98,0.208610491,0.262680984
10000,truth,alt/alt,1570000,564868.174,98,487822.803,641913.546,0.00309411305,98,0.00211645673,0.00407176937,0.00738367127,98,0.00568258133,0.00908476121,0.0441949714,98,0.0361922486,0.0521976943,0.106628431,98,0.0958379306,0.117418931,0.166941997,98,0.14895161,0.184932384,0.228809575,98,0.207109622,0.250509528
10000,truth,alt/alt,1580000,542614.404,98,476588.576,608640.233,0.00308781341,98,0.00211023802,0.0040653888,0.00740005247,98,0.00570939228,0.00909071267,0.0450291421,98,0.0371530137,0.0529052705,0.106141876,98,0.0952621242,0.117021628,0.161115485,98,0.143689159,0.178541811,0.220788119,98,0.1996189,0.241957339
10000,truth,alt/alt,1590000,501126.641,98,444463.906,557789.376,0.00313477416,98,0.00214409191,0.00412545642,0.00724957656,98,0.00557042946,0.00892872366,0.04718233,98,0.038917663,0.0554469971,0.106354917,98,0.0961255258,0.116584309,0.156459118,98,0.140789475,0.172128762,0.218378291,98,0.197702516,0.239054067
10000,truth,alt/alt,1600000,489495.917,98,426605.96,552385.873,0.00325337553,98,0.00221327614,0.00429347491,0.0071879917,98,0.00551824176,0.00885774164,0.0533889418,98,0.0421073566,0.0646705271,0.111887393,98,0.100366477,0.123408309,0.165569743,98,0.149339279,0.181800208,0.218906438,98,0.198987809,0.238825067
10000,truth,alt/alt,1610000,520044.042,98,453497.986,586590.097,0.00315293761,98,0.00211598933,0.00418988589,0.00721977926,98,0.0055369101,0.00890264841,0.0551164696,98,0.0437821612,0.0664507781,0.115625905,98,0.103516141,0.127735669,0.169782289,98,0.152713333,0.186851245,0.221474342,98,0.200794075,0.242154609
10000,truth,alt/alt,1620000,544090.092,98,473069.944,615110.24,0.00320715658,98,0.00209415778,0.00432015539,0.00724393642,98,0.00553776483,0.008950108,0.0560840823,98,0.0448145358,0.0673536288,0.114891229,98,0.102670989,0.127111469,0.169756634,98,0.152672339,0.186840929,0.224761691,98,0.204190286,0.245333097
10000,truth,alt/alt,1630000,515847.447,98,448922.163,582772.73,0.00322041787,98,0.00210427197,0.00433656378,0.00728062255,98,0.00558096998,0.00898027511,0.0491031581,98,0.0396592343,0.0585470818,0.105301555,98,0.0943189958,0.116284114,0.160918914,98,0.145826325,0.176011503,0.216332897,98,0.19480458,0.237861215
10000,truth,alt/alt,1640000,531678.481,98,468663.671,594693.29,0.00314583301,98,0.00204390659,0.00424775943,0.00739546204,98,0.0057050257,0.00908589838,0.0490895591,98,0.0397255516,0.0584535666,0.10519135,98,0.0942962326,0.116086467,0.161165615,98,0.146463212,0.175868017,0.217885137,98,0.195835085,0.239935188
10000,truth,alt/alt,1650000,540789.8,98,458492.06,623087.54,0.00312005037,98,0.00202542964,0.00421467109,0.00734590112,98,0.00567039263,0.00902140962,0.0492539842,98,0.0398259206,0.0586820479,0.107755241,98,0.0960794353,0.119431048,0.163399387,98,0.149388855,0.177409919,0.214752467,98,0.194192368,0.235312565
10000,truth,alt/alt,1660000,505412.115,98,448685.165,562139.064,0.00318680357,98,0.00208717544,0.00428643171,0.00732530049,98,0.00564538199,0.009005219,0.0489921045,98,0.0395015755,0.0584826335,0.116278109,98,0.0947962719,0.137759946,0.17465537,98,0.15247317,0.19683757,0.222127049,98,0.198003151,0.246250947
10000,truth,alt/alt,1670000,528129.313,98,465441.553,590817.072,0.00319316642,98,0.00209318162,0.00429315122,0.00740845838,98,0.00568770915,0.00912920761,0.0467071358,98,0.037222061,0.0561922106,0.107461243,98,0.0957746969,0.119147789,0.170856199,98,0.155577742,0.186134655,0.217807653,98,0.199751731,0.235863576
10000,truth,alt/alt,1680000,493362.566,98,433092.386,553632.745,0.00322873981,98,0.00212989701,0.00432758261,0.00756376362,98,0.00582049083,0.00930703641,0.0443002095,98,0.036408847,0.0521915721,0.108181583,98,0.0960340057,0.12032916,0.1693845,98,0.155806015,0.182962985,0.217760667,98,0.2010521,0.234469234
10000,truth,alt/alt,1690000,513655.994,98,445916.791,581395.197,0.00319115169,98,0.00209455729,0.00428774608,0.00890796481,98,0.00596349374,0.0118524359,0.0451638106,98,0.0370641654,0.0532634558,0.110033059,98,0.0962007087,0.12386541,0.169183727,98,0.15344508,0.184922374,0.218101093,98,0.200830317,0.23537187
10000,truth,alt/alt,1700000,564982.794,98,468129.438,661836.149,0.00319669551,98,0.00209755232,0.0042958387,0.00905962708,98,0.00610920665,0.0120100475,0.046181851,98,0.0380498554,0.0543138466,0.104078035,98,0.0914973286,0.11665874,0.157967048,98,0.144700567,0.171233529,0.205836425,98,0.190460124,0.221212727
10000,truth,alt/alt,1710000,522098.334,98,458670.686,585525.982,0.00317823945,98,0.00207844268,0.00427803622,0.00900625872,98,0.00605768713,0.0119548303,0.0473789829,98,0.0391320602,0.0556259055,0.102568951,98,0.0904194488,0.114718453,0.156213845,98,0.142471345,0.169956344,0.203378423,98,0.187276982,0.219479864
10000,truth,alt/alt,1720000,582344.698,98,504597.323,660092.072,0.00325508975,98,0.00215478112,0.00435539839,0.0089417714,98,0.00602133412,0.0118622087,0.0447061325,98,0.0390516279,0.0503606371,0.0979952254,98,0.0866844692,0.109305982,0.152501815,98,0.138646371,0.166357259,0.197744104,98,0.181945191,0.213543017
10000,truth,alt/alt,1730000,546504.182,98,478070.408,614937.956,0.00321325628,98,0.00210476445,0.00432174812,0.00899672128,98,0.00606621769,0.0119272249,0.0438937787,98,0.0382690193,0.0495185381,0.0968669585,98,0.0855151594,0.108218758,0.14628168,98,0.132059121,0.160504239,0.191940649,98,0.175644659,0.208236638
10000,truth,alt/alt,1740000,514149.314,98,451369.499,576929.128,0.0031871694,98,0.00208036601,0.00429397279,0.00892796462,98,0.00600239857,0.0118535307,0.0464820584,98,0.0406231459,0.0523409708,0.100550989,98,0.0887861879,0.112315789,0.153030775,98,0.138221766,0.167839785,0.200330131,98,0.183850751,0.216809511
10000,truth,alt/alt,1750000,499066.525,98,430395.974,567737.077,0.00311679069,98,0.00201507962,0.00421850177,0.00890099768,98,0.00598062063,0.0118213747,0.0461704446,98,0.0403894353,0.0519514539,0.102717897,98,0.0922476282,0.113188166,0.151017962,98,0.137407185,0.164628739,0.197807366,98,0.181604842,0.21400989
10000,truth,alt/alt,1760000,511511.043,98,430113.85,592908.236,0.00311520342,98,0.00201288366,0.00421752317,0.0088350846,98,0.00591162262,0.0117585466,0.047509095,98,0.041440079,0.053578111,0.104761081,98,0.0939900106,0.115532151,0.156207006,98,0.141607387,0.170806625,0.199185567,98,0.183234127,0.215137008
10000,truth,alt/alt,1770000,501281.448,98,424443.381,578119.516,0.00306824296,98,0.00197958697,0.00415689894,0.00852810488,98,0.00560139923,0.0114548105,0.0486575703,98,0.0415079905,0.0558071501,0.103962016,98,0.0929932539,0.114930778,0.162388863,98,0.145481066,0.17929666,0.210231519,98,0.191076549,0.22938649
10000,truth,alt/alt,1780000,516634.382,98,438033.888,595234.877,0.00311572905,98,0.00202492016,0.00420653794,0.0087646291,98,0.00582885306,0.0117004051,0.0480965072,98,0.0406666919,0.0555263224,0.102927985,98,0.0916828203,0.11417315,0.158462671,98,0.142239015,0.174686328,0.204854336,98,0.186434506,0.223274166
10000,truth,alt/alt,1790000,470884.306,98,407705.046,534063.566,0.00306150531,98,0.0019732402,0.00414977041,0.00878577888,98,0.00584814602,0.0117234117,0.0473954362,98,0.0403135828,0.0544772897,0.101100813,98,0.0894442756,0.11275735,0.15923053,98,0.140081089,0.178379971,0.202219719,98,0.18017385,0.224265589
