source,pair_class,position_0based,n_pairs,mean_tmrca_years,count_recent_5000,frac_recent_5000,count_recent_10000,frac_recent_10000,count_recent_20000,frac_recent_20000,count_recent_30000,frac_recent_30000,count_recent_40000,frac_recent_40000,count_recent_50000,frac_recent_50000,replicate,onset_years,sample_af
truth,ref/ref,5000000,50,457368.7210976559,2,0.04,3,0.06,4,0.08,9,0.18,13,0.26,13,0.26,18,50000,0.9325
truth,alt/ref,5000000,1265,908262.2094115146,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,50000,0.9325
truth,alt/alt,5000000,8685,35595.523891767414,23,0.0026482440990213,97,0.0111686816350028,488,0.0561888313183649,1952,0.2247553252734599,3446,0.396776050662061,8685,1.0,18,50000,0.9325
truth,all pairs,5000000,10000,148096.72559604488,25,0.0025,100,0.01,492,0.0492,1961,0.1961,3459,0.3459,8698,0.8698,18,50000,0.9325
decoded,ref/ref,5000000,419,184463.8627096458,6,0.0143198090692124,16,0.0381861575178997,62,0.1479713603818615,96,0.2291169451073985,120,0.2863961813842482,154,0.3675417661097852,19,50000,0.795
decoded,alt/ref,5000000,3287,770258.5294316869,0,0.0,0,0.0,0,0.0,1,0.0003042287800425,1,0.0003042287800425,6,0.0018253726802555,19,50000,0.795
decoded,alt/alt,5000000,6294,34799.036772869134,41,0.0065141404512233,338,0.0537019383539879,1429,0.227041626946298,3206,0.5093740069907848,4381,0.6960597394343819,5268,0.8369876072449952,19,50000,0.795
decoded,all pairs,5000000,10000,282815.52821657347,47,0.0047,354,0.0354,1491,0.1491,3303,0.3303,4502,0.4502,5428,0.5428,19,50000,0.795
truth,ref/ref,5000000,419,241704.6539379475,3,0.0071599045346062,8,0.0190930787589498,29,0.0692124105011933,96,0.2291169451073985,140,0.3341288782816229,146,0.3484486873508353,19,50000,0.795
truth,alt/ref,5000000,3287,1416462.2551774946,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,50000,0.795
truth,alt/alt,5000000,6294,32470.80552907531,31,0.0049253257070225,83,0.0131871623768668,540,0.0857959961868446,1755,0.278836987607245,6093,0.9680648236415634,6294,1.0,19,50000,0.795
truth,all pairs,5000000,10000,496155.6932768425,34,0.0034,91,0.0091,569,0.0569,1851,0.1851,6233,0.6233,6440,0.644,19,50000,0.795
decoded,ref/ref,5000000,5532,1211292.050741785,27,0.004880694143167,81,0.014642082429501,241,0.0435647143890094,358,0.0647143890093998,487,0.0880332610267534,611,0.1104483007953723,20,50000,0.2575
decoded,alt/ref,5000000,3828,1771619.6447450905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,50000,0.2575
decoded,alt/alt,5000000,640,32568.113514635355,19,0.0296875,86,0.134375,297,0.4640625,447,0.6984375,527,0.8234375,542,0.846875,20,50000,0.2575
decoded,all pairs,5000000,10000,1350347.1217437128,46,0.0046,167,0.0167,538,0.0538,805,0.0805,1014,0.1014,1153,0.1153,20,50000,0.2575
truth,ref/ref,5000000,5532,1033528.3708585356,15,0.0027114967462039,38,0.0068691250903832,238,0.0430224150397686,380,0.0686912509038322,699,0.1263557483731019,751,0.1357556037599421,20,50000,0.2575
truth,alt/ref,5000000,3828,1527613.3701981765,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,50000,0.2575
truth,alt/alt,5000000,640,25773.6328125,7,0.0109375,28,0.04375,312,0.4875,312,0.4875,640,1.0,640,1.0,20,50000,0.2575
truth,all pairs,5000000,10000,1158167.805370804,22,0.0022,66,0.0066,550,0.055,692,0.0692,1339,0.1339,1391,0.1391,20,50000,0.2575
decoded,ref/ref,5000000,9,635829.2563644606,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,50000,0.9675
decoded,alt/ref,5000000,641,1307545.9193122464,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,50000,0.9675
decoded,alt/alt,5000000,9350,49945.0730881051,45,0.0048128342245989,333,0.035614973262032,2549,0.272620320855615,5638,0.6029946524064171,6833,0.7308021390374332,7294,0.7801069518716578,21,50000,0.9675
decoded,all pairs,5000000,10000,131084.58309602126,45,0.0045,333,0.0333,2549,0.2549,5638,0.5638,6833,0.6833,7294,0.7294,21,50000,0.9675
truth,ref/ref,5000000,9,546805.5555555555,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,1,0.1111111111111111,1,0.1111111111111111,21,50000,0.9675
truth,alt/ref,5000000,641,1470441.9025296618,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,50000,0.9675
truth,alt/alt,5000000,9350,35304.077540106955,21,0.0022459893048128,57,0.0060962566844919,690,0.0737967914438502,1645,0.1759358288770053,9350,1.0,9350,1.0,21,50000,0.9675
truth,all pairs,5000000,10000,127756.76345215132,21,0.0021,57,0.0057,690,0.069,1646,0.1646,9351,0.9351,9351,0.9351,21,50000,0.9675
decoded,ref/ref,5000000,44,302474.5621594871,1,0.0227272727272727,2,0.0454545454545454,4,0.0909090909090909,4,0.0909090909090909,7,0.1590909090909091,9,0.2045454545454545,22,50000,0.935
decoded,alt/ref,5000000,1223,1396134.864825094,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,50000,0.935
decoded,alt/alt,5000000,8733,173551.30890852126,66,0.007557540364136,264,0.0302301614565441,1151,0.131798923623039,2108,0.2413832589030115,2910,0.3332188251459979,3528,0.4039848849192717,22,50000,0.935
decoded,all pairs,5000000,10000,323640.5401114224,67,0.0067,266,0.0266,1155,0.1155,2112,0.2112,2917,0.2917,3537,0.3537,22,50000,0.935
truth,ref/ref,5000000,44,228014.20454545456,1,0.0227272727272727,2,0.0454545454545454,4,0.0909090909090909,6,0.1363636363636363,8,0.1818181818181818,8,0.1818181818181818,22,50000,0.935
truth,alt/ref,5000000,1223,1857781.0455145328,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,50000,0.935
truth,alt/alt,5000000,8733,39607.69495018894,32,0.0036642619947326,98,0.0112218023588686,616,0.070537043398603,1272,0.1456544142906218,3043,0.3484484140616054,8733,1.0,22,50000,0.935
truth,all pairs,5000000,10000,262799.2843664274,33,0.0033,100,0.01,620,0.062,1278,0.1278,3051,0.3051,8741,0.8741,22,50000,0.935
decoded,ref/ref,5000000,601,467507.26536427136,4,0.0066555740432612,12,0.0199667221297836,67,0.1114808652246256,108,0.1797004991680532,126,0.2096505823627288,143,0.237936772046589,23,50000,0.755
decoded,alt/ref,5000000,3722,1299778.9636941832,0,0.0,0,0.0,1,0.0002686727565824,2,0.0005373455131649,2,0.0005373455131649,11,0.0029554003224073,23,50000,0.755
decoded,alt/alt,5000000,5677,38653.203375121455,79,0.0139158005989078,699,0.1231284128941342,2359,0.4155363748458693,3567,0.628324819446891,4138,0.728906112383301,4467,0.7868592566496388,23,50000,0.755
decoded,all pairs,5000000,10000,533818.3404914241,83,0.0083,711,0.0711,2427,0.2427,3677,0.3677,4266,0.4266,4621,0.4621,23,50000,0.755
truth,ref/ref,5000000,601,289574.66722129786,4,0.0066555740432612,5,0.0083194675540765,22,0.0366056572379367,51,0.0848585690515806,149,0.2479201331114808,177,0.2945091514143095,23,50000,0.755
truth,alt/ref,5000000,3722,1437023.801228372,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,50000,0.755
truth,alt/alt,5000000,5677,26005.72485467677,14,0.002466091245376,73,0.0128589043508895,912,0.1606482296987845,5677,1.0,5677,1.0,5677,1.0,23,50000,0.755
truth,all pairs,5000000,10000,567027.1463172,18,0.0018,78,0.0078,934,0.0934,5728,0.5728,5826,0.5826,5854,0.5854,23,50000,0.755
decoded,ref/ref,5000000,2597,100778.41528894726,14,0.0053908355795148,63,0.0242587601078167,149,0.0573738929534077,296,0.1139776665383134,477,0.1836734693877551,639,0.2460531382364266,24,50000,0.49
decoded,alt/ref,5000000,4964,1365500.452489576,0,0.0,0,0.0,0,0.0,1,0.0002014504431909,1,0.0002014504431909,2,0.0004029008863819,24,50000,0.49
decoded,alt/alt,5000000,2439,28468.017696120056,34,0.013940139401394,298,0.1221812218122181,1064,0.4362443624436244,1557,0.6383763837638377,1925,0.7892578925789258,2190,0.897908979089791,24,50000,0.49
decoded,all pairs,5000000,10000,710949.9285824489,48,0.0048,361,0.0361,1213,0.1213,1854,0.1854,2403,0.2403,2831,0.2831,24,50000,0.49
truth,ref/ref,5000000,2597,88340.24836349634,11,0.0042356565267616,38,0.0146322680015402,119,0.045822102425876,210,0.0808625336927223,291,0.1120523681170581,338,0.1301501732768579,24,50000,0.49
truth,alt/ref,5000000,4964,1267474.5795747382,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,50000,0.49
truth,alt/alt,5000000,2439,24268.29643296433,9,0.003690036900369,35,0.014350143501435,628,0.2574825748257482,1309,0.5366953669536695,2439,1.0,2439,1.0,24,50000,0.49
truth,all pairs,5000000,10000,658035.3813009001,20,0.002,73,0.0073,747,0.0747,1519,0.1519,2730,0.273,2777,0.2777,24,50000,0.49
decoded,ref/ref,5000000,124,142865.95668807026,5,0.0403225806451612,17,0.1370967741935483,24,0.1935483870967742,26,0.2096774193548387,27,0.2177419354838709,39,0.314516129032258,25,50000,0.885
decoded,alt/ref,5000000,2060,896932.2189758942,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,50000,0.885
decoded,alt/alt,5000000,7816,64886.90987919555,40,0.0051177072671443,205,0.0262282497441146,1085,0.1388178096212896,2204,0.281985670419652,3366,0.4306550665301945,4401,0.5630757420675537,25,50000,0.885
decoded,all pairs,5000000,10000,237255.1837335455,45,0.0045,222,0.0222,1109,0.1109,2230,0.223,3393,0.3393,4440,0.444,25,50000,0.885
truth,ref/ref,5000000,124,128191.53225806452,4,0.032258064516129,8,0.064516129032258,22,0.1774193548387097,31,0.25,38,0.3064516129032258,38,0.3064516129032258,25,50000,0.885
truth,alt/ref,5000000,2060,867506.9174757282,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,50000,0.885
truth,alt/alt,5000000,7816,42021.01458546571,22,0.0028147389969293,70,0.0089559877175025,530,0.0678096212896622,1289,0.1649181166837257,2657,0.3399437052200614,3178,0.4066018423746161,25,50000,0.885
truth,all pairs,5000000,10000,213139.625,26,0.0026,78,0.0078,552,0.0552,1320,0.132,2695,0.2695,3216,0.3216,25,50000,0.885
decoded,ref/ref,5000000,363,488569.2256658234,3,0.0082644628099173,11,0.0303030303030303,40,0.1101928374655647,59,0.162534435261708,67,0.1845730027548209,68,0.18732782369146,26,50000,0.81
decoded,alt/ref,5000000,3112,1654127.4106930045,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,50000,0.81
decoded,alt/alt,5000000,6525,57405.28480612549,38,0.005823754789272,200,0.0306513409961685,683,0.1046743295019157,1205,0.1846743295019157,2396,0.3672030651340996,3290,0.5042145593869731,26,50000,0.81
decoded,all pairs,5000000,10000,569956.4614353293,41,0.0041,211,0.0211,723,0.0723,1264,0.1264,2463,0.2463,3358,0.3358,26,50000,0.81
truth,ref/ref,5000000,363,238253.09917355367,3,0.0082644628099173,8,0.0220385674931129,35,0.0964187327823691,72,0.1983471074380165,72,0.1983471074380165,106,0.2920110192837465,26,50000,0.81
truth,alt/ref,5000000,3112,1692172.273245728,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,50000,0.81
truth,alt/alt,5000000,6525,40218.73563218391,22,0.0033716475095785,82,0.0125670498084291,572,0.0876628352490421,1401,0.2147126436781609,2732,0.4186973180076628,3533,0.541455938697318,26,50000,0.81
truth,all pairs,5000000,10000,561495.3239340705,25,0.0025,90,0.009,607,0.0607,1473,0.1473,2804,0.2804,3639,0.3639,26,50000,0.81
decoded,ref/ref,5000000,188,444076.8153348975,6,0.0319148936170212,15,0.0797872340425532,21,0.1117021276595744,25,0.1329787234042553,32,0.1702127659574468,33,0.175531914893617,27,50000,0.865
decoded,alt/ref,5000000,2377,1009678.2038580376,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0008413967185527,3,0.0012620950778291,27,50000,0.865
decoded,alt/alt,5000000,7435,53504.60774521649,49,0.0065904505716207,336,0.045191661062542,1231,0.1655682582380632,2250,0.3026227303295225,3236,0.4352387357094822,4134,0.556018829858776,27,50000,0.865
decoded,all pairs,5000000,10000,288129.8290439201,55,0.0055,351,0.0351,1252,0.1252,2275,0.2275,3270,0.327,4170,0.417,27,50000,0.865
truth,ref/ref,5000000,188,372049.9277432282,6,0.0319148936170212,8,0.0425531914893617,34,0.1808510638297872,39,0.2074468085106383,46,0.2446808510638297,95,0.5053191489361702,27,50000,0.865
truth,alt/ref,5000000,2377,1062033.1914959694,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,50000,0.865
truth,alt/alt,5000000,7435,35076.31136516476,30,0.0040349697377269,78,0.0104909213180901,553,0.0743779421654337,1504,0.2022864828513786,3749,0.5042367182246134,7435,1.0,27,50000,0.865
truth,all pairs,5000000,10000,285519.06576016464,36,0.0036,86,0.0086,587,0.0587,1543,0.1543,3795,0.3795,7530,0.753,27,50000,0.865
decoded,ref/ref,5000000,2143,590269.5569393439,16,0.0074661689220718,42,0.0195986934204386,122,0.0569295380307979,161,0.0751283247783481,216,0.1007932804479701,273,0.1273915072328511,28,50000,0.5425
decoded,alt/ref,5000000,4966,1466888.2019755251,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0002013693113169,1,0.0002013693113169,28,50000,0.5425
decoded,alt/alt,5000000,2891,45818.19422037561,39,0.0134901418194396,233,0.0805949498443445,820,0.2836388792805258,1255,0.4341058457281218,1879,0.649948114839156,2413,0.834659287443791,28,50000,0.5425
decoded,all pairs,5000000,10000,868197.4871022578,55,0.0055,275,0.0275,942,0.0942,1416,0.1416,2096,0.2096,2687,0.2687,28,50000,0.5425
truth,ref/ref,5000000,2143,552258.9670445694,15,0.0069995333644423,32,0.0149323378441437,140,0.0653289780681287,216,0.1007932804479701,286,0.1334577694820345,353,0.1647223518432104,28,50000,0.5425
truth,alt/ref,5000000,4966,2277405.880130925,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,50000,0.5425
truth,alt/alt,5000000,2891,37126.902455897616,14,0.0048426150121065,45,0.0155655482531995,440,0.1521964718090626,1016,0.3514354894500173,1544,0.5340712556208924,1544,0.5340712556208924,28,50000,0.5425
truth,all pairs,5000000,10000,1260042.2442106688,29,0.0029,77,0.0077,580,0.058,1232,0.1232,1830,0.183,1897,0.1897,28,50000,0.5425
decoded,ref/ref,5000000,25,168810.6238073753,0,0.0,3,0.12,3,0.12,8,0.32,8,0.32,9,0.36,29,50000,0.9475
decoded,alt/ref,5000000,975,847751.3895709371,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,50000,0.9475
decoded,alt/alt,5000000,9000,53422.3038971006,62,0.0068888888888888,515,0.0572222222222222,2387,0.2652222222222222,4008,0.4453333333333333,4946,0.5495555555555556,5451,0.6056666666666667,29,50000,0.9475
decoded,all pairs,5000000,10000,131157.86055007533,62,0.0062,518,0.0518,2390,0.239,4016,0.4016,4954,0.4954,5460,0.546,29,50000,0.9475
truth,ref/ref,5000000,25,102240.0,2,0.08,4,0.16,4,0.16,7,0.28,7,0.28,7,0.28,29,50000,0.9475
truth,alt/ref,5000000,975,996875.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,50000,0.9475
truth,alt/alt,5000000,9000,39808.16666666666,24,0.0026666666666666,62,0.0068888888888888,644,0.0715555555555555,1633,0.1814444444444444,2652,0.2946666666666667,9000,1.0,29,50000,0.9475
truth,all pairs,5000000,10000,133278.2625,26,0.0026,66,0.0066,648,0.0648,1640,0.164,2659,0.2659,9007,0.9007,29,50000,0.9475
decoded,ref/ref,5000000,46,145660.85503505773,2,0.0434782608695652,3,0.0652173913043478,6,0.1304347826086956,11,0.2391304347826087,15,0.3260869565217391,21,0.4565217391304347,30,50000,0.925
decoded,alt/ref,5000000,1373,624870.9397027802,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,50000,0.925
decoded,alt/alt,5000000,8581,49022.27376869333,44,0.0051276075049528,206,0.0240065260459153,1104,0.1286563337606339,2249,0.2620906654236103,3550,0.4137046964223284,4919,0.5732432117468826,30,50000,0.925
decoded,all pairs,5000000,10000,128530.83307526876,46,0.0046,209,0.0209,1110,0.111,2260,0.226,3565,0.3565,4940,0.494,30,50000,0.925
truth,ref/ref,5000000,46,108369.56521739133,1,0.0217391304347826,3,0.0652173913043478,5,0.108695652173913,14,0.3043478260869565,15,0.3260869565217391,19,0.4130434782608695,30,50000,0.925
truth,alt/ref,5000000,1373,753875.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,50000,0.925
truth,alt/alt,5000000,8581,43001.96655401468,32,0.0037291690945111,81,0.0094394592704812,438,0.051043001981121,1422,0.1657149516373383,2060,0.2400652604591539,4538,0.5288427922153596,30,50000,0.925
truth,all pairs,5000000,10000,140905.525,33,0.0033,84,0.0084,443,0.0443,1436,0.1436,2075,0.2075,4557,0.4557,30,50000,0.925
decoded,ref/ref,5000000,208,1228110.496352217,8,0.0384615384615384,16,0.0769230769230769,20,0.0961538461538461,23,0.110576923076923,23,0.110576923076923,26,0.125,31,50000,0.855
decoded,alt/ref,5000000,2483,1764861.7729957986,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,50000,0.855
decoded,alt/alt,5000000,7309,67942.90755859517,42,0.0057463401286085,241,0.0329730469284443,990,0.1354494458886304,2022,0.2766452319058695,3052,0.417567382678889,3830,0.5240114926802573,31,50000,0.855
decoded,all pairs,5000000,10000,513419.3476935601,50,0.005,257,0.0257,1010,0.101,2045,0.2045,3075,0.3075,3856,0.3856,31,50000,0.855
truth,ref/ref,5000000,208,1960571.7341346168,7,0.0336538461538461,12,0.0576923076923076,26,0.125,34,0.1634615384615384,40,0.1923076923076923,48,0.2307692307692307,31,50000,0.855
truth,alt/ref,5000000,2483,1860354.3652875517,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,50000,0.855
truth,alt/alt,5000000,7309,40089.53003146805,19,0.0025995348200848,66,0.009029963059242,523,0.0715556163633876,1300,0.177862908742646,3179,0.4349432206868244,6174,0.844711998905459,31,50000,0.855
truth,all pairs,5000000,10000,532007.318470899,26,0.0026,78,0.0078,549,0.0549,1334,0.1334,3219,0.3219,6222,0.6222,31,50000,0.855
decoded,ref/ref,5000000,67,579289.7624644177,4,0.0597014925373134,10,0.1492537313432835,12,0.1791044776119403,17,0.2537313432835821,18,0.2686567164179104,18,0.2686567164179104,32,50000,0.9225
decoded,alt/ref,5000000,1418,1110425.8303193112,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,50000,0.9225
decoded,alt/alt,5000000,8515,81681.23424635446,41,0.0048150322959483,330,0.0387551379917792,1482,0.1740458015267175,2603,0.3056958308866705,3402,0.3995302407516148,4767,0.5598355842630652,32,50000,0.9225
decoded,all pairs,5000000,10000,230891.1951085608,45,0.0045,340,0.034,1494,0.1494,2620,0.262,3420,0.342,4785,0.4785,32,50000,0.9225
truth,ref/ref,5000000,67,513136.1940298508,2,0.0298507462686567,8,0.1194029850746268,11,0.1641791044776119,12,0.1791044776119403,18,0.2686567164179104,18,0.2686567164179104,32,50000,0.9225
truth,alt/ref,5000000,1418,1145139.3173974897,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,50000,0.9225
truth,alt/alt,5000000,8515,43039.66529653552,26,0.0030534351145038,76,0.0089254257193188,500,0.0587199060481503,1385,0.1626541397533764,2441,0.2866705813270698,5688,0.6679976512037581,32,50000,0.9225
truth,all pairs,5000000,10000,202467.04270696404,28,0.0028,84,0.0084,511,0.0511,1397,0.1397,2459,0.2459,5706,0.5706,32,50000,0.9225
decoded,ref/ref,5000000,2573,543233.0183524151,18,0.0069957248348231,66,0.0256509910610182,185,0.0719005052467936,249,0.0967741935483871,310,0.1204819277108433,357,0.138748542557326,33,50000,0.4875
decoded,alt/ref,5000000,5107,720263.7514862964,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0003916193459956,5,0.0009790483649892,33,50000,0.4875
decoded,alt/alt,5000000,2320,54859.87145473799,34,0.0146551724137931,199,0.0857758620689655,661,0.2849137931034483,980,0.4224137931034483,1321,0.569396551724138,1493,0.6435344827586207,33,50000,0.4875
decoded,all pairs,5000000,10000,520340.0436836272,52,0.0052,265,0.0265,846,0.0846,1229,0.1229,1633,0.1633,1855,0.1855,33,50000,0.4875
truth,ref/ref,5000000,2573,755623.0927443815,8,0.0031092110376991,27,0.0104935872522347,139,0.0540225417800233,265,0.1029926156237854,297,0.1154294597745822,428,0.1663427905169063,33,50000,0.4875
truth,alt/ref,5000000,5107,1090827.6074499816,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,50000,0.4875
truth,alt/alt,5000000,2320,27043.42672413793,24,0.0103448275862068,71,0.030603448275862,594,0.2560344827586207,1305,0.5625,2320,1.0,2320,1.0,33,50000,0.4875
truth,all pairs,5000000,10000,757781.555887835,32,0.0032,98,0.0098,733,0.0733,1570,0.157,2617,0.2617,2748,0.2748,33,50000,0.4875
decoded,ref/ref,5000000,332,382531.7410706786,6,0.0180722891566265,14,0.0421686746987951,32,0.0963855421686747,40,0.1204819277108433,52,0.1566265060240964,60,0.180722891566265,34,50000,0.815
decoded,alt/ref,5000000,3062,1562434.722463424,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,50000,0.815
decoded,alt/alt,5000000,6606,58326.71723296495,50,0.007568876778686,414,0.0626702997275204,1665,0.2520435967302452,3047,0.4612473508931274,4077,0.6171662125340599,4583,0.6937632455343627,34,50000,0.815
decoded,all pairs,5000000,10000,529648.1952259436,56,0.0056,428,0.0428,1697,0.1697,3087,0.3087,4129,0.4129,4643,0.4643,34,50000,0.815
truth,ref/ref,5000000,332,391250.0,6,0.0180722891566265,12,0.036144578313253,21,0.0632530120481927,55,0.1656626506024096,67,0.2018072289156626,88,0.2650602409638554,34,50000,0.815
truth,alt/ref,5000000,3062,2059459.8541534613,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,50000,0.815
truth,alt/alt,5000000,6606,36117.29866787769,19,0.0028761731759006,81,0.0122615803814713,1805,0.2732364517105661,2563,0.3879806236754465,2653,0.4016046018770814,6606,1.0,34,50000,0.815
truth,all pairs,5000000,10000,667455.1948417898,25,0.0025,93,0.0093,1826,0.1826,2618,0.2618,2720,0.272,6694,0.6694,34,50000,0.815
decoded,ref/ref,5000000,16,167322.0260805555,0,0.0,4,0.25,4,0.25,4,0.25,5,0.3125,6,0.375,35,50000,0.9475
decoded,alt/ref,5000000,992,1149915.4648397227,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,50000,0.9475
decoded,alt/alt,5000000,8992,52001.55983816936,56,0.0062277580071174,240,0.0266903914590747,1701,0.1891681494661921,3701,0.4115880782918149,5547,0.6168816725978647,6481,0.7207517793594306,35,50000,0.9475
decoded,all pairs,5000000,10000,161099.13196031126,56,0.0056,244,0.0244,1705,0.1705,3705,0.3705,5552,0.5552,6487,0.6487,35,50000,0.9475
truth,ref/ref,5000000,16,94796.875,1,0.0625,2,0.125,5,0.3125,5,0.3125,6,0.375,6,0.375,35,50000,0.9475
truth,alt/ref,5000000,992,1588901.181891165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,50000,0.9475
truth,alt/alt,5000000,8992,43052.33818950178,33,0.0036699288256227,81,0.0090080071174377,514,0.057161921708185,770,0.0856316725978647,2150,0.2391014234875444,8992,1.0,35,50000,0.9475
truth,all pairs,5000000,10000,196483.3347436036,34,0.0034,83,0.0083,519,0.0519,775,0.0775,2156,0.2156,8998,0.8998,35,50000,0.9475
decoded,ref/ref,5000000,1535,562820.4185460954,17,0.0110749185667752,39,0.0254071661237785,82,0.0534201954397394,132,0.0859934853420195,169,0.1100977198697068,199,0.1296416938110749,36,50000,0.6125
decoded,alt/ref,5000000,4782,1059673.0809988678,0,0.0,0,0.0,2,0.000418235048097,3,0.0006273525721455,4,0.000836470096194,4,0.000836470096194,36,50000,0.6125
decoded,alt/alt,5000000,3683,37348.84531865662,35,0.0095031224545207,210,0.0570187347271246,896,0.2432799348357317,1991,0.5405919087700244,2788,0.7569915829486832,3098,0.8411620961172956,36,50000,0.6125
decoded,all pairs,5000000,10000,606884.1813113453,52,0.0052,249,0.0249,980,0.098,2126,0.2126,2961,0.2961,3301,0.3301,36,50000,0.6125
truth,ref/ref,5000000,1535,504430.53745928337,9,0.0058631921824104,21,0.0136807817589576,95,0.0618892508143322,219,0.1426710097719869,242,0.1576547231270358,346,0.2254071661237785,36,50000,0.6125
truth,alt/ref,5000000,4782,795722.161229611,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,50000,0.6125
truth,alt/alt,5000000,3683,28571.273418408902,22,0.0059733912571273,58,0.0157480314960629,683,0.1854466467553625,1219,0.3309801792017377,3683,1.0,3683,1.0,36,50000,0.6125
truth,all pairs,5000000,10000,468467.225,31,0.0031,79,0.0079,778,0.0778,1438,0.1438,3925,0.3925,4029,0.4029,36,50000,0.6125
decoded,ref/ref,5000000,46,579551.9890706763,4,0.0869565217391304,4,0.0869565217391304,5,0.108695652173913,9,0.1956521739130435,15,0.3260869565217391,17,0.3695652173913043,37,50000,0.9325
decoded,alt/ref,5000000,1334,1849437.0830897624,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37,50000,0.9325
decoded,alt/alt,5000000,8620,29623.11961761483,82,0.0095127610208816,682,0.0791183294663573,3128,0.362877030162413,4974,0.577030162412993,6744,0.7823665893271462,7554,0.8763341067285383,37,50000,0.9325
