simulation_class	demography_id	target_allele_frequency	selection_coefficient	statistic_scope	metric	statistic	threshold_years	n_units	mean_tree_truth	mean_gamma_smc	bias_gamma_minus_truth	mae	rmse	pearson_r	spearman_rho	sign_agreement_fraction	truth_positive_fraction	gamma_positive_fraction
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	-0.00668190263913	-0.00524625373403	0.0014356489051	0.0068856683967	0.0077743142556	0.850671710074	0.878787878788	0.8	0.4	0.4
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	-0.00676301965699	-0.00610575864262	0.000657261014369	0.00584334575961	0.00625782740883	0.917048994667	0.890909090909	0.8	0.4	0.4
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	-0.00530319393237	-0.00595799212349	-0.00065479819112	0.00677069874976	0.00749030908705	0.907027685375	0.939393939394	0.7	0.6	0.3
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	-0.00381040820655	-0.0053430224754	-0.00153261426885	0.00639072574745	0.0076247615948	0.916103309746	0.90303030303	0.9	0.4	0.3
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	-0.00058930436951	-0.0047419753851	-0.00415267101559	0.00721444483639	0.00887024208989	0.898758952243	0.878787878788	0.8	0.5	0.3
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0007024273094	-0.0042266097862	-0.0049290370956	0.0072146364194	0.00859844295395	0.909105918737	0.793939393939	0.8	0.5	0.3
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	1000	10	0.00539642205818	0.0136807315022	0.00828430944398	0.00828430944398	0.00851991683486	0.955394456751	0.885716211854	0.5	0.5	1
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	4500	10	0.0188255173577	0.0357396252702	0.0169141079125	0.0169141079125	0.0170936370765	0.947074868795	0.951515151515	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	10000	10	0.0355018724709	0.0588312529249	0.0233293804541	0.0233293804541	0.0237001501035	0.893789143081	0.878787878788	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	20000	10	0.065529308651	0.0891555012095	0.0236261925585	0.0236261925585	0.0239386286755	0.901726246376	0.866666666667	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	30000	10	0.0946667105154	0.112516852292	0.0178501417768	0.0178501417768	0.0181991894043	0.931725943698	0.975757575758	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	40000	10	0.122507500618	0.131961302381	0.009453801763	0.009453801763	0.0107069924551	0.849695198902	0.806060606061	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	50000	10	0.149395797799	0.148747855195	-0.0006479426042	0.0056433426568	0.00693287578357	0.734355032345	0.709090909091	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	1000	10	0.002782	0.0106722662949	0.0078902662949	0.0078902662949	0.00801275252528	0.906334715135	0.668761999862	0.7	0.7	1
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	4500	10	0.014306	0.032119445479	0.017813445479	0.017813445479	0.0178605065899	0.929305639308	0.927272727273	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	10000	10	0.030992	0.0550683629668	0.0240763629668	0.0240763629668	0.0242273705304	0.77088295747	0.878787878788	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	20000	10	0.061764	0.085505816091	0.023741816091	0.023741816091	0.0239708935594	0.622301048514	0.527272727273	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	30000	10	0.091463	0.109073015536	0.0176100155361	0.0176100155361	0.0179508306187	0.606092913169	0.527272727273	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	40000	10	0.119719	0.128686457696	0.0089674576957	0.0092845334113	0.0103941131343	0.458539487911	0.381818181818	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_overall	50000	10	0.147463	0.145596215468	-0.0018667845321	0.0065989052041	0.00767349873559	0.101095273491	0.127272727273	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	33498.9951228	12671.2858415	-20827.7092813	21156.8520434	29476.7273189	0.173309819375	0.284848484848	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	normalized_cdf_area	cdf_area_heterozygous	0	10	0	1.16895519086e-14	1.16895519086e-14	1.16895519086e-14	2.31319101559e-14			0	0	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_alt	0	10	0.227785263348	0.211974817213	-0.0158104461347	0.115686550594	0.144232620509	-0.114252073073	-0.127272727273	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.129072473189	0.118358601087	-0.0107138721025	0.12924017949	0.152905017768	-0.0535428001155	-0.00606060606061	0.9	0.9	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_ref	0	10	0.0987127901586	0.0936162161263	-0.00509657403225	0.0294388266131	0.0398677013985	0.615118834488	0.575757575758	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	normalized_cdf_area	cdf_area_overall	0	10	0.068055	0.0643468018842	-0.00370819811581	0.0177907799685	0.0225299183428	0.599563707112	0.709090909091	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	1000	10	0	1.06699263997e-38	1.06699263997e-38	1.06699263997e-38	3.3737384326e-38			0	0	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	4500	10	0	3.29867693505e-29	3.29867693505e-29	3.29867693505e-29	1.04067188855e-28			0	0	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	10000	10	0	3.3534915909e-24	3.3534915909e-24	3.3534915909e-24	1.04713765525e-23			0	0	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	20000	10	0	7.05592666002e-20	7.05592666002e-20	7.05592666002e-20	2.057220167e-19			0	0	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	30000	10	0	2.73858960867e-17	2.73858960867e-17	2.73858960867e-17	6.36678629918e-17			0	0	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	40000	10	0	2.59740019889e-15	2.59740019889e-15	2.59740019889e-15	4.8872573686e-15			0	0	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	50000	10	0	1.11645805772e-13	1.11645805772e-13	1.11645805772e-13	2.22266380211e-13			0	0	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	1000	10	0	0.0161455907591	0.0161455907591	0.0161455907591	0.0250825458793			0	0	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	4500	10	0.0333766233766	0.065792438309	0.0324158149324	0.0346939730601	0.047988998332	0.815129926339	0.768036754287	0.3	0.3	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	10000	10	0.0740584415584	0.118561796937	0.0445033553787	0.0587707296206	0.0742639726942	0.796443035947	0.778379165879	0.4	0.4	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	20000	10	0.150526695527	0.196201725108	0.0456750295815	0.115927626301	0.143139518307	0.263023405551	0.175653051469	0.6	0.6	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	30000	10	0.222034632034	0.257871465408	0.0358368333738	0.138429019546	0.179204983226	-0.032903927576	-0.0790277206784	0.8	0.8	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	40000	10	0.414736652237	0.307127288657	-0.107609363579	0.249003994269	0.33081984057	-0.231071323693	-0.10303030303	0.9	0.9	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	50000	10	0.558427128427	0.34709771821	-0.211329410217	0.291713851539	0.348796496485	-0.123489608506	-0.0545454545455	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-0.00820929222753	-3.76294513646e-05	0.00817166277617	0.0151706932843	0.0222154146192	0.332140365996	-0.00745666751735	0.6	0	0.4
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.0127880709343	0.0269569058103	0.0141688348759	0.0260736352182	0.0381399089073	0.805707402968	0.656570669455	0.9	0.3	0.4
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0247042403034	0.0568127776455	0.0321085373421	0.0452066725867	0.0607181277401	0.866308666895	0.587878787879	0.6	0.4	0.8
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0608482305236	0.106225112572	0.0453768820483	0.11443803932	0.136039330044	0.165770593237	0.139393939394	0.7	0.6	0.9
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.0934019768448	0.147310997263	0.0539090204181	0.151918904552	0.198131192817	-0.0205520135809	0.0545454545455	0.7	0.7	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.275728038153	0.17967385275	-0.0960541854023	0.274704005737	0.346235008389	-0.106817512184	-0.369696969697	0.9	0.9	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.38466158604	0.204861998369	-0.179799587671	0.309950806705	0.367949474772	-0.0154823516966	-0.0424242424242	0.9	0.9	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	1000	10	0.00820929222753	0.0161832202104	0.0079739279829	0.0079739279829	0.0102001461194	0.886925457552	0.753123419252	0.3	0.3	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	4500	10	0.0205885524423	0.0388355324988	0.0182469800565	0.0194945800346	0.0245913550351	0.715419795643	0.719101209403	0.6	0.6	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	10000	10	0.049354201255	0.0617490192916	0.0123948180366	0.0199957748404	0.0287846451444	0.57208652174	0.757575757576	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	20000	10	0.089678465003	0.0899766125363	0.00029814753326	0.0381391060791	0.0604499773068	0.391130856059	0.60790554368	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	30000	10	0.12863265519	0.110560468145	-0.0180721870443	0.0405961013277	0.0587124558484	0.584087021384	0.553194044749	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	40000	10	0.139008614084	0.127453435907	-0.011555178177	0.0411216498163	0.0536785229442	0.610689427647	0.466666666667	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	50000	10	0.173765542387	0.142235719841	-0.0315298225463	0.0580905125639	0.0724873492835	0.63817100096	0.393939393939	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	1000	10	0.004	0.00933987147486	0.00533987147486	0.00533987147486	0.00641361937668	0.863083414173	0.809039834956	0.3	0.3	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	4500	10	0.013	0.0248977785644	0.0118977785644	0.0118977785644	0.0152374540749	0.732830096246	0.794552157705	0.6	0.6	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	10000	10	0.031	0.0406949677155	0.00969496771555	0.01317585141	0.0188703006575	0.583123020397	0.687168293437	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	20000	10	0.057	0.0612102731868	0.0042102731868	0.0258280140124	0.0359703529704	0.461278472733	0.43903255199	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	30000	10	0.082	0.0766130553392	-0.0053869446608	0.0233845622156	0.0306077761807	0.588749074545	0.579279061653	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	40000	10	0.104	0.0891453814383	-0.0148546185617	0.0274381088559	0.0347445964742	0.501316116769	0.495592538073	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	50000	10	0.133	0.0998424560825	-0.0331575439175	0.0373289964197	0.0421030576602	0.727362617261	0.611215923926	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	228.28797761	277.72917095	49.44119334	332.62082208	423.48287665	0.991452191884	1	1	0.7	0.7
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	normalized_cdf_area	cdf_area_heterozygous	0	10	0.0720010499698	0.0893979757117	0.0173969257419	0.0173969257419	0.0181383557781	0.742151253665	0.818181818182	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	normalized_cdf_area	cdf_area_hom_alt	0	10	0.0823596896104	0.102136557259	0.0197768676483	0.0197768676483	0.0213765082679	0.942559628623	0.830303030303	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.00440366168277	0.00619065697377	0.001786995291	0.00363732514905	0.0047560809061	0.988227284329	0.951515151515	1	0.5	0.5
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	normalized_cdf_area	cdf_area_hom_ref	0	10	0.0779560279276	0.0959459002849	0.0179898723573	0.0179898723573	0.0190406087875	0.92722838609	0.69696969697	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	normalized_cdf_area	cdf_area_overall	0	10	0.075845075	0.0937337670963	0.0178886920963	0.0178886920963	0.0187925793086	0.802038537762	0.636363636364	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	1000	10	0.00109797619048	0.00857556189773	0.00747758570725	0.00747758570725	0.00762707944551	0.912078644843	0.700649049745	0.2	0.2	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	4500	10	0.0108775889823	0.0297821677815	0.0189045787992	0.0189045787992	0.0189791474965	0.961575868159	0.806060606061	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	10000	10	0.0282080736674	0.0527407849032	0.0245327112358	0.0245327112358	0.0247147768226	0.901563677626	0.818181818182	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	20000	10	0.0585673600008	0.0834736619251	0.0249063019243	0.0249063019243	0.0254115362826	0.765864704342	0.90303030303	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	30000	10	0.0887410257115	0.107435338367	0.0186943126552	0.0186943126552	0.0198983749079	0.675557561839	0.684848484848	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	40000	10	0.114656167816	0.127468898619	0.0128127308033	0.0128127308033	0.0150884942911	0.564663114622	0.624242424242	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	50000	10	0.142074959087	0.144812788838	0.0027378297508	0.00933989977	0.0109253605427	0.382066875573	0.50303030303	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	1000	10	0.00436363636364	0.0125628155367	0.00819917917304	0.00819917917304	0.00892491491302	0.964240196304	0.522232967867	0.1	0.1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	4500	10	0.0185706998557	0.0376172033535	0.0190465034978	0.0190465034978	0.0195993013346	0.978741620002	0.954411703578	0.8	0.8	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	10000	10	0.0345754256854	0.0628346007501	0.0282591750647	0.0282591750647	0.0288379854154	0.967442031753	0.890909090909	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	20000	10	0.0698410101011	0.0962279794772	0.0263869693762	0.0263869693762	0.0273326860883	0.964901026928	0.878787878788	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	30000	10	0.101253748196	0.122010353007	0.0207566048108	0.0207566048108	0.0237939512527	0.90703627105	0.757575757576	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	40000	10	0.127981962482	0.143276518013	0.0152945555309	0.0152945555309	0.0209134441632	0.867050851205	0.854545454545	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	50000	10	0.153174278499	0.16143349042	0.0082592119207	0.0130908008723	0.0166580296376	0.861724476152	0.842424242424	1	1	1
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-0.00164056771799	-0.00128466864529	0.000355899072705	0.00410987448974	0.00466702571744	0.965727498669	0.687835939429	0.9	0.1	0.2
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.00285742766384	0.0023938765729	-0.000463551090943	0.00374291591149	0.00484438080981	0.98612314206	0.951515151515	1	0.5	0.5
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.00158129640393	0.00413704295461	0.00255574655068	0.00570012262554	0.00631544132855	0.978667219285	0.854545454545	1	0.6	0.6
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.00513043244871	0.0061512041567	0.00102077170799	0.00484493317971	0.00556099436135	0.989257356683	0.927272727273	0.9	0.6	0.5
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.00577706672803	0.00759648789017	0.00181942116214	0.00525223150352	0.00682864418121	0.976937446749	0.927272727273	0.8	0.7	0.5
selected	ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.00641903067938	0.0085905472491	0.00217151656972	0.00720495547252	0.00872869921815	0.964483029647	0.90303030303	0.9	0.7	0.6
