arm	statistic	null	threshold_years	sample_frequency	observed	null_mean	p_value
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.65	1.0	0.2043691111111111	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.7	0.0196078431372549	0.005085686274509803	0.23126768732312677
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.7	0.0196078431372549	0.007671568627450979	0.3245867541324587
chb_from_introgression	hom_carrier	own_demography	20000.0	0.7	0.09803921568627451	0.022468823529411756	0.0055599444005559944
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.7	0.09803921568627451	0.045857058823529404	0.09064909350906492
chb_from_introgression	hom_carrier	own_demography	30000.0	0.7	1.0	0.07672215686274508	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.7	1.0	0.10006882352941178	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	50000.0	0.7	1.0	0.31248588235294117	0.00033999660003399966
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.7	1.0	0.20447098039215686	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.525	0.02857142857142857	0.005055714285714287	0.16337836621633783
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.525	0.02857142857142857	0.007781714285714288	0.23917760822391776
chb_from_introgression	hom_carrier	own_demography	20000.0	0.525	0.08571428571428572	0.022352857142857147	0.043139568604313956
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.525	0.08571428571428572	0.04566600000000001	0.21755782442175578
chb_from_introgression	hom_carrier	own_demography	30000.0	0.525	1.0	0.07679485714285715	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.525	1.0	0.10018142857142859	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	50000.0	0.525	1.0	0.3121397142857143	0.0003999960000399996
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.525	1.0	0.2046	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.89	0.0	0.005073924050632912	1.0
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.89	0.0	0.007746455696202533	1.0
chb_from_introgression	hom_carrier	own_demography	20000.0	0.89	0.02531645569620253	0.022447974683544307	0.5313346866531334
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.89	0.02531645569620253	0.0458526582278481	0.8692613073869261
chb_from_introgression	hom_carrier	own_demography	30000.0	0.89	0.3037974683544304	0.0767413924050633	0.00010999890001099989
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.89	0.3037974683544304	0.10005316455696203	0.0007099929000709993
chb_from_introgression	hom_carrier	own_demography	50000.0	0.89	1.0	0.31255493670886075	0.00024999750002499977
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.89	1.0	0.20444126582278477	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.935	0.011494252873563218	0.005091954022988504	0.36180638193618064
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.935	0.011494252873563218	0.007727586206896551	0.4911950880491195
chb_from_introgression	hom_carrier	own_demography	20000.0	0.935	0.011494252873563218	0.022378390804597702	0.8633513664863351
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.935	0.011494252873563218	0.04588321839080459	0.978860211397886
chb_from_introgression	hom_carrier	own_demography	30000.0	0.935	0.3563218390804598	0.07674862068965518	1.999980000199998e-05
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.935	0.3563218390804598	0.10004896551724138	0.00013999860001399987
chb_from_introgression	hom_carrier	own_demography	50000.0	0.935	0.6436781609195402	0.31250367816091956	0.023729762702372977
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.935	0.6436781609195402	0.20446103448275862	0.0007299927000729993
chb_from_introgression	hom_carrier	own_demography	10000.0	0.705	0.04	0.005064399999999998	0.025209747902520976
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.705	0.04	0.0077804	0.057389426105738946
chb_from_introgression	hom_carrier	own_demography	20000.0	0.705	0.12	0.0224536	0.0008999910000899991
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.705	0.12	0.045951000000000006	0.03081969180308197
chb_from_introgression	hom_carrier	own_demography	30000.0	0.705	0.92	0.0766854	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.705	0.92	0.09988540000000001	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	50000.0	0.705	0.92	0.31266879999999997	0.0021499785002149978
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.705	0.92	0.20425180000000004	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.5	0.045454545454545456	0.005070909090909091	0.1062689373106269
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.5	0.045454545454545456	0.007723181818181818	0.15682843171568284
chb_from_introgression	hom_carrier	own_demography	20000.0	0.5	0.09090909090909091	0.02233136363636364	0.08435915640843591
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.5	0.09090909090909091	0.04559227272727272	0.26537734622653775
chb_from_introgression	hom_carrier	own_demography	30000.0	0.5	0.9090909090909091	0.07634727272727272	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.5	0.9090909090909091	0.10013954545454544	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	50000.0	0.5	1.0	0.31238181818181815	0.0007799922000779992
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.5	1.0	0.20456545454545452	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.84	0.0	0.005084109589041096	1.0
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.84	0.0	0.007716301369863015	1.0
chb_from_introgression	hom_carrier	own_demography	20000.0	0.84	0.0410958904109589	0.02242904109589041	0.22543774562254376
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.84	0.0410958904109589	0.04583191780821918	0.6439135608643913
chb_from_introgression	hom_carrier	own_demography	30000.0	0.84	0.3972602739726027	0.07681534246575344	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.84	0.3972602739726027	0.09999602739726025	7.999920000799993e-05
chb_from_introgression	hom_carrier	own_demography	50000.0	0.84	0.4520547945205479	0.3124890410958904	0.12888871111288888
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.84	0.4520547945205479	0.20442136986301368	0.011149888501114988
chb_from_introgression	hom_carrier	own_demography	10000.0	0.935	0.0	0.005078977272727273	1.0
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.935	0.0	0.007724772727272728	1.0
chb_from_introgression	hom_carrier	own_demography	20000.0	0.935	0.022727272727272728	0.0223525	0.5852441475585244
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.935	0.022727272727272728	0.04583352272727272	0.9033809661903381
chb_from_introgression	hom_carrier	own_demography	30000.0	0.935	0.26136363636363635	0.0767003409090909	0.00023999760002399976
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.935	0.26136363636363635	0.1	0.0024899751002489976
chb_from_introgression	hom_carrier	own_demography	50000.0	0.935	1.0	0.3125290909090909	0.00021999780002199978
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.935	1.0	0.20440965909090908	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.915	0.011904761904761904	0.005068809523809523	0.3519864801351986
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.915	0.011904761904761904	0.007716785714285713	0.4775252247477525
chb_from_introgression	hom_carrier	own_demography	20000.0	0.915	0.08333333333333333	0.022399523809523807	0.0026799732002679975
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.915	0.08333333333333333	0.045923214285714276	0.1019389806101939
chb_from_introgression	hom_carrier	own_demography	30000.0	0.915	0.5476190476190477	0.07678071428571427	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.915	0.5476190476190477	0.10005523809523809	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	50000.0	0.915	1.0	0.31263416666666666	0.0002099979000209998
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.915	1.0	0.20444916666666665	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.855	0.0	0.0050781333333333335	1.0
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.855	0.0	0.007715733333333333	1.0
chb_from_introgression	hom_carrier	own_demography	20000.0	0.855	0.06666666666666667	0.02236413333333333	0.026419735802641973
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.855	0.06666666666666667	0.0458964	0.26653733462665374
chb_from_introgression	hom_carrier	own_demography	30000.0	0.855	0.44	0.07682119999999999	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.855	0.44	0.09990306666666668	1.999980000199998e-05
chb_from_introgression	hom_carrier	own_demography	50000.0	0.855	1.0	0.31256106666666666	0.00027999720002799973
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.855	1.0	0.20431840000000004	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.71	0.0196078431372549	0.005037450980392155	0.22823771762282377
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.71	0.0196078431372549	0.00774627450980392	0.32786672133278666
chb_from_introgression	hom_carrier	own_demography	20000.0	0.71	0.11764705882352941	0.02243803921568627	0.000979990200097999
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.71	0.11764705882352941	0.046014117647058816	0.03392966070339297
chb_from_introgression	hom_carrier	own_demography	30000.0	0.71	1.0	0.07684039215686274	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.71	1.0	0.10025235294117647	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	50000.0	0.71	1.0	0.3124033333333333	0.0003199968000319997
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.71	1.0	0.20445411764705881	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.655	0.0	0.005093170731707316	1.0
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.655	0.0	0.007725853658536584	1.0
chb_from_introgression	hom_carrier	own_demography	20000.0	0.655	0.2926829268292683	0.022473414634146337	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.655	0.2926829268292683	0.04586146341463414	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	30000.0	0.655	1.0	0.07664975609756097	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.655	1.0	0.09995609756097561	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	50000.0	0.655	1.0	0.3121775609756098	0.0003699963000369996
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.655	1.0	0.20434682926829267	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.96	0.0	0.005086413043478259	1.0
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.96	0.0	0.007706521739130431	1.0
chb_from_introgression	hom_carrier	own_demography	20000.0	0.96	0.03260869565217391	0.02239923913043478	0.33965660343396564
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.96	0.03260869565217391	0.045880543478260864	0.7849421505784943
chb_from_introgression	hom_carrier	own_demography	30000.0	0.96	0.14130434782608695	0.07675173913043477	0.046799532004679956
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.96	0.14130434782608695	0.10002021739130434	0.16402835971640284
chb_from_introgression	hom_carrier	own_demography	50000.0	0.96	1.0	0.3125465217391304	0.0002099979000209998
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.96	1.0	0.20449782608695652	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.455	0.0	0.005192631578947368	1.0
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.455	0.0	0.007725263157894735	1.0
chb_from_introgression	hom_carrier	own_demography	20000.0	0.455	0.42105263157894735	0.02246105263157894	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.455	0.42105263157894735	0.04582578947368421	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	30000.0	0.455	0.47368421052631576	0.07678684210526314	3.999960000399996e-05
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.455	0.47368421052631576	0.09973894736842104	0.00027999720002799973
chb_from_introgression	hom_carrier	own_demography	50000.0	0.455	0.47368421052631576	0.31232842105263153	0.17083829161708383
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.455	0.47368421052631576	0.20461421052631573	0.02766972330276697
chb_from_introgression	hom_carrier	own_demography	10000.0	0.9	0.0	0.0050745	1.0
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.9	0.0	0.007710750000000001	1.0
chb_from_introgression	hom_carrier	own_demography	20000.0	0.9	0.075	0.022406375	0.00892991070089299
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.9	0.075	0.045936124999999994	0.16949830501694982
chb_from_introgression	hom_carrier	own_demography	30000.0	0.9	0.8625	0.07672925	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.9	0.8625	0.10005649999999999	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	50000.0	0.9	0.8625	0.3125225	0.0037199628003719964
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.9	0.8625	0.20436787499999998	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.68	0.0	0.0051266666666666665	1.0
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.68	0.0	0.007692708333333333	1.0
chb_from_introgression	hom_carrier	own_demography	20000.0	0.68	0.10416666666666667	0.022516041666666667	0.004259957400425996
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.68	0.10416666666666667	0.04599479166666666	0.07324926750732492
chb_from_introgression	hom_carrier	own_demography	30000.0	0.68	1.0	0.07677458333333333	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.68	1.0	0.09992416666666666	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	50000.0	0.68	1.0	0.3125070833333333	0.00032999670003299966
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.68	1.0	0.20445666666666665	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.935	0.0	0.00509551724137931	1.0
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.935	0.0	0.007712528735632183	1.0
chb_from_introgression	hom_carrier	own_demography	20000.0	0.935	0.022988505747126436	0.022420229885057468	0.5807041929580704
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.935	0.022988505747126436	0.04588448275862069	0.9009809901900981
chb_from_introgression	hom_carrier	own_demography	30000.0	0.935	0.42528735632183906	0.07671827586206897	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	30000.0	0.935	0.42528735632183906	0.10002827586206897	1.999980000199998e-05
chb_from_introgression	hom_carrier	own_demography	50000.0	0.935	0.9885057471264368	0.3125374712643678	0.0003899961000389996
chb_from_introgression	hom_carrier	eas_simulated	50000.0	0.935	0.9885057471264368	0.2044780459770115	9.99990000099999e-06
chb_from_introgression	hom_carrier	own_demography	10000.0	0.555	0.0	0.005104666666666666	1.0
chb_from_introgression	hom_carrier	eas_simulated	10000.0	0.555	0.0	0.007735666666666666	1.0
chb_from_introgression	hom_carrier	own_demography	20000.0	0.555	0.3	0.022361	9.99990000099999e-06
chb_from_introgression	hom_carrier	eas_simulated	20000.0	0.555	0.3	0.045797333333333336	2.999970000299997e-05
chb_from_introgression	hom_carrier	own_demography	30000.0	0.555	1.0	0.077078	9.99990000099999e-06
