source,cutoff_years,alpha,stride_bp,max_gap_strides,min_significant_strides,mode,subset,n,power,fdr_mean,fdr_pooled,f1_mean,fp_mean,any_call,focal_significant,tp_total,fp_total,power_50000,overlap_power_50000,overlap_fdr_50000,power_100000,overlap_power_100000,overlap_fdr_100000,power_250000,overlap_power_250000,overlap_fdr_250000,power_500000,overlap_power_500000,overlap_fdr_500000
decoded,5000,0.01,10000,1,5,selected,nonfixed,100,0.12,0.48666666666666664,0.8554216867469879,0.10166666666666666,0.71,0.58,0.11,12,71,0.06,0.15,0.4641666666666666,0.12,0.18,0.43916666666666665,0.19,0.2,0.4258333333333333,0.22,0.22,0.40583333333333327
decoded,5000,0.01,10000,1,10,neutral,all,1000,0.0,0.271,1.0,0.0,0.333,0.271,0.009,0,333,0.0,0.0,0.271,0.0,0.0,0.271,0.0,0.0,0.271,0.0,0.0,0.271
decoded,5000,0.01,10000,1,10,selected,all,100,0.08,0.345,0.8431372549019608,0.07,0.43,0.41,0.11,8,43,0.05,0.12,0.31,0.08,0.14,0.295,0.14,0.15,0.29,0.16,0.16,0.28
decoded,5000,0.01,10000,1,10,selected,nonfixed,100,0.08,0.345,0.8431372549019608,0.07,0.43,0.41,0.11,8,43,0.05,0.12,0.31,0.08,0.14,0.295,0.14,0.15,0.29,0.16,0.16,0.28
decoded,5000,0.01,10000,1,20,neutral,all,1000,0.0,0.116,1.0,0.0,0.128,0.116,0.009,0,128,0.0,0.0,0.116,0.0,0.0,0.116,0.0,0.0,0.116,0.0,0.0,0.116
decoded,5000,0.01,10000,1,20,selected,all,100,0.05,0.21,0.8148148148148148,0.04333333333333333,0.22,0.25,0.11,5,22,0.03,0.09,0.17,0.05,0.1,0.16,0.1,0.1,0.16,0.11,0.11,0.15
decoded,5000,0.01,10000,1,20,selected,nonfixed,100,0.05,0.21,0.8148148148148148,0.04333333333333333,0.22,0.25,0.11,5,22,0.03,0.09,0.17,0.05,0.1,0.16,0.1,0.1,0.16,0.11,0.11,0.15
decoded,5000,0.01,20000,0,1,neutral,all,1000,0.0,0.532,1.0,0.0,1.163,0.532,0.009,0,1163,0.0,0.0,0.532,0.0,0.0,0.532,0.0,0.0,0.532,0.0,0.0,0.532
decoded,5000,0.01,20000,0,1,selected,all,100,0.16,0.5821666666666667,0.8873239436619719,0.12233333333333335,1.26,0.69,0.11,16,126,0.09,0.18,0.5701666666666667,0.16,0.21,0.5501666666666667,0.23,0.24,0.5268333333333334,0.28,0.28,0.4985
decoded,5000,0.01,20000,0,1,selected,nonfixed,100,0.16,0.5821666666666667,0.8873239436619719,0.12233333333333335,1.26,0.69,0.11,16,126,0.09,0.18,0.5701666666666667,0.16,0.21,0.5501666666666667,0.23,0.24,0.5268333333333334,0.28,0.28,0.4985
decoded,5000,0.01,20000,0,3,neutral,all,1000,0.0,0.371,1.0,0.0,0.534,0.371,0.009,0,534,0.0,0.0,0.371,0.0,0.0,0.371,0.0,0.0,0.371,0.0,0.0,0.371
decoded,5000,0.01,20000,0,3,selected,all,100,0.12,0.4525,0.8481012658227848,0.10400000000000001,0.67,0.55,0.11,12,67,0.07,0.14,0.44,0.12,0.17,0.415,0.17,0.18,0.41,0.19,0.19,0.4
decoded,5000,0.01,20000,0,3,selected,nonfixed,100,0.12,0.4525,0.8481012658227848,0.10400000000000001,0.67,0.55,0.11,12,67,0.07,0.14,0.44,0.12,0.17,0.415,0.17,0.18,0.41,0.19,0.19,0.4
decoded,5000,0.01,20000,0,5,neutral,all,1000,0.0,0.276,1.0,0.0,0.345,0.276,0.009,0,345,0.0,0.0,0.276,0.0,0.0,0.276,0.0,0.0,0.276,0.0,0.0,0.276
decoded,5000,0.01,20000,0,5,selected,all,100,0.09,0.32,0.8301886792452831,0.07666666666666666,0.44,0.39,0.11,9,44,0.04,0.11,0.3066666666666667,0.09,0.14,0.2816666666666667,0.14,0.15,0.27666666666666667,0.16,0.16,0.26666666666666666
decoded,5000,0.01,20000,0,5,selected,nonfixed,100,0.09,0.32,0.8301886792452831,0.07666666666666666,0.44,0.39,0.11,9,44,0.04,0.11,0.3066666666666667,0.09,0.14,0.2816666666666667,0.14,0.15,0.27666666666666667,0.16,0.16,0.26666666666666666
decoded,5000,0.01,20000,0,10,neutral,all,1000,0.0,0.12,1.0,0.0,0.131,0.12,0.009,0,131,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12
decoded,5000,0.01,20000,0,10,selected,all,100,0.05,0.225,0.8214285714285714,0.04666666666666666,0.23,0.27,0.11,5,23,0.03,0.08,0.195,0.05,0.09,0.185,0.09,0.09,0.185,0.1,0.1,0.175
decoded,5000,0.01,20000,0,10,selected,nonfixed,100,0.05,0.225,0.8214285714285714,0.04666666666666666,0.23,0.27,0.11,5,23,0.03,0.08,0.195,0.05,0.09,0.185,0.09,0.09,0.185,0.1,0.1,0.175
decoded,5000,0.01,20000,0,20,neutral,all,1000,0.0,0.007,1.0,0.0,0.007,0.007,0.009,0,7,0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.007
decoded,5000,0.01,20000,0,20,selected,all,100,0.02,0.01,0.3333333333333333,0.02,0.01,0.03,0.11,2,1,0.01,0.03,0.0,0.02,0.03,0.0,0.03,0.03,0.0,0.03,0.03,0.0
decoded,5000,0.01,20000,0,20,selected,nonfixed,100,0.02,0.01,0.3333333333333333,0.02,0.01,0.03,0.11,2,1,0.01,0.03,0.0,0.02,0.03,0.0,0.03,0.03,0.0,0.03,0.03,0.0
decoded,5000,0.01,20000,1,1,neutral,all,1000,0.0,0.532,1.0,0.0,0.992,0.532,0.009,0,992,0.0,0.0,0.532,0.0,0.0,0.532,0.0,0.0,0.532,0.0,0.0,0.532
decoded,5000,0.01,20000,1,1,selected,all,100,0.15,0.5791666666666666,0.875,0.12233333333333332,1.05,0.69,0.11,15,105,0.08,0.18,0.5571666666666667,0.15,0.21,0.5371666666666667,0.23,0.24,0.5138333333333334,0.28,0.28,0.4855
decoded,5000,0.01,20000,1,1,selected,nonfixed,100,0.15,0.5791666666666666,0.875,0.12233333333333332,1.05,0.69,0.11,15,105,0.08,0.18,0.5571666666666667,0.15,0.21,0.5371666666666667,0.23,0.24,0.5138333333333334,0.28,0.28,0.4855
decoded,5000,0.01,20000,1,3,neutral,all,1000,0.0,0.38,1.0,0.0,0.539,0.38,0.009,0,539,0.0,0.0,0.38,0.0,0.0,0.38,0.0,0.0,0.38,0.0,0.0,0.38
decoded,5000,0.01,20000,1,3,selected,all,100,0.11,0.4666666666666666,0.8571428571428571,0.09833333333333333,0.66,0.56,0.11,11,66,0.06,0.14,0.44416666666666665,0.11,0.17,0.41916666666666663,0.17,0.18,0.4141666666666666,0.19,0.19,0.4041666666666666
decoded,5000,0.01,20000,1,3,selected,nonfixed,100,0.11,0.4666666666666666,0.8571428571428571,0.09833333333333333,0.66,0.56,0.11,11,66,0.06,0.14,0.44416666666666665,0.11,0.17,0.41916666666666663,0.17,0.18,0.4141666666666666,0.19,0.19,0.4041666666666666
decoded,5000,0.01,20000,1,5,neutral,all,1000,0.0,0.291,1.0,0.0,0.365,0.291,0.009,0,365,0.0,0.0,0.291,0.0,0.0,0.291,0.0,0.0,0.291,0.0,0.0,0.291
decoded,5000,0.01,20000,1,5,selected,all,100,0.09,0.35666666666666663,0.8421052631578947,0.07833333333333332,0.48,0.43,0.11,9,48,0.05,0.12,0.33333333333333326,0.09,0.15,0.30833333333333335,0.15,0.16,0.30333333333333334,0.17,0.17,0.29333333333333333
decoded,5000,0.01,20000,1,5,selected,nonfixed,100,0.09,0.35666666666666663,0.8421052631578947,0.07833333333333332,0.48,0.43,0.11,9,48,0.05,0.12,0.33333333333333326,0.09,0.15,0.30833333333333335,0.15,0.16,0.30333333333333334,0.17,0.17,0.29333333333333333
decoded,5000,0.01,20000,1,10,neutral,all,1000,0.0,0.13,1.0,0.0,0.141,0.13,0.009,0,141,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.13
decoded,5000,0.01,20000,1,10,selected,all,100,0.06,0.24,0.8064516129032258,0.05333333333333333,0.25,0.29,0.11,6,25,0.04,0.1,0.2,0.06,0.11,0.19,0.11,0.11,0.19,0.12,0.12,0.18
decoded,5000,0.01,20000,1,10,selected,nonfixed,100,0.06,0.24,0.8064516129032258,0.05333333333333333,0.25,0.29,0.11,6,25,0.04,0.1,0.2,0.06,0.11,0.19,0.11,0.11,0.19,0.12,0.12,0.18
decoded,5000,0.01,20000,1,20,neutral,all,1000,0.0,0.011,1.0,0.0,0.011,0.011,0.009,0,11,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.011
decoded,5000,0.01,20000,1,20,selected,all,100,0.02,0.01,0.3333333333333333,0.02,0.01,0.03,0.11,2,1,0.01,0.03,0.0,0.02,0.03,0.0,0.03,0.03,0.0,0.03,0.03,0.0
decoded,5000,0.01,20000,1,20,selected,nonfixed,100,0.02,0.01,0.3333333333333333,0.02,0.01,0.03,0.11,2,1,0.01,0.03,0.0,0.02,0.03,0.0,0.03,0.03,0.0,0.03,0.03,0.0
decoded,5000,0.01,50000,0,1,neutral,all,1000,0.0,0.471,1.0,0.0,0.797,0.471,0.009,0,797,0.0,0.0,0.471,0.0,0.0,0.471,0.0,0.0,0.471,0.0,0.0,0.471
decoded,5000,0.01,50000,0,1,selected,all,100,0.15,0.5366666666666666,0.8529411764705882,0.12499999999999999,0.87,0.65,0.11,15,87,0.09,0.16,0.5341666666666667,0.15,0.19,0.5091666666666667,0.21,0.22,0.4925,0.25,0.25,0.4625
decoded,5000,0.01,50000,0,1,selected,nonfixed,100,0.15,0.5366666666666666,0.8529411764705882,0.12499999999999999,0.87,0.65,0.11,15,87,0.09,0.16,0.5341666666666667,0.15,0.19,0.5091666666666667,0.21,0.22,0.4925,0.25,0.25,0.4625
decoded,5000,0.01,50000,0,3,neutral,all,1000,0.0,0.229,1.0,0.0,0.277,0.229,0.009,0,277,0.0,0.0,0.229,0.0,0.0,0.229,0.0,0.0,0.229,0.0,0.0,0.229
decoded,5000,0.01,50000,0,3,selected,all,100,0.08,0.31,0.8095238095238095,0.07333333333333332,0.34,0.38,0.11,8,34,0.04,0.1,0.29,0.08,0.13,0.26,0.13,0.13,0.26,0.14,0.14,0.25
decoded,5000,0.01,50000,0,3,selected,nonfixed,100,0.08,0.31,0.8095238095238095,0.07333333333333332,0.34,0.38,0.11,8,34,0.04,0.1,0.29,0.08,0.13,0.26,0.13,0.13,0.26,0.14,0.14,0.25
decoded,5000,0.01,50000,0,5,neutral,all,1000,0.0,0.093,1.0,0.0,0.1,0.093,0.009,0,100,0.0,0.0,0.093,0.0,0.0,0.093,0.0,0.0,0.093,0.0,0.0,0.093
decoded,5000,0.01,50000,0,5,selected,all,100,0.05,0.145,0.75,0.04666666666666666,0.15,0.19,0.11,5,15,0.01,0.07,0.125,0.05,0.07,0.125,0.07,0.07,0.125,0.08,0.08,0.115
decoded,5000,0.01,50000,0,5,selected,nonfixed,100,0.05,0.145,0.75,0.04666666666666666,0.15,0.19,0.11,5,15,0.01,0.07,0.125,0.05,0.07,0.125,0.07,0.07,0.125,0.08,0.08,0.115
decoded,5000,0.01,50000,0,10,neutral,all,1000,0.0,0.004,1.0,0.0,0.005,0.004,0.009,0,5,0.0,0.0,0.004,0.0,0.0,0.004,0.0,0.0,0.004,0.0,0.0,0.004
decoded,5000,0.01,50000,0,10,selected,all,100,0.01,0.0,0.0,0.01,0.0,0.01,0.11,1,0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0
decoded,5000,0.01,50000,0,10,selected,nonfixed,100,0.01,0.0,0.0,0.01,0.0,0.01,0.11,1,0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0
decoded,5000,0.01,50000,0,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.009,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,5000,0.01,50000,0,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,5000,0.01,50000,0,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,5000,0.01,50000,1,1,neutral,all,1000,0.0,0.471,1.0,0.0,0.723,0.471,0.009,0,723,0.0,0.0,0.471,0.0,0.0,0.471,0.0,0.0,0.471,0.0,0.0,0.471
decoded,5000,0.01,50000,1,1,selected,all,100,0.14,0.5366666666666666,0.851063829787234,0.12166666666666666,0.8,0.65,0.11,14,80,0.08,0.16,0.5233333333333333,0.14,0.19,0.4983333333333333,0.2,0.22,0.48,0.25,0.25,0.45
decoded,5000,0.01,50000,1,1,selected,nonfixed,100,0.14,0.5366666666666666,0.851063829787234,0.12166666666666666,0.8,0.65,0.11,14,80,0.08,0.16,0.5233333333333333,0.14,0.19,0.4983333333333333,0.2,0.22,0.48,0.25,0.25,0.45
decoded,5000,0.01,50000,1,3,neutral,all,1000,0.0,0.247,1.0,0.0,0.298,0.247,0.009,0,298,0.0,0.0,0.247,0.0,0.0,0.247,0.0,0.0,0.247,0.0,0.0,0.247
decoded,5000,0.01,50000,1,3,selected,all,100,0.08,0.33,0.8222222222222222,0.07333333333333332,0.37,0.4,0.11,8,37,0.04,0.11,0.305,0.08,0.13,0.285,0.13,0.13,0.285,0.14,0.14,0.275
decoded,5000,0.01,50000,1,3,selected,nonfixed,100,0.08,0.33,0.8222222222222222,0.07333333333333332,0.37,0.4,0.11,8,37,0.04,0.11,0.305,0.08,0.13,0.285,0.13,0.13,0.285,0.14,0.14,0.275
decoded,5000,0.01,50000,1,5,neutral,all,1000,0.0,0.098,1.0,0.0,0.105,0.098,0.009,0,105,0.0,0.0,0.098,0.0,0.0,0.098,0.0,0.0,0.098,0.0,0.0,0.098
decoded,5000,0.01,50000,1,5,selected,all,100,0.05,0.155,0.7619047619047619,0.04666666666666666,0.16,0.2,0.11,5,16,0.01,0.08,0.125,0.05,0.08,0.125,0.08,0.08,0.125,0.09,0.09,0.115
decoded,5000,0.01,50000,1,5,selected,nonfixed,100,0.05,0.155,0.7619047619047619,0.04666666666666666,0.16,0.2,0.11,5,16,0.01,0.08,0.125,0.05,0.08,0.125,0.08,0.08,0.125,0.09,0.09,0.115
decoded,5000,0.01,50000,1,10,neutral,all,1000,0.0,0.005,1.0,0.0,0.005,0.005,0.009,0,5,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.005
decoded,5000,0.01,50000,1,10,selected,all,100,0.01,0.0,0.0,0.01,0.0,0.01,0.11,1,0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0
decoded,5000,0.01,50000,1,10,selected,nonfixed,100,0.01,0.0,0.0,0.01,0.0,0.01,0.11,1,0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0
decoded,5000,0.01,50000,1,20,neutral,all,1000,0.0,0.001,1.0,0.0,0.001,0.001,0.009,0,1,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
decoded,5000,0.01,50000,1,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,5000,0.01,50000,1,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,5000,0.05,10000,0,1,neutral,all,1000,0.0,0.969,1.0,0.0,6.625,0.969,0.044,0,6625,0.0,0.0,0.969,0.0,0.0,0.969,0.0,0.0,0.969,0.0,0.0,0.969
decoded,5000,0.05,10000,0,1,selected,all,100,0.27,0.9473920246420247,0.9609261939218524,0.07192216117216117,6.64,0.99,0.23,27,664,0.15,0.33,0.9291102786102786,0.27,0.36,0.9250825008325009,0.42,0.47,0.9074313464313465,0.55,0.56,0.8944557664557664
decoded,5000,0.05,10000,0,1,selected,nonfixed,100,0.27,0.9473920246420247,0.9609261939218524,0.07192216117216117,6.64,0.99,0.23,27,664,0.15,0.33,0.9291102786102786,0.27,0.36,0.9250825008325009,0.42,0.47,0.9074313464313465,0.55,0.56,0.8944557664557664
decoded,5000,0.05,10000,0,3,neutral,all,1000,0.0,0.929,1.0,0.0,3.581,0.929,0.044,0,3581,0.0,0.0,0.929,0.0,0.0,0.929,0.0,0.0,0.929,0.0,0.0,0.929
decoded,5000,0.05,10000,0,3,selected,all,100,0.24,0.9169047619047619,0.9396984924623115,0.09484920634920634,3.74,0.98,0.23,24,374,0.12,0.32,0.8842261904761906,0.24,0.34,0.8802976190476192,0.39,0.45,0.849845238095238,0.53,0.54,0.8300436507936508
decoded,5000,0.05,10000,0,3,selected,nonfixed,100,0.24,0.9169047619047619,0.9396984924623115,0.09484920634920634,3.74,0.98,0.23,24,374,0.12,0.32,0.8842261904761906,0.24,0.34,0.8802976190476192,0.39,0.45,0.849845238095238,0.53,0.54,0.8300436507936508
decoded,5000,0.05,10000,0,5,neutral,all,1000,0.0,0.882,1.0,0.0,2.58,0.882,0.044,0,2580,0.0,0.0,0.882,0.0,0.0,0.882,0.0,0.0,0.882,0.0,0.0,0.882
decoded,5000,0.05,10000,0,5,selected,all,100,0.2,0.8929047619047619,0.9326599326599326,0.09588095238095239,2.77,0.96,0.23,20,277,0.1,0.29,0.8480714285714286,0.2,0.31,0.8439047619047619,0.34,0.4,0.8149047619047619,0.46,0.48,0.7878095238095238
decoded,5000,0.05,10000,0,5,selected,nonfixed,100,0.2,0.8929047619047619,0.9326599326599326,0.09588095238095239,2.77,0.96,0.23,20,277,0.1,0.29,0.8480714285714286,0.2,0.31,0.8439047619047619,0.34,0.4,0.8149047619047619,0.46,0.48,0.7878095238095238
decoded,5000,0.05,10000,0,10,neutral,all,1000,0.0,0.753,1.0,0.0,1.536,0.753,0.044,0,1536,0.0,0.0,0.753,0.0,0.0,0.753,0.0,0.0,0.753,0.0,0.0,0.753
decoded,5000,0.05,10000,0,10,selected,all,100,0.17,0.7918333333333334,0.9105263157894737,0.11733333333333333,1.73,0.89,0.23,17,173,0.09,0.27,0.7251666666666668,0.17,0.28,0.7218333333333333,0.29,0.34,0.6976666666666667,0.38,0.4,0.6698333333333334
decoded,5000,0.05,10000,0,10,selected,nonfixed,100,0.17,0.7918333333333334,0.9105263157894737,0.11733333333333333,1.73,0.89,0.23,17,173,0.09,0.27,0.7251666666666668,0.17,0.28,0.7218333333333333,0.29,0.34,0.6976666666666667,0.38,0.4,0.6698333333333334
decoded,5000,0.05,10000,0,20,neutral,all,1000,0.0,0.478,1.0,0.0,0.699,0.478,0.044,0,699,0.0,0.0,0.478,0.0,0.0,0.478,0.0,0.0,0.478,0.0,0.0,0.478
decoded,5000,0.05,10000,0,20,selected,all,100,0.11,0.5483333333333333,0.8764044943820225,0.09,0.78,0.63,0.23,11,78,0.06,0.18,0.495,0.11,0.18,0.495,0.18,0.2,0.475,0.21,0.23,0.445
decoded,5000,0.05,10000,0,20,selected,nonfixed,100,0.11,0.5483333333333333,0.8764044943820225,0.09,0.78,0.63,0.23,11,78,0.06,0.18,0.495,0.11,0.18,0.495,0.18,0.2,0.475,0.21,0.23,0.445
decoded,5000,0.05,10000,1,1,neutral,all,1000,0.0,0.969,1.0,0.0,5.317,0.969,0.044,0,5317,0.0,0.0,0.969,0.0,0.0,0.969,0.0,0.0,0.969,0.0,0.0,0.969
decoded,5000,0.05,10000,1,1,selected,all,100,0.26,0.9397615440115439,0.9535714285714286,0.08234942834942835,5.34,0.99,0.23,26,534,0.15,0.33,0.9182496392496392,0.26,0.36,0.9128329725829726,0.42,0.47,0.8892377344877345,0.54,0.56,0.8742175324675325
decoded,5000,0.05,10000,1,1,selected,nonfixed,100,0.26,0.9397615440115439,0.9535714285714286,0.08234942834942835,5.34,0.99,0.23,26,534,0.15,0.33,0.9182496392496392,0.26,0.36,0.9128329725829726,0.42,0.47,0.8892377344877345,0.54,0.56,0.8742175324675325
decoded,5000,0.05,10000,1,3,neutral,all,1000,0.0,0.932,1.0,0.0,3.373,0.932,0.044,0,3373,0.0,0.0,0.932,0.0,0.0,0.932,0.0,0.0,0.932,0.0,0.0,0.932
decoded,5000,0.05,10000,1,3,selected,all,100,0.23,0.9140833333333334,0.9378378378378378,0.0973174603174603,3.47,0.98,0.23,23,347,0.12,0.32,0.8794047619047619,0.23,0.34,0.874642857142857,0.39,0.45,0.8413809523809525,0.52,0.54,0.8188690476190478
decoded,5000,0.05,10000,1,3,selected,nonfixed,100,0.23,0.9140833333333334,0.9378378378378378,0.0973174603174603,3.47,0.98,0.23,23,347,0.12,0.32,0.8794047619047619,0.23,0.34,0.874642857142857,0.39,0.45,0.8413809523809525,0.52,0.54,0.8188690476190478
decoded,5000,0.05,10000,1,5,neutral,all,1000,0.0,0.892,1.0,0.0,2.575,0.892,0.044,0,2575,0.0,0.0,0.892,0.0,0.0,0.892,0.0,0.0,0.892,0.0,0.0,0.892
decoded,5000,0.05,10000,1,5,selected,all,100,0.22,0.8847380952380952,0.9249146757679181,0.10783333333333331,2.71,0.96,0.23,22,271,0.11,0.31,0.8469047619047619,0.22,0.33,0.8419047619047619,0.36,0.42,0.8054047619047618,0.48,0.5,0.7804880952380951
decoded,5000,0.05,10000,1,5,selected,nonfixed,100,0.22,0.8847380952380952,0.9249146757679181,0.10783333333333331,2.71,0.96,0.23,22,271,0.11,0.31,0.8469047619047619,0.22,0.33,0.8419047619047619,0.36,0.42,0.8054047619047618,0.48,0.5,0.7804880952380951
decoded,5000,0.05,10000,1,10,neutral,all,1000,0.0,0.775,1.0,0.0,1.629,0.775,0.044,0,1629,0.0,0.0,0.775,0.0,0.0,0.775,0.0,0.0,0.775,0.0,0.0,0.775
decoded,5000,0.05,10000,1,10,selected,all,100,0.17,0.7935,0.9123711340206185,0.11566666666666667,1.77,0.89,0.23,17,177,0.09,0.28,0.7248333333333333,0.17,0.29,0.7214999999999999,0.31,0.36,0.6898333333333333,0.38,0.41,0.6656666666666666
decoded,5000,0.05,10000,1,10,selected,nonfixed,100,0.17,0.7935,0.9123711340206185,0.11566666666666667,1.77,0.89,0.23,17,177,0.09,0.28,0.7248333333333333,0.17,0.29,0.7214999999999999,0.31,0.36,0.6898333333333333,0.38,0.41,0.6656666666666666
decoded,5000,0.05,10000,1,20,neutral,all,1000,0.0,0.51,1.0,0.0,0.756,0.51,0.044,0,756,0.0,0.0,0.51,0.0,0.0,0.51,0.0,0.0,0.51,0.0,0.0,0.51
decoded,5000,0.05,10000,1,20,selected,all,100,0.11,0.5583333333333332,0.8877551020408163,0.09,0.87,0.64,0.23,11,87,0.06,0.18,0.51,0.11,0.18,0.51,0.19,0.21,0.4866666666666667,0.22,0.25,0.45166666666666666
decoded,5000,0.05,10000,1,20,selected,nonfixed,100,0.11,0.5583333333333332,0.8877551020408163,0.09,0.87,0.64,0.23,11,87,0.06,0.18,0.51,0.11,0.18,0.51,0.19,0.21,0.4866666666666667,0.22,0.25,0.45166666666666666
decoded,5000,0.05,20000,0,1,neutral,all,1000,0.0,0.959,1.0,0.0,4.932,0.959,0.044,0,4932,0.0,0.0,0.959,0.0,0.0,0.959,0.0,0.0,0.959,0.0,0.0,0.959
decoded,5000,0.05,20000,0,1,selected,all,100,0.24,0.9295317460317462,0.9547169811320755,0.08006493506493506,5.06,0.98,0.23,24,506,0.13,0.31,0.9041150793650793,0.24,0.35,0.8979087301587302,0.41,0.46,0.874424603174603,0.53,0.55,0.8573210678210677
decoded,5000,0.05,20000,0,1,selected,nonfixed,100,0.24,0.9295317460317462,0.9547169811320755,0.08006493506493506,5.06,0.98,0.23,24,506,0.13,0.31,0.9041150793650793,0.24,0.35,0.8979087301587302,0.41,0.46,0.874424603174603,0.53,0.55,0.8573210678210677
decoded,5000,0.05,20000,0,3,neutral,all,1000,0.0,0.887,1.0,0.0,2.475,0.887,0.044,0,2475,0.0,0.0,0.887,0.0,0.0,0.887,0.0,0.0,0.887,0.0,0.0,0.887
decoded,5000,0.05,20000,0,3,selected,all,100,0.2,0.8778333333333334,0.9280575539568345,0.10152380952380952,2.58,0.95,0.23,20,258,0.11,0.3,0.8280714285714285,0.2,0.32,0.8239047619047619,0.36,0.4,0.7888095238095238,0.46,0.49,0.7559761904761905
decoded,5000,0.05,20000,0,3,selected,nonfixed,100,0.2,0.8778333333333334,0.9280575539568345,0.10152380952380952,2.58,0.95,0.23,20,258,0.11,0.3,0.8280714285714285,0.2,0.32,0.8239047619047619,0.36,0.4,0.7888095238095238,0.46,0.49,0.7559761904761905
decoded,5000,0.05,20000,0,5,neutral,all,1000,0.0,0.782,1.0,0.0,1.674,0.782,0.044,0,1674,0.0,0.0,0.782,0.0,0.0,0.782,0.0,0.0,0.782,0.0,0.0,0.782
decoded,5000,0.05,20000,0,5,selected,all,100,0.16,0.8043333333333333,0.9195979899497487,0.10466666666666664,1.83,0.89,0.23,16,183,0.08,0.27,0.7331666666666667,0.16,0.28,0.7306666666666668,0.29,0.33,0.7053333333333334,0.38,0.41,0.6711666666666667
decoded,5000,0.05,20000,0,5,selected,nonfixed,100,0.16,0.8043333333333333,0.9195979899497487,0.10466666666666664,1.83,0.89,0.23,16,183,0.08,0.27,0.7331666666666667,0.16,0.28,0.7306666666666668,0.29,0.33,0.7053333333333334,0.38,0.41,0.6711666666666667
decoded,5000,0.05,20000,0,10,neutral,all,1000,0.0,0.517,1.0,0.0,0.776,0.517,0.044,0,776,0.0,0.0,0.517,0.0,0.0,0.517,0.0,0.0,0.517,0.0,0.0,0.517
decoded,5000,0.05,20000,0,10,selected,all,100,0.1,0.5983333333333333,0.900990099009901,0.08,0.91,0.67,0.23,10,91,0.05,0.18,0.545,0.1,0.18,0.545,0.18,0.22,0.515,0.22,0.25,0.49
decoded,5000,0.05,20000,0,10,selected,nonfixed,100,0.1,0.5983333333333333,0.900990099009901,0.08,0.91,0.67,0.23,10,91,0.05,0.18,0.545,0.1,0.18,0.545,0.18,0.22,0.515,0.22,0.25,0.49
decoded,5000,0.05,20000,0,20,neutral,all,1000,0.0,0.093,1.0,0.0,0.098,0.093,0.044,0,98,0.0,0.0,0.093,0.0,0.0,0.093,0.0,0.0,0.093,0.0,0.0,0.093
decoded,5000,0.05,20000,0,20,selected,all,100,0.04,0.11,0.7333333333333333,0.04,0.11,0.15,0.23,4,11,0.03,0.07,0.08,0.04,0.07,0.08,0.07,0.08,0.07,0.08,0.08,0.07
decoded,5000,0.05,20000,0,20,selected,nonfixed,100,0.04,0.11,0.7333333333333333,0.04,0.11,0.15,0.23,4,11,0.03,0.07,0.08,0.04,0.07,0.08,0.07,0.08,0.07,0.08,0.08,0.07
decoded,5000,0.05,20000,1,1,neutral,all,1000,0.0,0.959,1.0,0.0,4.128,0.959,0.044,0,4128,0.0,0.0,0.959,0.0,0.0,0.959,0.0,0.0,0.959,0.0,0.0,0.959
decoded,5000,0.05,20000,1,1,selected,all,100,0.22,0.9255277777777777,0.950561797752809,0.08465079365079366,4.23,0.98,0.23,22,423,0.12,0.31,0.8943214285714285,0.22,0.35,0.8870595238095237,0.41,0.46,0.8577023809523809,0.53,0.55,0.8393369408369408
