metric,min_strides,alpha,cutoff_years,half_width_bp,s,n,detected,detection,fdr_mean,f1_mean,recall_mean,fp_mean,calls_mean,no_calls,tp_total,fp_total,fn_total,fdp_pooled,f1_pooled,fdp_ci_low,fdp_ci_high,f1_ci_low,f1_ci_high
peak,1,0.01,20000,500000,0.008,100,89,0.89,0.6609401154401153,0.4186204906204906,0.89,3.24,4.13,3,89,324,11,0.784503631961259,0.3469785575048733,0.6039734848484848,0.7151271194083694,0.3667782828282828,0.4748027056277056
peak,1,0.01,20000,500000,0.009,100,87,0.87,0.6687142857142858,0.41825468975468977,0.87,2.71,3.58,3,87,271,13,0.7569832402234636,0.3799126637554585,0.6149735119047618,0.715789880952381,0.36844983766233763,0.4664540404040405
peak,1,0.01,20000,500000,0.01,100,82,0.82,0.6485396825396825,0.3964848484848485,0.82,2.74,3.56,6,82,274,18,0.7696629213483146,0.35964912280701755,0.5899736111111111,0.7030301587301586,0.3443952922077922,0.4504628246753247
peak,1,0.01,30000,50000,0.001,100,0,0.0,0.87,0.0,0.0,2.47,2.47,13,0,247,100,1.0,0.0,0.8,0.93,0.0,0.0
peak,1,0.01,30000,50000,0.002,100,1,0.01,0.8475,0.004,0.01,2.49,2.5,15,1,249,99,0.996,0.005714285714285714,0.77,0.915,0.0,0.012000000000000002
peak,1,0.01,30000,50000,0.003,100,12,0.12,0.8567380952380952,0.05054761904761904,0.12,2.81,2.93,11,12,281,88,0.9590443686006825,0.061068702290076333,0.7915666666666666,0.9125714285714285,0.024709523809523813,0.08086130952380949
peak,1,0.01,30000,50000,0.004,100,28,0.28,0.8326464646464646,0.13215873015873014,0.28,2.65,2.93,7,28,265,72,0.9044368600682594,0.14249363867684478,0.7701693813131313,0.8900939393939394,0.08566507936507937,0.18339087301587298
peak,1,0.01,30000,50000,0.005,100,44,0.44,0.7608531746031746,0.22386507936507932,0.44,2.87,3.31,7,44,287,56,0.8670694864048338,0.20417633410672853,0.6911632936507937,0.824727876984127,0.16712103174603177,0.2886386904761904
peak,1,0.01,30000,50000,0.006,100,62,0.62,0.7715793650793651,0.2904352869352869,0.62,2.85,3.47,2,62,285,38,0.8213256484149856,0.27740492170022374,0.718510615079365,0.8225556547619047,0.2347354548229548,0.3479325091575092
peak,1,0.01,30000,50000,0.007,100,71,0.71,0.7435006105006104,0.34280158730158733,0.71,3.09,3.8,1,71,309,29,0.8131578947368421,0.29583333333333334,0.6924076388888888,0.7921057692307694,0.2872674603174603,0.3982470238095238
peak,1,0.01,30000,50000,0.008,100,84,0.84,0.7538841991341989,0.3416979131979132,0.84,3.89,4.73,1,84,389,16,0.8224101479915433,0.2931937172774869,0.7076455086580087,0.794317306998557,0.29772927489177486,0.3868346320346319
peak,1,0.01,30000,50000,0.009,100,87,0.87,0.711,0.3851118326118326,0.87,3.22,4.09,2,87,322,13,0.7872860635696821,0.3418467583497053,0.660890873015873,0.7540898809523809,0.34312821067821075,0.4353280844155844
peak,1,0.01,30000,50000,0.01,100,81,0.81,0.7277857142857144,0.35410317460317453,0.81,3.16,3.97,3,81,316,19,0.7959697732997482,0.32595573440643866,0.6820654761904763,0.7706508928571428,0.30799186507936505,0.4001621031746031
peak,1,0.01,30000,100000,0.001,100,1,0.01,0.8683333333333334,0.002857142857142857,0.01,2.46,2.47,13,1,246,99,0.9959514170040485,0.005763688760806916,0.7999583333333333,0.93,0.0,0.00857142857142857
peak,1,0.01,30000,100000,0.002,100,3,0.03,0.8416666666666667,0.013000000000000001,0.03,2.47,2.5,15,3,247,97,0.988,0.017142857142857144,0.7683125,0.9075,0.0,0.03
peak,1,0.01,30000,100000,0.003,100,17,0.17,0.8405714285714285,0.07454761904761904,0.17,2.76,2.93,11,17,276,83,0.9419795221843004,0.08651399491094147,0.7750464285714286,0.9012499999999999,0.041729166666666664,0.11052797619047616
peak,1,0.01,30000,100000,0.004,100,32,0.32,0.8123131313131313,0.15715873015873016,0.32,2.61,2.93,7,32,261,68,0.8907849829351536,0.1628498727735369,0.7511409090909089,0.8722308712121213,0.10518015873015873,0.21124642857142847
peak,1,0.01,30000,100000,0.005,100,49,0.49,0.7486309523809522,0.24286507936507934,0.49,2.82,3.31,7,49,282,51,0.851963746223565,0.2273781902552204,0.6827960317460318,0.809850892857143,0.18638888888888888,0.3009263888888888
peak,1,0.01,30000,100000,0.006,100,66,0.66,0.7499126984126984,0.3171019536019536,0.66,2.81,3.47,2,66,281,34,0.8097982708933718,0.2953020134228188,0.6965997023809523,0.802483630952381,0.25753644688644683,0.3711831349206348
peak,1,0.01,30000,100000,0.007,100,75,0.75,0.7323339438339437,0.3596587301587302,0.75,3.05,3.8,1,75,305,25,0.8026315789473685,0.3125,0.679959935897436,0.7818686813186813,0.3069825396825397,0.41216746031746027
peak,1,0.01,30000,100000,0.008,100,86,0.86,0.738884199134199,0.35836457986457987,0.86,3.87,4.73,1,86,387,14,0.8181818181818182,0.30017452006980805,0.692368786075036,0.7816305104617605,0.3122321303696304,0.4056177669552669
peak,1,0.01,30000,100000,0.009,100,90,0.9,0.7014999999999999,0.39911183261183253,0.9,3.19,4.09,2,90,319,10,0.7799511002444988,0.35363457760314343,0.6567571428571429,0.7425804563492063,0.3560252886002886,0.4443577380952381
peak,1,0.01,30000,100000,0.01,100,82,0.82,0.7257857142857144,0.3574365079365079,0.82,3.15,3.97,3,82,315,18,0.7934508816120907,0.3299798792756539,0.6800675595238096,0.768275,0.3121722222222222,0.3997839285714285
peak,1,0.01,30000,250000,0.001,100,7,0.07,0.835,0.04238095238095238,0.07,2.4,2.47,13,7,240,93,0.97165991902834,0.040345821325648415,0.76,0.9,0.012857142857142855,0.08023809523809523
peak,1,0.01,30000,250000,0.002,100,12,0.12,0.8025000000000001,0.06533333333333333,0.12,2.38,2.5,15,12,238,88,0.952,0.06857142857142857,0.7283124999999999,0.8716875,0.03299166666666667,0.10501666666666658
peak,1,0.01,30000,250000,0.003,100,23,0.23,0.8224761904761904,0.10171428571428573,0.23,2.7,2.93,11,23,270,77,0.9215017064846417,0.11704834605597965,0.7597857142857144,0.8827315476190475,0.06318988095238094,0.1424065476190476
peak,1,0.01,30000,250000,0.004,100,40,0.4,0.7822178932178931,0.19765873015873014,0.4,2.53,2.93,7,40,253,60,0.863481228668942,0.2035623409669211,0.7185534722222222,0.8468955357142858,0.14223670634920632,0.2555869047619047
peak,1,0.01,30000,250000,0.005,100,57,0.57,0.7293531746031745,0.27216666666666667,0.57,2.74,3.31,7,57,274,43,0.8277945619335347,0.26450116009280744,0.6680467261904763,0.7902094246031746,0.21599484126984125,0.32980793650793655
peak,1,0.01,30000,250000,0.006,100,71,0.71,0.724579365079365,0.3487686202686202,0.71,2.76,3.47,2,71,276,29,0.7953890489913544,0.31767337807606266,0.6690083333333333,0.7783771825396822,0.2919184218559218,0.40353806471306464
peak,1,0.01,30000,250000,0.007,100,76,0.76,0.7298339438339437,0.3636587301587301,0.76,3.04,3.8,1,76,304,24,0.8,0.31666666666666665,0.6805526785714285,0.7771175595238093,0.31136468253968247,0.41781805555555557
peak,1,0.01,30000,250000,0.008,100,87,0.87,0.736384199134199,0.3623645798645799,0.87,3.86,4.73,1,87,386,13,0.8160676532769556,0.3036649214659686,0.6890482323232322,0.78125965007215,0.3129568903318904,0.41126728549228536
peak,1,0.01,30000,250000,0.009,100,92,0.92,0.6950714285714286,0.40827849927849924,0.92,3.17,4.09,2,92,317,8,0.7750611246943765,0.3614931237721022,0.6469079365079365,0.739826884920635,0.36520577200577187,0.4511502525252524
peak,1,0.01,30000,250000,0.01,100,85,0.85,0.7199523809523811,0.36715079365079367,0.85,3.12,3.97,3,85,312,15,0.7858942065491183,0.3420523138832998,0.676589880952381,0.7615244047619047,0.3248787698412699,0.41135912698412697
peak,1,0.01,30000,500000,0.001,100,19,0.19,0.7808333333333334,0.11271428571428571,0.19,2.28,2.47,13,19,228,81,0.9230769230769231,0.10951008645533142,0.7091666666666667,0.8508333333333334,0.06785357142857143,0.16368809523809513
peak,1,0.01,30000,500000,0.002,100,22,0.22,0.7600000000000001,0.1193956043956044,0.22,2.28,2.5,15,22,228,78,0.912,0.12571428571428572,0.6866666666666668,0.8358541666666667,0.07393214285714285,0.1681185897435897
peak,1,0.01,30000,500000,0.003,100,35,0.35,0.7858095238095238,0.15653246753246752,0.35,2.58,2.93,11,35,258,65,0.8805460750853242,0.178117048346056,0.7188059523809524,0.8469577380952379,0.11367186147186147,0.20163122294372293
peak,1,0.01,30000,500000,0.004,100,44,0.44,0.7655512265512265,0.21851587301587297,0.44,2.49,2.93,7,44,249,56,0.8498293515358362,0.22391857506361323,0.6975656114718615,0.8280845598845599,0.16018234126984124,0.2808575396825396
peak,1,0.01,30000,500000,0.005,100,60,0.6,0.7118531746031745,0.29283333333333333,0.6,2.71,3.31,7,60,271,40,0.8187311178247734,0.27842227378190254,0.6436511904761903,0.774606746031746,0.23558988095238087,0.3562583333333333
peak,1,0.01,30000,500000,0.006,100,73,0.73,0.7179126984126983,0.3587686202686202,0.73,2.74,3.47,2,73,274,27,0.7896253602305475,0.32662192393736017,0.6626693452380952,0.7692350198412699,0.303086278998779,0.4138517857142856
peak,1,0.01,30000,500000,0.007,100,78,0.78,0.7215006105006104,0.3753253968253968,0.78,3.02,3.8,1,78,302,22,0.7947368421052632,0.325,0.6709993208180708,0.770401388888889,0.32418988095238094,0.4282958333333333
peak,1,0.01,30000,500000,0.008,100,89,0.89,0.724384199134199,0.37569791319791324,0.89,3.84,4.73,1,89,384,11,0.8118393234672304,0.3106457242582897,0.6728684343434345,0.7707215187590187,0.3304086871461872,0.4291218489843489
peak,1,0.01,30000,500000,0.009,100,93,0.93,0.6925714285714285,0.41227849927849924,0.93,3.16,4.09,2,93,316,7,0.7726161369193154,0.3654223968565815,0.6455133928571428,0.7362840277777777,0.37103692279942285,0.4541367063492064
peak,1,0.01,30000,500000,0.01,100,87,0.87,0.7116190476190476,0.3788174603174603,0.87,3.1,3.97,3,87,310,13,0.7808564231738035,0.3501006036217304,0.66378125,0.7532410714285714,0.33798333333333325,0.42122499999999996
peak,1,0.01,40000,50000,0.001,100,1,0.01,0.9266666666666665,0.005,0.01,3.07,3.08,7,1,307,99,0.9967532467532467,0.004901960784313725,0.8766666666666666,0.97,0.0,0.015
peak,1,0.01,40000,50000,0.002,100,1,0.01,0.8585714285714287,0.0025,0.01,2.95,2.96,14,1,295,99,0.9966216216216216,0.005050505050505051,0.7885714285714286,0.92,0.0,0.0075
peak,1,0.01,40000,50000,0.003,100,10,0.1,0.8963095238095238,0.03723809523809524,0.1,3.17,3.27,8,10,317,90,0.9694189602446484,0.0468384074941452,0.8410714285714286,0.9478601190476191,0.014714285714285714,0.06274107142857141
peak,1,0.01,40000,50000,0.004,100,27,0.27,0.8780555555555556,0.12530902430902432,0.27,3.11,3.38,3,27,311,73,0.9201183431952663,0.1232876712328767,0.8254958333333334,0.9251763888888889,0.08013846153846153,0.1739832001332
peak,1,0.01,40000,50000,0.005,100,44,0.44,0.8054246031746033,0.2022308802308802,0.44,3.01,3.45,5,44,301,56,0.8724637681159421,0.19775280898876405,0.7498056547619046,0.8593571428571429,0.15027054473304474,0.2529281746031744
peak,1,0.01,40000,50000,0.006,100,61,0.61,0.7938174603174604,0.2661706349206349,0.61,3.39,4.0,2,61,339,39,0.8475,0.244,0.7403885912698411,0.8386752976190477,0.21605099206349207,0.31926498015873006
peak,1,0.01,40000,50000,0.007,100,71,0.71,0.7592264402264404,0.3317619047619047,0.71,3.27,3.98,0,71,327,29,0.821608040201005,0.285140562248996,0.7078462121212122,0.8074452380952382,0.27656190476190473,0.38564999999999994
peak,1,0.01,40000,50000,0.008,100,85,0.85,0.7593282828282827,0.3487323232323233,0.85,3.86,4.71,0,85,386,15,0.8195329087048833,0.29772329246935203,0.7120371121933623,0.7994929292929291,0.3044920274170274,0.39766883116883117
peak,1,0.01,40000,50000,0.009,100,90,0.9,0.7373805916305917,0.37218326118326117,0.9,3.53,4.43,1,90,353,10,0.7968397291196389,0.3314917127071823,0.697268181818182,0.7758772186147186,0.33176780303030295,0.4138878066378066
peak,1,0.01,40000,50000,0.01,100,86,0.86,0.7054801587301589,0.3794458874458874,0.86,3.31,4.17,3,86,331,14,0.7937649880095923,0.33268858800773693,0.6546298611111111,0.7505180555555556,0.3368934884559885,0.42585212842712844
peak,1,0.01,40000,100000,0.001,100,3,0.03,0.9227380952380951,0.0115,0.03,3.05,3.08,7,3,305,97,0.9902597402597403,0.014705882352941176,0.8675,0.9685863095238095,0.0,0.0265
peak,1,0.01,40000,100000,0.002,100,3,0.03,0.8539880952380954,0.009722222222222222,0.03,2.93,2.96,14,3,293,97,0.9898648648648649,0.015151515151515152,0.7838095238095238,0.9175267857142856,0.0,0.0225
peak,1,0.01,40000,100000,0.003,100,12,0.12,0.8915476190476191,0.044738095238095237,0.12,3.15,3.27,8,12,315,88,0.963302752293578,0.05620608899297424,0.8334494047619049,0.9429821428571429,0.022714285714285715,0.07090535714285713
peak,1,0.01,40000,100000,0.004,100,31,0.31,0.8618055555555556,0.14538838938838938,0.31,3.07,3.38,3,31,307,69,0.908284023668639,0.1415525114155251,0.8049166666666667,0.9137826388888889,0.09602032134532135,0.1976360445110444
peak,1,0.01,40000,100000,0.005,100,47,0.47,0.7962579365079365,0.21575468975468973,0.47,2.98,3.45,5,47,298,53,0.863768115942029,0.21123595505617979,0.7352921626984127,0.8486746031746031,0.16257777777777777,0.26864604978354983
peak,1,0.01,40000,100000,0.006,100,62,0.62,0.7913174603174603,0.2701706349206349,0.62,3.38,4.0,2,62,338,38,0.845,0.248,0.7395767857142859,0.8355201388888888,0.21837609126984128,0.32093075396825393
peak,1,0.01,40000,100000,0.007,100,74,0.74,0.7535597735597738,0.34128571428571425,0.74,3.24,3.98,0,74,324,26,0.8140703517587939,0.2971887550200803,0.7030663211788212,0.8004381826506827,0.2900672619047619,0.39585833333333337
peak,1,0.01,40000,100000,0.008,100,88,0.88,0.7376616161616161,0.37158946608946614,0.88,3.83,4.71,0,88,383,12,0.8131634819532909,0.30823117338003503,0.6890122204184704,0.7807059613997113,0.32358212481962484,0.4216619588744589
peak,1,0.01,40000,100000,0.009,100,90,0.9,0.7373805916305917,0.37218326118326117,0.9,3.53,4.43,1,90,353,10,0.7968397291196389,0.3314917127071823,0.6938755230880231,0.7749174332611832,0.3318811688311688,0.41410483405483406
peak,1,0.01,40000,100000,0.01,100,86,0.86,0.7054801587301589,0.3794458874458874,0.86,3.31,4.17,3,86,331,14,0.7937649880095923,0.33268858800773693,0.654400396825397,0.7493862103174603,0.33349794372294367,0.42727536075036077
peak,1,0.01,40000,250000,0.001,100,9,0.09,0.899404761904762,0.04221428571428572,0.09,2.99,3.08,7,9,299,91,0.9707792207792207,0.04411764705882353,0.8431964285714285,0.9500059523809523,0.018,0.07371964285714283
peak,1,0.01,40000,250000,0.002,100,10,0.1,0.8278214285714286,0.04705555555555556,0.1,2.86,2.96,14,10,286,90,0.9662162162162162,0.050505050505050504,0.7560467261904762,0.8939883928571428,0.020663888888888884,0.07872777777777774
peak,1,0.01,40000,250000,0.003,100,19,0.19,0.8607142857142859,0.0854047619047619,0.19,3.08,3.27,8,19,308,81,0.9418960244648318,0.08899297423887588,0.7988035714285714,0.9138095238095238,0.050398809523809526,0.12490714285714284
peak,1,0.01,40000,250000,0.004,100,38,0.38,0.8453055555555555,0.17191219891219892,0.38,3.0,3.38,3,38,300,62,0.8875739644970414,0.1735159817351598,0.7877493055555557,0.8955618055555555,0.12336809024309026,0.2280849206349206
peak,1,0.01,40000,250000,0.005,100,53,0.53,0.7852460317460317,0.23419119769119767,0.53,2.92,3.45,5,53,292,47,0.8463768115942029,0.23820224719101124,0.7260141865079365,0.8394294642857143,0.18353603896103893,0.28874507575757574
peak,1,0.01,40000,250000,0.006,100,69,0.69,0.7682222222222223,0.30400396825396825,0.69,3.31,4.0,2,69,331,31,0.8275,0.276,0.721080853174603,0.8115295634920636,0.25474017857142855,0.35528839285714287
peak,1,0.01,40000,250000,0.007,100,75,0.75,0.7510597735597737,0.34528571428571425,0.75,3.23,3.98,0,75,323,25,0.8115577889447236,0.30120481927710846,0.6998317765567764,0.7995967324342322,0.2911553571428572,0.3983886904761904
peak,1,0.01,40000,250000,0.008,100,89,0.89,0.7343282828282827,0.37658946608946614,0.89,3.82,4.71,0,89,382,11,0.8110403397027601,0.3117338003502627,0.6887911706349206,0.7780110119047617,0.3296191919191918,0.4233205988455988
peak,1,0.01,40000,250000,0.009,100,91,0.91,0.7353805916305916,0.37551659451659447,0.91,3.52,4.43,1,91,352,9,0.7945823927765236,0.3351749539594843,0.6976458243145743,0.7721712301587301,0.3351027056277056,0.412513005050505
peak,1,0.01,40000,250000,0.01,100,88,0.88,0.7028134920634922,0.3841212121212121,0.88,3.29,4.17,3,88,329,12,0.7889688249400479,0.3404255319148936,0.6534338293650793,0.7485204365079364,0.3399103896103896,0.4308902056277057
peak,1,0.01,40000,500000,0.001,100,22,0.22,0.8476428571428571,0.11238095238095237,0.22,2.86,3.08,7,22,286,78,0.9285714285714286,0.10784313725490197,0.7869494047619048,0.9034761904761904,0.07137857142857143,0.15640892857142855
peak,1,0.01,40000,500000,0.002,100,25,0.25,0.7828170995670996,0.11112698412698413,0.25,2.71,2.96,14,25,271,75,0.9155405405405406,0.12626262626262627,0.7091357142857142,0.8490933441558441,0.07049543650793652,0.15510793650793647
peak,1,0.01,40000,500000,0.003,100,31,0.31,0.8252023809523809,0.13865079365079364,0.31,2.96,3.27,8,31,296,69,0.9051987767584098,0.1451990632318501,0.7646854166666668,0.8803809523809524,0.09498115079365077,0.1859704365079365
peak,1,0.01,40000,500000,0.004,100,44,0.44,0.8213055555555555,0.20310267510267507,0.44,2.94,3.38,3,44,294,56,0.8698224852071006,0.2009132420091324,0.7628236111111112,0.8724451388888887,0.15128629148629147,0.26051812076812075
peak,1,0.01,40000,500000,0.005,100,55,0.55,0.7777460317460317,0.24485786435786433,0.55,2.9,3.45,5,55,290,45,0.8405797101449275,0.24719101123595505,0.7220347222222223,0.8284442460317462,0.192123556998557,0.29962673160173153
peak,1,0.01,40000,500000,0.006,100,72,0.72,0.7587777777777778,0.3176706349206349,0.72,3.28,4.0,2,72,328,28,0.82,0.288,0.7089797619047619,0.8038477182539683,0.2671151785714285,0.3724350198412697
peak,1,0.01,40000,500000,0.007,100,79,0.79,0.7310597735597736,0.36980952380952375,0.79,3.19,3.98,0,79,319,21,0.8015075376884422,0.3172690763052209,0.6798311813186815,0.779826386113886,0.3157375,0.42341547619047615
peak,1,0.01,40000,500000,0.008,100,90,0.9,0.7328997113997113,0.37908946608946614,0.9,3.81,4.71,0,90,381,10,0.8089171974522293,0.31523642732049034,0.6848535173160173,0.7754914682539683,0.3334193903318904,0.4266669011544011
peak,1,0.01,40000,500000,0.009,100,92,0.92,0.7328805916305916,0.37951659451659453,0.92,3.51,4.43,1,92,351,8,0.7923250564334086,0.3388581952117864,0.6936087211399712,0.7701719967532469,0.33981489898989903,0.42019574314574304
peak,1,0.01,40000,500000,0.01,100,90,0.9,0.6958134920634922,0.3941212121212121,0.9,3.27,4.17,3,90,327,10,0.7841726618705036,0.3481624758220503,0.6458311507936508,0.740974107142857,0.349007251082251,0.43802085137085134
peak,1,0.01,50000,50000,0.001,100,1,0.01,0.9485714285714286,0.0025,0.01,3.3,3.31,5,1,330,99,0.9969788519637462,0.004640371229698376,0.9,0.9885714285714287,0.0,0.0075
peak,1,0.01,50000,50000,0.002,100,1,0.01,0.8688888888888888,0.002,0.01,3.05,3.06,13,1,305,99,0.9967320261437909,0.0049261083743842365,0.8,0.93,0.0,0.006000000000000001
peak,1,0.01,50000,50000,0.003,100,7,0.07,0.9314166666666667,0.027936507936507936,0.07,3.35,3.42,5,7,335,93,0.97953216374269,0.03167420814479638,0.8801625,0.97216875,0.008888888888888889,0.05079761904761903
peak,1,0.01,50000,50000,0.004,100,19,0.19,0.8912103174603174,0.08662698412698411,0.19,3.04,3.23,5,19,304,81,0.9411764705882353,0.08983451536643026,0.8410585317460317,0.9345882936507937,0.050706746031746026,0.12549702380952377
peak,1,0.01,50000,50000,0.005,100,42,0.42,0.8335198412698412,0.17975541125541128,0.42,3.27,3.69,4,42,327,58,0.8861788617886179,0.1791044776119403,0.7775280753968254,0.882451984126984,0.1344998556998557,0.23117510822510823
peak,1,0.01,50000,50000,0.006,100,60,0.6,0.8011663059163058,0.26563708513708517,0.6,3.48,4.08,1,60,348,40,0.8529411764705882,0.23622047244094488,0.752212996031746,0.8479490981240981,0.213236075036075,0.32233486652236654
peak,1,0.01,50000,50000,0.007,100,74,0.74,0.7775833333333335,0.32380158730158726,0.74,3.5,4.24,0,74,350,26,0.8254716981132075,0.2824427480916031,0.734289880952381,0.8163946428571427,0.27613253968253965,0.3736220238095238
peak,1,0.01,50000,50000,0.008,100,83,0.83,0.7522135642135643,0.34054653679653674,0.83,4.01,4.84,1,83,401,17,0.8285123966942148,0.2842465753424658,0.7046792117604618,0.7952897637085138,0.2938235389610389,0.3888014069264069
peak,1,0.01,50000,50000,0.009,100,91,0.91,0.7628373015873017,0.3590629925629925,0.91,3.69,4.6,0,91,369,9,0.8021739130434783,0.325,0.7310952380952381,0.7932749007936506,0.3234068722943723,0.39403272422022423
peak,1,0.01,50000,50000,0.01,100,88,0.88,0.7344440836940838,0.37737373737373736,0.88,3.52,4.4,0,88,352,12,0.8,0.32592592592592595,0.6873146735209233,0.779592757936508,0.3305822691197692,0.4233241341991341
