arm	method	genotype_class	threshold_years	quantile	statistic	null_mean	n_neutral_exceeding	p_corrected	significant_rule
denovo_delayed_s0p01	truth	overall	20000.0	0.25	0.039975	0.04594566666666666	224	0.7475083056478405	False
denovo_delayed_s0p01	truth	overall	20000.0	0.5	0.0443	0.04594566666666666	157	0.5249169435215947	False
denovo_delayed_s0p01	truth	overall	20000.0	0.75	0.05015	0.04594566666666666	77	0.2591362126245847	False
denovo_delayed_s0p01	truth	overall	20000.0	0.9	0.058170000000000006	0.04594566666666666	21	0.07308970099667775	False
denovo_delayed_s0p01	truth	overall	30000.0	0.1	0.07419	0.10093533333333334	273	0.9102990033222591	False
denovo_delayed_s0p01	truth	overall	30000.0	0.25	0.0801	0.10093533333333334	245	0.8172757475083057	False
denovo_delayed_s0p01	truth	overall	30000.0	0.5	0.09259999999999999	0.10093533333333334	171	0.5714285714285714	False
denovo_delayed_s0p01	truth	overall	30000.0	0.75	0.106875	0.10093533333333334	94	0.31561461794019935	False
denovo_delayed_s0p01	truth	overall	30000.0	0.9	0.12997	0.10093533333333334	36	0.12292358803986711	False
denovo_delayed_s0p01	truth	overall	40000.0	0.1	0.10156	0.15520733333333334	283	0.9435215946843853	False
denovo_delayed_s0p01	truth	overall	40000.0	0.25	0.115125	0.15520733333333334	253	0.8438538205980066	False
denovo_delayed_s0p01	truth	overall	40000.0	0.5	0.13705	0.15520733333333334	184	0.6146179401993356	False
denovo_delayed_s0p01	truth	overall	40000.0	0.75	0.166875	0.15520733333333334	88	0.2956810631229236	False
denovo_delayed_s0p01	truth	overall	40000.0	0.9	0.20213000000000006	0.15520733333333334	40	0.1362126245847176	False
denovo_delayed_s0p01	truth	overall	50000.0	0.1	0.13438999999999998	0.20062233333333335	274	0.9136212624584718	False
denovo_delayed_s0p01	truth	overall	50000.0	0.25	0.1582	0.20062233333333335	230	0.7674418604651163	False
denovo_delayed_s0p01	truth	overall	50000.0	0.5	0.1893	0.20062233333333335	141	0.4717607973421927	False
denovo_delayed_s0p01	truth	overall	50000.0	0.75	0.242975	0.20062233333333335	61	0.2059800664451827	False
denovo_delayed_s0p01	truth	overall	50000.0	0.9	0.27997000000000005	0.20062233333333335	28	0.09634551495016612	False
denovo_delayed_s0p01	truth	overall	75000.0	0.1	0.18094000000000002	0.28886799999999996	274	0.9136212624584718	False
denovo_delayed_s0p01	truth	overall	75000.0	0.25	0.22047499999999998	0.28886799999999996	211	0.7043189368770764	False
denovo_delayed_s0p01	truth	overall	75000.0	0.5	0.28	0.28886799999999996	121	0.4053156146179402	False
denovo_delayed_s0p01	truth	overall	75000.0	0.75	0.354575	0.28886799999999996	58	0.19601328903654486	False
denovo_delayed_s0p01	truth	overall	75000.0	0.9	0.4241500000000001	0.28886799999999996	37	0.12624584717607973	False
denovo_delayed_s0p05	decode	overall	1000.0	0.1	0.0004	0.00063	262	0.8737541528239202	False
denovo_delayed_s0p05	decode	overall	1000.0	0.25	0.0005	0.00063	228	0.760797342192691	False
denovo_delayed_s0p05	decode	overall	1000.0	0.5	0.0007	0.00063	138	0.46179401993355484	False
denovo_delayed_s0p05	decode	overall	1000.0	0.75	0.001	0.00063	29	0.09966777408637874	False
denovo_delayed_s0p05	decode	overall	1000.0	0.9	0.0013	0.00063	3	0.013289036544850499	False
denovo_delayed_s0p05	decode	overall	5000.0	0.1	0.06836	0.004874333333333333	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	5000.0	0.25	0.102775	0.004874333333333333	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	5000.0	0.5	0.1609	0.004874333333333333	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	5000.0	0.75	0.197025	0.004874333333333333	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	5000.0	0.9	0.27076	0.004874333333333333	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	10000.0	0.1	0.20819000000000001	0.021820000000000003	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	10000.0	0.25	0.2861	0.021820000000000003	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	10000.0	0.5	0.47150000000000003	0.021820000000000003	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	10000.0	0.75	0.57855	0.021820000000000003	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	10000.0	0.9	0.64625	0.021820000000000003	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	20000.0	0.1	0.27605	0.07635933333333332	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	20000.0	0.25	0.457475	0.07635933333333332	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	20000.0	0.5	0.66885	0.07635933333333332	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	20000.0	0.75	0.79135	0.07635933333333332	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	20000.0	0.9	0.84352	0.07635933333333332	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	30000.0	0.1	0.31832000000000005	0.13027566666666668	2	0.009966777408637873	False
denovo_delayed_s0p05	decode	overall	30000.0	0.25	0.52335	0.13027566666666668	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	30000.0	0.5	0.74775	0.13027566666666668	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	30000.0	0.75	0.831125	0.13027566666666668	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	30000.0	0.9	0.88473	0.13027566666666668	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	40000.0	0.1	0.34173000000000003	0.17705100000000001	13	0.046511627906976744	False
denovo_delayed_s0p05	decode	overall	40000.0	0.25	0.553475	0.17705100000000001	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	40000.0	0.5	0.7656000000000001	0.17705100000000001	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	40000.0	0.75	0.846625	0.17705100000000001	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	40000.0	0.9	0.9024400000000001	0.17705100000000001	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	50000.0	0.1	0.36481	0.2158123333333333	21	0.07308970099667775	False
denovo_delayed_s0p05	decode	overall	50000.0	0.25	0.5679	0.2158123333333333	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	50000.0	0.5	0.7842	0.2158123333333333	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	50000.0	0.75	0.860725	0.2158123333333333	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	50000.0	0.9	0.91186	0.2158123333333333	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	75000.0	0.1	0.40159	0.28657900000000003	40	0.1362126245847176	False
denovo_delayed_s0p05	decode	overall	75000.0	0.25	0.606525	0.28657900000000003	4	0.016611295681063124	False
denovo_delayed_s0p05	decode	overall	75000.0	0.5	0.8059000000000001	0.28657900000000003	1	0.006644518272425249	True
denovo_delayed_s0p05	decode	overall	75000.0	0.75	0.878875	0.28657900000000003	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode	overall	75000.0	0.9	0.92637	0.28657900000000003	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	1000.0	0.1	0.036907592899	0.00937465100261	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	1000.0	0.25	0.0504268111325	0.00937465100261	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	1000.0	0.5	0.078980334415	0.00937465100261	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	1000.0	0.75	0.095256987895	0.00937465100261	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	1000.0	0.9	0.10355413294000002	0.00937465100261	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	5000.0	0.1	0.15548439724	0.04503344287813334	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	5000.0	0.25	0.21480511745	0.04503344287813334	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	5000.0	0.5	0.3308259658	0.04503344287813334	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	5000.0	0.75	0.390814637875	0.04503344287813334	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	5000.0	0.9	0.42528889956000004	0.04503344287813334	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	10000.0	0.1	0.23358822316	0.08399950186776667	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	10000.0	0.25	0.341486944475	0.08399950186776667	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	10000.0	0.5	0.5144467327	0.08399950186776667	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	10000.0	0.75	0.5905512327	0.08399950186776667	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	10000.0	0.9	0.6357141737500001	0.08399950186776667	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	20000.0	0.1	0.30529460411	0.1463080011477	1	0.006644518272425249	True
denovo_delayed_s0p05	decode_meanp	overall	20000.0	0.25	0.474466862925	0.1463080011477	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	20000.0	0.5	0.67046487695	0.1463080011477	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	20000.0	0.75	0.754875018675	0.1463080011477	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	20000.0	0.9	0.80875532615	0.1463080011477	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	30000.0	0.1	0.34360680574	0.19414361391813334	13	0.046511627906976744	False
denovo_delayed_s0p05	decode_meanp	overall	30000.0	0.25	0.521951142675	0.19414361391813334	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	30000.0	0.5	0.7367625401	0.19414361391813334	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	30000.0	0.75	0.808365714125	0.19414361391813334	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	30000.0	0.9	0.86424885368	0.19414361391813334	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	40000.0	0.1	0.36408499448000003	0.23248722517933335	28	0.09634551495016612	False
denovo_delayed_s0p05	decode_meanp	overall	40000.0	0.25	0.55213407945	0.23248722517933335	1	0.006644518272425249	True
denovo_delayed_s0p05	decode_meanp	overall	40000.0	0.5	0.7671867756999999	0.23248722517933335	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	40000.0	0.75	0.838296081225	0.23248722517933335	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	40000.0	0.9	0.8927939126600001	0.23248722517933335	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	50000.0	0.1	0.38665997215	0.26428471205866666	31	0.10631229235880399	False
denovo_delayed_s0p05	decode_meanp	overall	50000.0	0.25	0.574587774325	0.26428471205866666	1	0.006644518272425249	True
denovo_delayed_s0p05	decode_meanp	overall	50000.0	0.5	0.7811850090500001	0.26428471205866666	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	50000.0	0.75	0.8561054324249999	0.26428471205866666	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	50000.0	0.9	0.90932148268	0.26428471205866666	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	75000.0	0.1	0.41431530915000003	0.32563642895666667	55	0.18604651162790697	False
denovo_delayed_s0p05	decode_meanp	overall	75000.0	0.25	0.61046310935	0.32563642895666667	6	0.023255813953488372	False
denovo_delayed_s0p05	decode_meanp	overall	75000.0	0.5	0.80263449735	0.32563642895666667	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	75000.0	0.75	0.8821636160249999	0.32563642895666667	0	0.0033222591362126247	True
denovo_delayed_s0p05	decode_meanp	overall	75000.0	0.9	0.92218726716	0.32563642895666667	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	1000.0	0.1	0.00026141626287440783	0.0004786666666666667	259	0.8637873754152824	False
denovo_delayed_s0p05	truth	carrier_carrier	1000.0	0.25	0.00041021635578524234	0.0004786666666666667	157	0.5249169435215947	False
denovo_delayed_s0p05	truth	carrier_carrier	1000.0	0.5	0.0006410681287376257	0.0004786666666666667	57	0.19269102990033224	False
denovo_delayed_s0p05	truth	carrier_carrier	1000.0	0.75	0.000876649549891008	0.0004786666666666667	17	0.059800664451827246	False
denovo_delayed_s0p05	truth	carrier_carrier	1000.0	0.9	0.0013332198848497894	0.0004786666666666667	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	5000.0	0.1	0.004793182537306206	0.0026056666666666667	1	0.006644518272425249	True
denovo_delayed_s0p05	truth	carrier_carrier	5000.0	0.25	0.006941080649996324	0.0026056666666666667	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	5000.0	0.5	0.009615832886036358	0.0026056666666666667	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	5000.0	0.75	0.02660429819250626	0.0026056666666666667	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	5000.0	0.9	0.05301269925218436	0.0026056666666666667	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	10000.0	0.1	0.5564193519171415	0.007359	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	10000.0	0.25	1.0	0.007359	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	10000.0	0.5	1.0	0.007359	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	10000.0	0.75	1.0	0.007359	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	10000.0	0.9	1.0	0.007359	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	20000.0	0.1	1.0	0.04594566666666666	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	20000.0	0.25	1.0	0.04594566666666666	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	20000.0	0.5	1.0	0.04594566666666666	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	20000.0	0.75	1.0	0.04594566666666666	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	20000.0	0.9	1.0	0.04594566666666666	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	30000.0	0.1	1.0	0.10093533333333334	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	30000.0	0.25	1.0	0.10093533333333334	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	30000.0	0.5	1.0	0.10093533333333334	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	30000.0	0.75	1.0	0.10093533333333334	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	30000.0	0.9	1.0	0.10093533333333334	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	40000.0	0.1	1.0	0.15520733333333334	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	40000.0	0.25	1.0	0.15520733333333334	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	40000.0	0.5	1.0	0.15520733333333334	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	40000.0	0.75	1.0	0.15520733333333334	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	40000.0	0.9	1.0	0.15520733333333334	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	50000.0	0.1	1.0	0.20062233333333335	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	50000.0	0.25	1.0	0.20062233333333335	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	50000.0	0.5	1.0	0.20062233333333335	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	50000.0	0.75	1.0	0.20062233333333335	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	50000.0	0.9	1.0	0.20062233333333335	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	75000.0	0.1	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	75000.0	0.25	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	75000.0	0.5	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	75000.0	0.75	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_carrier	75000.0	0.9	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_noncarrier	1000.0	0.1	0.0	0.0004786666666666667	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	1000.0	0.25	0.0	0.0004786666666666667	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	1000.0	0.5	0.0	0.0004786666666666667	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	1000.0	0.75	0.0	0.0004786666666666667	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	1000.0	0.9	0.0	0.0004786666666666667	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	5000.0	0.1	0.0	0.0026056666666666667	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	5000.0	0.25	0.0	0.0026056666666666667	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	5000.0	0.5	0.0	0.0026056666666666667	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	5000.0	0.75	0.0	0.0026056666666666667	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	5000.0	0.9	0.0	0.0026056666666666667	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	10000.0	0.1	0.0	0.007359	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	10000.0	0.25	0.0	0.007359	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	10000.0	0.5	0.0	0.007359	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	10000.0	0.75	0.0	0.007359	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	10000.0	0.9	0.0	0.007359	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	20000.0	0.1	0.0	0.04594566666666666	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	20000.0	0.25	0.0	0.04594566666666666	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	20000.0	0.5	0.01164509051334299	0.04594566666666666	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	20000.0	0.75	0.05720486214862712	0.04594566666666666	27	0.09302325581395349	False
denovo_delayed_s0p05	truth	carrier_noncarrier	20000.0	0.9	0.09854456951627627	0.04594566666666666	0	0.0033222591362126247	True
denovo_delayed_s0p05	truth	carrier_noncarrier	30000.0	0.1	0.0	0.10093533333333334	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	30000.0	0.25	0.00497176528357476	0.10093533333333334	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	30000.0	0.5	0.07197282307093718	0.10093533333333334	283	0.9435215946843853	False
denovo_delayed_s0p05	truth	carrier_noncarrier	30000.0	0.75	0.13464086822329574	0.10093533333333334	27	0.09302325581395349	False
denovo_delayed_s0p05	truth	carrier_noncarrier	30000.0	0.9	0.23029875621012258	0.10093533333333334	1	0.006644518272425249	True
denovo_delayed_s0p05	truth	carrier_noncarrier	40000.0	0.1	0.0	0.15520733333333334	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	40000.0	0.25	0.07108683594091382	0.15520733333333334	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	40000.0	0.5	0.12634856256104013	0.15520733333333334	216	0.7209302325581395	False
denovo_delayed_s0p05	truth	carrier_noncarrier	40000.0	0.75	0.2545925516195114	0.15520733333333334	16	0.05647840531561462	False
denovo_delayed_s0p05	truth	carrier_noncarrier	40000.0	0.9	0.34105203875745554	0.15520733333333334	3	0.013289036544850499	False
denovo_delayed_s0p05	truth	carrier_noncarrier	50000.0	0.1	0.03371467319388112	0.20062233333333335	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	50000.0	0.25	0.1061575974344073	0.20062233333333335	296	0.9867109634551495	False
denovo_delayed_s0p05	truth	carrier_noncarrier	50000.0	0.5	0.1697068376677605	0.20062233333333335	195	0.6511627906976745	False
denovo_delayed_s0p05	truth	carrier_noncarrier	50000.0	0.75	0.3105104626798052	0.20062233333333335	15	0.053156146179401995	False
denovo_delayed_s0p05	truth	carrier_noncarrier	50000.0	0.9	0.433898829921637	0.20062233333333335	1	0.006644518272425249	True
denovo_delayed_s0p05	truth	carrier_noncarrier	75000.0	0.1	0.06312652208770744	0.28886799999999996	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	75000.0	0.25	0.1433569699066067	0.28886799999999996	300	1.0	False
denovo_delayed_s0p05	truth	carrier_noncarrier	75000.0	0.5	0.2816094166547339	0.28886799999999996	120	0.4019933554817276	False
denovo_delayed_s0p05	truth	carrier_noncarrier	75000.0	0.75	0.42293416002025935	0.28886799999999996	38	0.12956810631229235	False
