calibration_id	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	analytic_selection_end_generations_ago	analytic_selection_duration_generations	requested_selection_end_generations_ago	realized_selection_end_generations_ago	slim_scaling_factor	candidate_pool_diploids	draw_index	seed
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw007	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	7	785767156
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw008	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	8	1593114426
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw009	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	9	154577907
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw010	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	10	450866186
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw011	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	11	120273835
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw012	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	12	255276542
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw013	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	13	1515011763
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw014	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	14	1392427436
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw015	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	15	296894666
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw016	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	16	1313855997
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw017	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	17	1702692820
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw018	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	18	466812065
han_calibration__s0.005000__af0.200000__m0.500000__q5__draw019	0.005	0.2	0.17500000000000002	0.225	0.5	310.23057383658465	1961.7694261634153	1291.1152869182924	1290.0	5.0	500	19	383359168
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw000	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	0	1805198672
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw001	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	1	818780536
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw002	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	2	269436597
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw003	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	3	2024912831
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw004	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	4	423058017
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw005	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	5	364225483
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw006	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	6	739161313
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw007	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	7	570249045
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw008	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	8	912435806
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw009	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	9	1591386644
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw010	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	10	805546949
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw011	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	11	628885029
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw012	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	12	2094253641
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw013	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	13	1554760607
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw014	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	14	631511119
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw015	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	15	1280904267
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw016	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	16	1251348046
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw017	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	17	2019470086
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw018	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	18	425875590
han_calibration__s0.005000__af0.300000__m0.150000__q5__draw019	0.005	0.3	0.27499999999999997	0.325	0.15	94.63197354350996	2177.36802645649	1945.3947960315265	1945.0	5.0	500	19	959115148
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw000	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	0	138438603
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw001	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	1	20571808
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw002	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	2	1256224041
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw003	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	3	1004784047
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw004	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	4	857096224
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw005	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	5	1825775210
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw006	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	6	1567389455
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw007	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	7	1833328593
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw008	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	8	884790092
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw009	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	9	751323931
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw010	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	10	693877107
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw011	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	11	1798177352
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw012	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	12	881203790
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw013	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	13	634012611
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw014	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	14	1729282024
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw015	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	15	773483679
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw016	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	16	2011630811
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw017	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	17	2005060674
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw018	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	18	426473307
han_calibration__s0.005000__af0.300000__m0.200000__q5__draw019	0.005	0.3	0.27499999999999997	0.325	0.2	94.63197354350996	2177.36802645649	1836.526394708702	1835.0	5.0	500	19	846545465
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw000	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	0	455118824
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw001	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	1	911599717
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw002	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	2	1330050566
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw003	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	3	1393689609
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw004	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	4	2117609356
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw005	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	5	432205591
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw006	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	6	1588221229
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw007	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	7	491188020
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw008	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	8	2044817731
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw009	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	9	7539112
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw010	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	10	265520724
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw011	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	11	1892654342
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw012	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	12	1868410735
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw013	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	13	769358030
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw014	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	14	1183599505
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw015	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	15	1486449873
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw016	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	16	1415569907
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw017	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	17	545199030
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw018	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	18	1190977251
han_calibration__s0.005000__af0.300000__m0.250000__q5__draw019	0.005	0.3	0.27499999999999997	0.325	0.25	94.63197354350996	2177.36802645649	1727.6579933858775	1730.0	5.0	500	19	1895831728
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw000	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	0	2102870401
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw001	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	1	183367343
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw002	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	2	1733044523
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw003	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	3	651208860
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw004	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	4	2141140746
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw005	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	5	1523063316
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw006	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	6	434079158
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw007	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	7	1482563322
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw008	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	8	780000017
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw009	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	9	1255625590
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw010	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	10	32337596
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw011	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	11	1737265772
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw012	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	12	1275249003
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw013	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	13	488225173
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw014	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	14	783308800
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw015	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	15	624575035
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw016	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	16	989516802
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw017	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	17	240566841
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw018	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	18	668588806
han_calibration__s0.005000__af0.300000__m0.300000__q5__draw019	0.005	0.3	0.27499999999999997	0.325	0.3	94.63197354350996	2177.36802645649	1618.789592063053	1620.0	5.0	500	19	51956681
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw000	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	0	1804494226
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw001	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	1	479900150
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw002	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	2	1411745838
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw003	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	3	534776837
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw004	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	4	325015618
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw005	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	5	674507300
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw006	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	6	432669376
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw007	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	7	2050441020
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw008	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	8	1503928356
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw009	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	9	234088185
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw010	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	10	1958479936
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw011	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	11	1587079270
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw012	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	12	686968092
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw013	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	13	650723706
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw014	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	14	204749335
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw015	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	15	1618864484
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw016	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	16	1525730268
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw017	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	17	100092438
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw018	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	18	2088617028
han_calibration__s0.005000__af0.300000__m0.350000__q5__draw019	0.005	0.3	0.27499999999999997	0.325	0.35	94.63197354350996	2177.36802645649	1509.9211907402287	1510.0	5.0	500	19	1546378084
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw000	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	0	1387491299
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw001	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	1	1374881830
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw002	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	2	945851811
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw003	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	3	727015356
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw004	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	4	992942032
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw005	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	5	1526935827
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw006	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	6	1816584865
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw007	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	7	1273555256
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw008	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	8	1871404749
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw009	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	9	2106443279
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw010	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	10	776538547
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw011	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	11	648091640
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw012	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	12	44796163
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw013	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	13	565294224
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw014	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	14	985651004
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw015	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	15	85123582
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw016	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	16	239530700
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw017	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	17	1784263511
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw018	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	18	573256741
han_calibration__s0.005000__af0.300000__m0.400000__q5__draw019	0.005	0.3	0.27499999999999997	0.325	0.4	94.63197354350996	2177.36802645649	1401.0527894174038	1400.0	5.0	500	19	81263967
han_calibration__s0.005000__af0.300000__m0.500000__q5__draw000	0.005	0.3	0.27499999999999997	0.325	0.5	94.63197354350996	2177.36802645649	1183.315986771755	1185.0	5.0	500	0	1225984151
han_calibration__s0.005000__af0.300000__m0.500000__q5__draw001	0.005	0.3	0.27499999999999997	0.325	0.5	94.63197354350996	2177.36802645649	1183.315986771755	1185.0	5.0	500	1	334183440
han_calibration__s0.005000__af0.300000__m0.500000__q5__draw002	0.005	0.3	0.27499999999999997	0.325	0.5	94.63197354350996	2177.36802645649	1183.315986771755	1185.0	5.0	500	2	1520929327
han_calibration__s0.005000__af0.300000__m0.500000__q5__draw003	0.005	0.3	0.27499999999999997	0.325	0.5	94.63197354350996	2177.36802645649	1183.315986771755	1185.0	5.0	500	3	288848299
han_calibration__s0.005000__af0.300000__m0.500000__q5__draw004	0.005	0.3	0.27499999999999997	0.325	0.5	94.63197354350996	2177.36802645649	1183.315986771755	1185.0	5.0	500	4	1346687574
han_calibration__s0.005000__af0.300000__m0.500000__q5__draw005	0.005	0.3	0.27499999999999997	0.325	0.5	94.63197354350996	2177.36802645649	1183.315986771755	1185.0	5.0	500	5	1855236811
han_calibration__s0.005000__af0.300000__m0.500000__q5__draw006	0.005	0.3	0.27499999999999997	0.325	0.5	94.63197354350996	2177.36802645649	1183.315986771755	1185.0	5.0	500	6	477009722
han_calibration__s0.005000__af0.300000__m0.500000__q5__draw007	0.005	0.3	0.27499999999999997	0.325	0.5	94.63197354350996	2177.36802645649	1183.315986771755	1185.0	5.0	500	7	1546813907
