calibration_id	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	analytic_selection_end_generations_ago	analytic_selection_duration_generations	requested_selection_end_generations_ago	realized_selection_end_generations_ago	slim_scaling_factor	candidate_pool_diploids	draw_index	seed	calibration_phase	simulation_mode	sequence_length_bp	focal_position_bp	seed_namespace	upstream_artifact_sha256	reserved_seed_registry_sha256	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	selected_focal_identity_json	candidate_pool_frequency_gate_json	elapsed_seconds	error	selection_intervals_json	trajectory_sha256
han_extension__s0.005000__af0.300000__m0.600000__q5__draw014	0.005	0.3	0.2749999999999999	0.325	0.6	94.63197354350996	2177.36802645649	965.579184126106	965.0	5.0	500	14	1740131098	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	431	0.431	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1919,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":91,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":247,""hom_alt"":92,""hom_ref"":161},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.431,""observed_alt_count"":431,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	92.01473320699915		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":965.0,""population"":""Han"",""start_time"":2015.0}]"	91a28df73d64bfb25eccdf92b46ff5abbd3f197e525d4cd306aa717bf3dc470a
han_extension__s0.005000__af0.300000__m0.600000__q5__draw015	0.005	0.3	0.2749999999999999	0.325	0.6	94.63197354350996	2177.36802645649	965.579184126106	965.0	5.0	500	15	643830991	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	541	0.541	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1927,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":192,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":237,""hom_alt"":152,""hom_ref"":111},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.541,""observed_alt_count"":541,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	85.16620605000026		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":965.0,""population"":""Han"",""start_time"":2015.0}]"	914047fbe4a80a37c55a7eaf7ee683ebbfa3280557bdb8072c8f6d05d5733b76
han_extension__s0.005000__af0.300000__m0.600000__q5__draw016	0.005	0.3	0.2749999999999999	0.325	0.6	94.63197354350996	2177.36802645649	965.579184126106	965.0	5.0	500	16	1274364593	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	444	0.444	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1924,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":186,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":256,""hom_alt"":94,""hom_ref"":150},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.444,""observed_alt_count"":444,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	90.01409061200138		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":965.0,""population"":""Han"",""start_time"":2015.0}]"	a5cd38ebd48274b206b5201aa39d01a3ad74b9dc969a3502e96f3d2d525cb6b5
han_extension__s0.005000__af0.300000__m0.600000__q5__draw017	0.005	0.3	0.2749999999999999	0.325	0.6	94.63197354350996	2177.36802645649	965.579184126106	965.0	5.0	500	17	1991226945	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	490	0.49	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1919,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":76,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":246,""hom_alt"":122,""hom_ref"":132},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.49,""observed_alt_count"":490,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	77.34018612200089		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":965.0,""population"":""Han"",""start_time"":2015.0}]"	844d5e4f43b8befa17cdb010fc2bb208158ecd2f700d15d254d228a49793a89a
han_extension__s0.005000__af0.300000__m0.600000__q5__draw018	0.005	0.3	0.2749999999999999	0.325	0.6	94.63197354350996	2177.36802645649	965.579184126106	965.0	5.0	500	18	1238754838	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	32	0.032	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1922,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":1,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":30,""hom_alt"":1,""hom_ref"":469},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.032,""observed_alt_count"":32,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	75.51471998899979		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":965.0,""population"":""Han"",""start_time"":2015.0}]"	07627c3e7de0b1af4e1c6a2f5936c8ae34aaa4b58ab548414033769187f07eb4
han_extension__s0.005000__af0.300000__m0.600000__q5__draw019	0.005	0.3	0.2749999999999999	0.325	0.6	94.63197354350996	2177.36802645649	965.579184126106	965.0	5.0	500	19	921284912	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	324	0.324	True	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1919,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":39,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":206,""hom_alt"":59,""hom_ref"":235},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.324,""observed_alt_count"":324,""passed"":true,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""pass""}"	72.62368350700126		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":965.0,""population"":""Han"",""start_time"":2015.0}]"	fd38003cecea7b766fce34366a919afbc5a7315baaddd9e2a0c92af45248f616
han_extension__s0.005000__af0.300000__m0.700000__q5__draw000	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	0	200914064	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	71	0.071	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1910,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":10,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":67,""hom_alt"":2,""hom_ref"":431},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.071,""observed_alt_count"":71,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	77.19690338799955		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":750.0,""population"":""Han"",""start_time"":2015.0}]"	6f81c7ea839c2ea3cf9c9d35703bc4e69080221cee16ce58997025e540f112a8
han_extension__s0.005000__af0.300000__m0.700000__q5__draw001	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	1	14417019	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	190	0.19	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1900,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":76,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":152,""hom_alt"":19,""hom_ref"":329},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.19,""observed_alt_count"":190,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	98.23779809100051		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":750.0,""population"":""Han"",""start_time"":2015.0}]"	bd9ff795cb532f66324b41127cd11108fd10f0c56cc023eebada3cc6b84d933e
han_extension__s0.005000__af0.300000__m0.700000__q5__draw002	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	2	324418113	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	733	0.733	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1930,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":90,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":173,""hom_alt"":280,""hom_ref"":47},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.733,""observed_alt_count"":733,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	75.51819799499935		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":750.0,""population"":""Han"",""start_time"":2015.0}]"	b693aa64f6fd227897045065923d89f83f0bf5ae426c807bfc0ee25aec142352
han_extension__s0.005000__af0.300000__m0.700000__q5__draw003	0.005	0.3	0.2749999999999999	0.325	0.7	94.63197354350996	2177.36802645649	747.8423814804571	750.0	5.0	500	3	1582906800	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	71	0.071	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1926,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":33,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":69,""hom_alt"":1,""hom_ref"":430},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.071,""observed_alt_count"":71,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	104.14093248599966		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":750.0,""population"":""Han"",""start_time"":2015.0}]"	2d98f8a03e60707c785a34708b4c1ddeafc36ef586eeb1a5741fec684d443e11
