calibration_id	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	analytic_selection_end_generations_ago	analytic_selection_duration_generations	requested_selection_end_generations_ago	realized_selection_end_generations_ago	slim_scaling_factor	candidate_pool_diploids	draw_index	seed	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	elapsed_seconds	error	selection_intervals_json	canonical_result_source	reconciliation_id	reconciliation_mode	original_status	original_terminal_class	original_error	original_plan_sha256	original_ledger_sha256	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	selected_focal_identity_json	trajectory_sha256
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw016	0.005	0.2	0.175	0.225	0.25	310.23057383658465	1961.769426163416	1781.5576434591462	1780.0	5.0	500	16	953004798	complete	True	segregating	1.0	0.001	False	False	85.56724904300017		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw017	0.005	0.2	0.175	0.225	0.25	310.23057383658465	1961.769426163416	1781.5576434591462	1780.0	5.0	500	17	871197816	complete	True	segregating	101.0	0.101	False	True	84.98221765199969		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw018	0.005	0.2	0.175	0.225	0.25	310.23057383658465	1961.769426163416	1781.5576434591462	1780.0	5.0	500	18	798422054	complete	True	segregating	157.0	0.157	False	True	80.93278098100018		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.250000__q5__draw019	0.005	0.2	0.175	0.225	0.25	310.23057383658465	1961.769426163416	1781.5576434591462	1780.0	5.0	500	19	1785493011	complete	True	segregating	22.0	0.022	False	False	101.47787041099993		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw000	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	0	27770301	complete	True	segregating	68.0	0.068	False	True	120.6741137959998		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw001	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	1	736606456	complete	True	segregating	243.0	0.243	False	True	81.05697791600005		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw002	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	2	186600524	complete	True	segregating	182.0	0.182	True	True	77.68086890900031		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw003	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	3	911814732	complete	True	segregating	429.0	0.429	False	True	73.99539635099973		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw004	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	4	619336023	complete	True	segregating	315.0	0.315	False	True	101.58328805300016		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw005	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	5	1520386720	complete	True	segregating	105.0	0.105	False	True	73.74974565899993		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw006	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	6	345520482	complete	True	segregating	133.0	0.133	False	True	84.9090957530002		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw007	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	7	1153481136	complete	True	segregating	167.0	0.167	False	True	78.23670085899994		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw008	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	8	254501658	complete	True	segregating	60.0	0.06	False	True	72.85688954299985		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw009	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	9	1848200726	complete	True	segregating	116.0	0.116	False	True	84.4274726220001		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw010	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	10	992949787	complete	True	segregating	123.0	0.123	False	True	88.73897659300019		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw011	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	11	788701438	complete	True	segregating	187.0	0.187	True	True	83.26982814500025		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw012	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	12	735785864	complete	True	segregating	36.0	0.036	False	False	81.10778983399996		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw013	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	13	954118662	complete	True	segregating	428.0	0.428	False	True	81.71833208699991		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw014	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	14	1455818824	complete	True	segregating	55.0	0.055	False	False	105.44965481600002		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw015	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	15	789148625	complete	True	segregating	147.0	0.147	False	True	104.3460026040002		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw016	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	16	1334945541	complete	True	segregating	204.0	0.204	True	True	72.50394514800018		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw017	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	17	286397830	complete	True	segregating	153.0	0.153	False	True	86.6418167769998		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw018	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	18	1658974816	complete	True	segregating	136.0	0.136	False	True	85.1516738700002		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.300000__q5__draw019	0.005	0.2	0.175	0.225	0.3	310.23057383658465	1961.769426163416	1683.4691721509753	1685.0	5.0	500	19	907127492	complete	True	segregating	120.0	0.12	False	True	90.22398392700006		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1685.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw000	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	0	619466724	complete	True	segregating	288.0	0.288	False	True	102.4805345159998		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw001	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	1	1423339525	complete	True	segregating	269.0	0.269	False	True	83.47075462999965		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw002	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	2	2088541103	complete	True	segregating	516.0	0.516	False	True	74.99843309500011		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw003	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	3	636091445	complete	True	segregating	240.0	0.24	False	True	78.72222645300008		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw004	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	4	970040918	complete	True	segregating	317.0	0.317	False	True	94.72237290600016		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw005	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	5	736888293	complete	True	segregating	187.0	0.187	True	True	105.58157059799989		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw006	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	6	1680623483	complete	True	segregating	164.0	0.164	False	True	85.94782977100022		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw007	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	7	554069301	complete	True	segregating	55.0	0.055	False	False	80.32614785999976		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw008	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	8	849739929	complete	True	segregating	426.0	0.426	False	True	103.53611680199992		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw009	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	9	1840630111	complete	True	segregating	12.0	0.012	False	False	78.97302489200001		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw010	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	10	2083753712	complete	True	segregating	64.0	0.064	False	True	71.62693101200011		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw011	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	11	788439848	complete	True	segregating	257.0	0.257	False	True	82.86776529200006		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw012	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	12	1156818220	complete	True	segregating	67.0	0.067	False	False	89.46261574799973		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw013	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	13	2100501594	complete	True	segregating	446.0	0.446	False	True	84.62556824400008		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw014	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	14	1332398824	complete	True	segregating	502.0	0.502	False	True	89.63722017999999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw015	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	15	302987739	complete	True	segregating	512.0	0.512	False	True	73.19748495699969		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw016	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	16	998119546	complete	True	segregating	339.0	0.339	False	True	85.69734672999994		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.200000__m0.350000__q5__draw017	0.005	0.2	0.175	0.225	0.35	310.23057383658465	1961.769426163416	1585.3807008428048	1585.0	5.0	500	17	1215491413	complete	True	segregating	134.0	0.134	False	True	69.55213186699984		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1585.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
