schema	unit_id	demography	simulation_class	selection_coefficient	seed	generation_time_years	source	pairing_unit	statistic	threshold_years	score	n_pairs	n_valid_pairs	n_ref_pairs	n_alt_pairs	n_valid_ref_pairs	n_valid_alt_pairs
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r089	Han	neutral	0	2026087268	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	10000	0.11850871510776867	4950	4950	4950	0	4950	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r089	Han	neutral	0	2026087268	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	20000	0.20759498586709227	4950	4950	4950	0	4950	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r089	Han	neutral	0	2026087268	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	30000	0.27575438923648765	4950	4950	4950	0	4950	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r089	Han	neutral	0	2026087268	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	40000	0.33042572458498798	4950	4950	4950	0	4950	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r089	Han	neutral	0	2026087268	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	50000	0.37588588417390073	4950	4950	4950	0	4950	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	1000	9.5463428960451504e-06	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	4500	0.00023142315994119462	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	10000	0.0012394833080841472	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	20000	0.0051891526616227287	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	30000	0.011747937699751677	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	40000	0.020679545884927191	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	50000	0.031719174368955466	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	1000	0.070400937678267841	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	4500	0.36974768228101573	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	10000	0.68023813265108812	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	20000	0.90663377398785239	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	30000	0.97189862206288513	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	40000	0.9913429814403244	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	50000	0.99729047203166088	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	1000	0.061780695676699277	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	4500	0.32724732371910814	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	10000	0.58464635519495545	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	20000	0.72185954559346233	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	30000	0.70955234531734024	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	40000	0.66269100370746803	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	50000	0.61221328464261537	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	1000	0.0086202420015685666	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	4500	0.042500358561907571	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	10000	0.095591777456132676	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	20000	0.18477422839439006	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	30000	0.26234627674554489	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	40000	0.32865197773285643	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r090	Han	neutral	0	2026087299	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	50000	0.38507718738904556	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	1000	0.00030212861817446797	384	384	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	4500	0.0034504555828783708	384	384	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	10000	0.010649082843270577	384	384	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	20000	0.03211064041534533	384	384	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	30000	0.062865720644706219	384	384	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	40000	0.10023219429530671	384	384	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	50000	0.14209099897959071	384	384	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	1000	0.059192222996846344	6	6	0	6	0	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	4500	0.28208412051298609	6	6	0	6	0	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	10000	0.54478656359649702	6	6	0	6	0	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	20000	0.79588683508195368	6	6	0	6	0	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	30000	0.9007883224353096	6	6	0	6	0	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	40000	0.94738510999407188	6	6	0	6	0	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	50000	0.9699823280300448	6	6	0	6	0	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	1000	0.027906667335880528	-1	-1	4560	6	4560	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	4500	0.13003457388806205	-1	-1	4560	6	4560	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	10000	0.22399017590358378	-1	-1	4560	6	4560	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	20000	0.25221172852777196	-1	-1	4560	6	4560	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	30000	0.2151561038017864	-1	-1	4560	6	4560	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	40000	0.17067588093220354	-1	-1	4560	6	4560	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	50000	0.13356798180209917	-1	-1	4560	6	4560	6
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	1000	0.031285555660965816	4560	4560	4560	0	4560	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	4500	0.15204954662492404	4560	4560	4560	0	4560	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	10000	0.32079638769291324	4560	4560	4560	0	4560	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	20000	0.54367510655418172	4560	4560	4560	0	4560	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	30000	0.68563221863352319	4560	4560	4560	0	4560	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	40000	0.77670922906186834	4560	4560	4560	0	4560	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r091	Han	neutral	0	2026087337	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	50000	0.83641434622794564	4560	4560	4560	0	4560	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	1000	1.8014354626583789e-05	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	4500	0.00038583397483534204	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	10000	0.0019268332761344575	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	20000	0.0075678375033733205	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	30000	0.016473381707492143	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	40000	0.028164695116072353	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	50000	0.042191864158060428	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	1000	0.10755892020340675	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	4500	0.48013392786675607	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	10000	0.78551520339276337	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	20000	0.95054130842413498	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	30000	0.98643092417414913	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	40000	0.99595409920270139	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	50000	0.99875853483765731	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	1000	0.096354344027911071	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	4500	0.42778987166776278	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	10000	0.6725741356544308	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	20000	0.74631820372489754	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	30000	0.71153517113733722	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	40000	0.66498705778027445	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt_minus_hom_ref	50000	0.62184735680350711	-1	-1	4656	3	4656	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	1000	0.011204576175495674	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	4500	0.052344056198993294	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	10000	0.11294106773833251	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	20000	0.20422310469923746	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	30000	0.27489575303681185	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	40000	0.33096704142242694	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r092	Han	neutral	0	2026087365	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_ref	50000	0.3769111780341502	4656	4656	4656	0	4656	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r093	Han	neutral	0	2026087398	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	1000	1.5021574715066356e-07	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r093	Han	neutral	0	2026087398	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	4500	1.5083200900519056e-05	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r093	Han	neutral	0	2026087398	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	10000	0.00026943018895667716	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r093	Han	neutral	0	2026087398	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	20000	0.0032900639421762851	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r093	Han	neutral	0	2026087398	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	30000	0.01287273371662661	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r093	Han	neutral	0	2026087398	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	40000	0.031268199781599809	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r093	Han	neutral	0	2026087398	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_heterozygous	50000	0.058575580302093561	291	291	0	0	0	0
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r093	Han	neutral	0	2026087398	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	1000	0.078813788948297978	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r093	Han	neutral	0	2026087398	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	4500	0.31355014173530177	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r093	Han	neutral	0	2026087398	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	10000	0.56888052229238739	3	3	0	3	0	3
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r093	Han	neutral	0	2026087398	29	retained_float32_gamma_posterior_posthoc	unordered_haplotype_pair_pseudodiploid	p_hom_alt	20000	0.81477396138137748	3	3	0	3	0	3
